Kmin_MR_a0     Kmin_MR_a1     Kmin_MR_a2     Kmin_MR_a3     Kmin_TR_a0     Kmin_TR_a1     Kmin_TR_a2     Kmin_TR_a3     Y1_intercept   Y2_intercept   Y3_intercept   Y4_intercept   Y5_intercept   LogPost        
   0.300705E+02   0.118751E+02  -0.133123E+01  -0.279887E-01   0.297768E+02  -0.143679E+01   0.563537E+01  -0.451890E+01   0.703625E-01   0.230334E-02   0.113477E-01   0.805537E-02   0.386289E-01  -0.111232E+04
   0.300705E+02   0.120495E+02  -0.133123E+01   0.617315E+00   0.300263E+02   0.136232E+01   0.352671E+01  -0.583715E+01   0.631532E-01   0.596102E-02   0.150701E-01   0.583800E-02   0.548519E-02  -0.110810E+04
   0.298447E+02   0.121344E+02  -0.496443E+00  -0.299124E-01   0.289233E+02   0.258482E+01   0.254279E+01  -0.198329E+01   0.570305E-01   0.105980E-01   0.109921E-01   0.599291E-02   0.110390E-02  -0.110633E+04
   0.301728E+02   0.121344E+02  -0.893788E+00   0.313159E+00   0.285846E+02   0.260121E+01   0.309164E+01  -0.358781E+01   0.580911E-01   0.147228E-02   0.977966E-02   0.275883E-01   0.787810E-02  -0.110574E+04
   0.303065E+02   0.121050E+02  -0.726923E+00  -0.556247E+00   0.293976E+02   0.306550E+01   0.405935E+01  -0.263718E+01   0.605964E-01   0.135605E-02   0.233169E-01   0.632928E-02   0.596897E-02  -0.110392E+04
   0.303909E+02   0.122724E+02  -0.976035E+00  -0.556247E+00   0.305901E+02   0.282856E+01   0.621753E+01  -0.300878E+01   0.605964E-01   0.797356E-02   0.260375E-02   0.260467E-01   0.378855E-03  -0.110737E+04
   0.301771E+02   0.122724E+02  -0.704164E+00  -0.244335E+00   0.297904E+02   0.220918E+01   0.182345E+01  -0.253250E+01   0.615068E-01   0.220732E-01   0.161173E-03   0.866223E-03   0.264015E-01  -0.110694E+04
   0.301914E+02   0.118972E+02  -0.131744E+01  -0.679728E+00   0.296299E+02   0.343012E+01   0.395318E+01  -0.605573E+01   0.538403E-01   0.495470E-03   0.255249E-02   0.132472E-02   0.333255E-02  -0.110512E+04
   0.298733E+02   0.116480E+02  -0.565564E+00   0.110426E+00   0.294153E+02   0.340600E+01   0.463921E+01  -0.434150E+01   0.628294E-01   0.183376E-01   0.791896E-03   0.368061E-02   0.145548E-01  -0.110482E+04
   0.299776E+02   0.119046E+02  -0.858469E+00  -0.154452E-01   0.301177E+02   0.235926E+01   0.463921E+01  -0.359975E+01   0.587723E-01   0.243734E-01   0.134191E-02   0.581816E-02   0.102662E-01  -0.110406E+04
   0.302855E+02   0.119046E+02  -0.858469E+00  -0.651455E+00   0.295538E+02   0.283411E+01   0.601088E+01  -0.447781E+01   0.566952E-01   0.290124E-01   0.526239E-02   0.139183E-01   0.704111E-02  -0.110697E+04
   0.302242E+02   0.122368E+02   0.149613E+00   0.115242E+00   0.302322E+02   0.321373E+01   0.283714E+01  -0.139063E+01   0.698033E-01   0.152530E-01   0.449770E-02   0.521530E-02   0.442454E-02  -0.110793E+04
   0.301450E+02   0.118409E+02  -0.954549E+00  -0.127946E+00   0.299237E+02   0.353676E+01   0.712859E+01  -0.313170E+01   0.616217E-01   0.421201E-02   0.123005E-02   0.107885E-02   0.135808E-01  -0.110398E+04
   0.299132E+02   0.117803E+02  -0.553273E+00  -0.633790E+00   0.299237E+02   0.766433E+00   0.400715E+01  -0.201138E+01   0.583623E-01   0.408234E-02   0.692257E-02   0.423235E-02   0.247613E-01  -0.110566E+04
   0.299380E+02   0.118515E+02  -0.553273E+00   0.480296E+00   0.294788E+02   0.329316E+01   0.400715E+01  -0.115137E+01   0.564127E-01   0.316914E-02   0.964108E-03   0.190431E-02   0.892252E-02  -0.110324E+04
   0.299380E+02   0.115650E+02  -0.997144E+00  -0.594579E+00   0.297113E+02   0.236592E+01   0.336234E+01  -0.397526E+01   0.565455E-01   0.461759E-02   0.636928E-03   0.135302E-01   0.421033E-02  -0.110257E+04
   0.300054E+02   0.113190E+02  -0.186494E+01  -0.594579E+00   0.286029E+02   0.236592E+01   0.535374E+01  -0.462995E+01   0.593195E-01   0.190221E-01   0.310218E-02   0.538227E-02   0.295454E-02  -0.110720E+04
   0.298298E+02   0.114429E+02  -0.137880E+01  -0.143635E+00   0.292790E+02   0.161867E+01   0.660040E+01  -0.462995E+01   0.590339E-01   0.232476E-01   0.690237E-02   0.103458E-01   0.162869E-02  -0.110597E+04
   0.298298E+02   0.116540E+02  -0.964483E+00  -0.509563E+00   0.305015E+02   0.418228E+01   0.328202E+01  -0.394597E+01   0.590823E-01   0.733667E-02   0.249974E-02   0.133817E-01   0.816695E-02  -0.110721E+04
   0.299706E+02   0.115273E+02  -0.109344E+01  -0.129197E+01   0.306813E+02   0.440706E+01   0.348298E+01  -0.394597E+01   0.699865E-01   0.414428E-02   0.249974E-02   0.311981E-02   0.629512E-02  -0.110722E+04
   0.302300E+02   0.118819E+02  -0.712922E+00  -0.239643E+00   0.302571E+02   0.316198E+01   0.279579E+01  -0.300536E+01   0.641978E-01   0.930410E-02   0.289145E-02   0.304240E-02   0.843986E-02  -0.110417E+04
   0.302300E+02   0.123668E+02  -0.476755E+00  -0.678094E+00   0.298402E+02   0.316198E+01   0.537710E+01  -0.794807E+00   0.595532E-01   0.220236E-01   0.974892E-03   0.874691E-02   0.128720E-01  -0.110712E+04
   0.301286E+02   0.119294E+02  -0.476755E+00  -0.124072E+00   0.300444E+02   0.302849E+01   0.478307E+01  -0.499941E+01   0.590418E-01   0.789773E-02   0.974892E-03   0.603212E-02   0.129444E-02  -0.110194E+04
   0.301244E+02   0.120208E+02  -0.476755E+00   0.473856E+00   0.300444E+02  -0.753414E+00   0.576308E+01  -0.568466E+01   0.578154E-01   0.410223E-02   0.179402E-02   0.140367E-01   0.175281E-01  -0.110660E+04
   0.301266E+02   0.118398E+02  -0.940613E+00  -0.110763E+01   0.310324E+02   0.257277E+01   0.428984E+01  -0.112740E+00   0.663509E-01   0.791338E-02   0.847966E-02   0.167685E-02   0.114278E-01  -0.110778E+04
   0.300087E+02   0.115236E+02  -0.115364E+01  -0.142504E+01   0.291805E+02  -0.277677E+00   0.278677E+01  -0.697472E+01   0.599874E-01   0.179602E-01   0.102176E-01   0.869993E-02   0.429955E-02  -0.110968E+04
   0.300718E+02   0.118922E+02  -0.136364E+01  -0.162689E+01   0.293300E+02   0.217737E+01   0.311317E+01  -0.242135E+01   0.620153E-01   0.159709E-01   0.649440E-02   0.148785E-01   0.187642E-01  -0.110954E+04
   0.296350E+02   0.110077E+02  -0.134444E+01  -0.767382E+00   0.297098E+02  -0.563150E-01   0.510881E+01  -0.505728E+01   0.569612E-01   0.456670E-03   0.274727E-02   0.218131E-01   0.616619E-02  -0.110826E+04
   0.300100E+02   0.115077E+02  -0.134444E+01  -0.100791E+01   0.307444E+02   0.406853E+00   0.521886E+01  -0.418508E+01   0.615595E-01   0.685342E-02   0.699807E-02   0.129468E-01   0.767308E-03  -0.110474E+04
