Kmin_MC_a0    Kmin_MC_a1    Kmin_MC_a2    Kmin_TR_a0    Kmin_TR_a1    Kmin_TR_a2    Q_mult_e1_n1  Q_mult_e1_n2  Q_mult_e2_n1  Q_mult_e2_n2  Y1_intercept  Y2_intercept  Y3_intercept  Y4_intercept  Y5_intercept  LogPost       
  0.303998E+02  0.115904E+02 -0.347508E+00  0.283618E+02  0.405418E+01  0.116119E+01  0.995015E+00  0.122685E+01  0.107831E+01  0.107784E+01  0.394183E-01  0.607648E-02  0.295143E-02  0.226895E-01  0.115793E-02 -0.107011E+04
  0.303998E+02  0.115904E+02 -0.347508E+00  0.282466E+02  0.405418E+01  0.259419E+01  0.995015E+00  0.122685E+01  0.107831E+01  0.107784E+01  0.394183E-01  0.672403E-02  0.286637E-02  0.215927E-01  0.251894E-03 -0.106975E+04
  0.303998E+02  0.115904E+02 -0.347508E+00  0.284402E+02  0.405418E+01  0.259419E+01  0.995015E+00  0.122685E+01  0.107831E+01  0.107784E+01  0.394183E-01  0.716135E-02  0.462189E-02  0.229344E-01  0.204794E-03 -0.106872E+04
  0.303998E+02  0.115904E+02 -0.347508E+00  0.282935E+02  0.288954E+01  0.259419E+01  0.995015E+00  0.122685E+01  0.107831E+01  0.107784E+01  0.392746E-01  0.753420E-02  0.637725E-02  0.231949E-01  0.204794E-03 -0.107088E+04
  0.303998E+02  0.115904E+02 -0.347508E+00  0.284566E+02  0.491630E+01  0.373367E+01  0.995015E+00  0.122685E+01  0.107831E+01  0.107784E+01  0.392746E-01  0.582163E-02  0.672039E-02  0.208010E-01  0.153270E-02 -0.106999E+04
  0.303998E+02  0.115904E+02 -0.347508E+00  0.286369E+02  0.491630E+01  0.465991E+01  0.995015E+00  0.122685E+01  0.107831E+01  0.107784E+01  0.401567E-01  0.509147E-02  0.611680E-02  0.211560E-01  0.290756E-02 -0.106908E+04
  0.303998E+02  0.115904E+02 -0.347508E+00  0.287100E+02  0.491630E+01  0.412473E+01  0.995015E+00  0.122685E+01  0.107831E+01  0.108785E+01  0.414528E-01  0.484250E-02  0.683875E-02  0.214129E-01  0.353902E-02 -0.106704E+04
  0.303998E+02  0.115904E+02 -0.347508E+00  0.286784E+02  0.491630E+01  0.412473E+01  0.995015E+00  0.131401E+01  0.107831E+01  0.108785E+01  0.426644E-01  0.516406E-02  0.692493E-02  0.207708E-01  0.316135E-02 -0.106791E+04
  0.303998E+02  0.115904E+02 -0.347508E+00  0.287496E+02  0.491630E+01  0.412473E+01  0.995015E+00  0.131401E+01  0.107831E+01  0.107553E+01  0.426644E-01  0.462695E-02  0.692493E-02  0.220689E-01  0.382628E-02 -0.106762E+04
  0.303998E+02  0.115904E+02  0.416112E+00  0.288670E+02  0.491630E+01  0.423901E+01  0.995015E+00  0.131401E+01  0.107831E+01  0.107553E+01  0.424656E-01  0.463524E-02  0.556132E-02  0.229862E-01  0.353006E-02 -0.106553E+04
  0.303998E+02  0.115904E+02  0.427275E+00  0.289124E+02  0.220125E+01  0.423901E+01  0.995015E+00  0.131401E+01  0.107831E+01  0.107553E+01  0.433134E-01  0.474508E-02  0.663716E-02  0.217961E-01  0.360055E-02 -0.106477E+04
  0.303998E+02  0.115904E+02  0.427275E+00  0.289615E+02  0.220125E+01  0.423901E+01  0.995015E+00  0.131401E+01  0.109348E+01  0.107553E+01  0.447395E-01  0.390579E-02  0.339670E-02  0.213968E-01  0.238485E-02 -0.106333E+04
  0.303998E+02  0.115904E+02  0.427275E+00  0.290302E+02  0.220125E+01  0.423901E+01  0.995015E+00  0.131401E+01  0.109348E+01  0.106332E+01  0.458625E-01  0.562298E-02  0.723080E-02  0.202987E-01  0.281961E-02 -0.106366E+04
  0.303998E+02  0.115904E+02  0.427275E+00  0.289474E+02  0.220125E+01  0.414587E+01  0.995015E+00  0.131401E+01  0.108748E+01  0.106332E+01  0.458625E-01  0.666768E-02  0.458403E-02  0.208916E-01  0.424156E-02 -0.106380E+04
  0.303998E+02  0.115904E+02  0.427275E+00  0.290564E+02  0.220125E+01  0.353598E+01  0.995015E+00  0.131401E+01  0.108748E+01  0.106332E+01  0.461546E-01  0.815630E-02  0.570427E-02  0.190900E-01  0.290172E-02 -0.106329E+04
  0.303998E+02  0.115904E+02  0.427275E+00  0.290564E+02  0.220125E+01  0.353598E+01  0.995015E+00  0.131401E+01  0.108748E+01  0.106332E+01  0.454172E-01  0.604256E-02  0.587899E-02  0.171386E-01  0.399300E-02 -0.106317E+04
  0.303998E+02  0.115904E+02 -0.243704E-01  0.290776E+02  0.220125E+01  0.345771E+01  0.995015E+00  0.131401E+01  0.108748E+01  0.106332E+01  0.453639E-01  0.518277E-02  0.681812E-02  0.161616E-01  0.380252E-02 -0.106338E+04
  0.303998E+02  0.115904E+02 -0.243704E-01  0.289899E+02  0.367592E+01  0.345771E+01  0.995015E+00  0.131401E+01  0.109514E+01  0.106332E+01  0.472710E-01  0.429665E-02  0.543306E-02  0.167377E-01  0.380252E-02 -0.106383E+04
  0.303998E+02  0.115904E+02 -0.243704E-01  0.291320E+02  0.367592E+01  0.345771E+01  0.995015E+00  0.131401E+01  0.109514E+01  0.106332E+01  0.458306E-01  0.523278E-02  0.570368E-02  0.159310E-01  0.326231E-02 -0.106346E+04
  0.303998E+02  0.109286E+02 -0.243704E-01  0.292047E+02  0.367592E+01  0.345771E+01  0.995015E+00  0.131401E+01  0.109514E+01  0.106332E+01  0.448024E-01  0.612816E-02  0.504356E-02  0.165698E-01  0.460616E-02 -0.106352E+04
  0.303998E+02  0.109286E+02 -0.243704E-01  0.291934E+02  0.367592E+01  0.364293E+01  0.995015E+00  0.131401E+01  0.109514E+01  0.106332E+01  0.469881E-01  0.597699E-02  0.539840E-02  0.166178E-01  0.570916E-02 -0.106297E+04
  0.303998E+02  0.109286E+02  0.296558E-01  0.291934E+02  0.367592E+01  0.364293E+01  0.995015E+00  0.131401E+01  0.109514E+01  0.106332E+01  0.471281E-01  0.454469E-02  0.552911E-02  0.183600E-01  0.583386E-02 -0.106308E+04
  0.303998E+02  0.109286E+02  0.296558E-01  0.292119E+02  0.367592E+01  0.364293E+01  0.995015E+00  0.131401E+01  0.109514E+01  0.106332E+01  0.471690E-01  0.550389E-02  0.494278E-02  0.185894E-01  0.742016E-02 -0.106325E+04
  0.303998E+02  0.109286E+02 -0.183506E+00  0.292639E+02  0.367592E+01  0.364293E+01  0.995015E+00  0.131401E+01  0.109514E+01  0.106332E+01  0.464678E-01  0.541908E-02  0.596715E-02  0.217117E-01  0.640917E-02 -0.106350E+04
  0.303998E+02  0.109286E+02 -0.183506E+00  0.291671E+02  0.367592E+01  0.325071E+01  0.995015E+00  0.131401E+01  0.109514E+01  0.106332E+01  0.467503E-01  0.415244E-02  0.457644E-02  0.212762E-01  0.675346E-02 -0.106343E+04
  0.303998E+02  0.109286E+02 -0.183506E+00  0.291277E+02  0.367592E+01  0.387188E+01  0.995015E+00  0.131401E+01  0.109514E+01  0.106332E+01  0.471125E-01  0.430489E-02  0.447943E-02  0.208559E-01  0.534649E-02 -0.106330E+04
  0.303998E+02  0.109286E+02 -0.183506E+00  0.292159E+02  0.450813E+01  0.387188E+01  0.995015E+00  0.131401E+01  0.109514E+01  0.111102E+01  0.477743E-01  0.341110E-02  0.452933E-02  0.196916E-01  0.568037E-02 -0.106130E+04
  0.303998E+02  0.109286E+02 -0.183506E+00  0.293127E+02  0.450813E+01  0.168893E+01  0.995015E+00  0.131401E+01  0.109514E+01  0.110022E+01  0.488212E-01  0.539554E-02  0.469885E-02  0.201077E-01  0.504167E-02 -0.106082E+04
  0.303998E+02  0.109286E+02 -0.183506E+00  0.294165E+02  0.265059E+01  0.191326E+01  0.995015E+00  0.131401E+01  0.109514E+01  0.110022E+01  0.484966E-01  0.501844E-02  0.619642E-02  0.198375E-01  0.554676E-02 -0.106055E+04
  0.303998E+02  0.109286E+02 -0.183506E+00  0.292578E+02  0.265059E+01  0.191326E+01  0.995015E+00  0.131401E+01  0.109514E+01  0.110022E+01  0.495150E-01  0.584001E-02  0.635769E-02  0.187327E-01  0.531879E-02 -0.106125E+04
  0.303998E+02  0.109286E+02 -0.183506E+00  0.292946E+02  0.265059E+01  0.191326E+01  0.995015E+00  0.131401E+01  0.109514E+01  0.110022E+01  0.505880E-01  0.515162E-02  0.661711E-02  0.187327E-01  0.528557E-02 -0.106113E+04
  0.303998E+02  0.109286E+02 -0.183506E+00  0.292946E+02  0.389276E+01  0.191326E+01  0.995015E+00  0.131401E+01  0.109514E+01  0.110022E+01  0.506583E-01  0.704399E-02  0.578740E-02  0.179840E-01  0.517945E-02 -0.106076E+04
  0.303998E+02  0.109286E+02 -0.183506E+00  0.293257E+02  0.389276E+01  0.191326E+01  0.995015E+00  0.131401E+01  0.109514E+01  0.110022E+01  0.512511E-01  0.512755E-02  0.506910E-02  0.195360E-01  0.333209E-02 -0.106046E+04
  0.303998E+02  0.109286E+02 -0.183506E+00  0.294126E+02  0.389276E+01  0.191326E+01  0.995015E+00  0.131401E+01  0.109514E+01  0.110022E+01  0.515732E-01  0.549190E-02  0.602241E-02  0.196988E-01  0.397222E-02 -0.106038E+04
  0.303998E+02  0.109286E+02 -0.183506E+00  0.293408E+02  0.389276E+01  0.191326E+01  0.995015E+00  0.131401E+01  0.109514E+01  0.110022E+01  0.511442E-01  0.418390E-02  0.704807E-02  0.196744E-01  0.397222E-02 -0.106055E+04
  0.303998E+02  0.109286E+02 -0.183506E+00  0.291207E+02  0.389276E+01  0.191326E+01  0.995015E+00  0.131401E+01  0.109514E+01  0.110022E+01  0.504474E-01  0.424037E-02  0.694128E-02  0.198570E-01  0.416199E-02 -0.106151E+04
  0.303554E+02  0.109286E+02 -0.183506E+00  0.292165E+02  0.389276E+01  0.191326E+01  0.995015E+00  0.131401E+01  0.109514E+01  0.110022E+01  0.490437E-01  0.237597E-02  0.655346E-02  0.196250E-01  0.491495E-02 -0.106010E+04
  0.303554E+02  0.109286E+02 -0.183506E+00  0.291528E+02  0.329344E+01  0.191326E+01  0.995015E+00  0.131401E+01  0.109514E+01  0.110022E+01  0.478662E-01  0.190702E-02  0.950369E-02  0.193911E-01  0.548074E-02 -0.106073E+04
  0.303554E+02  0.109286E+02 -0.183506E+00  0.292018E+02  0.329344E+01  0.191326E+01  0.995015E+00  0.131401E+01  0.109514E+01  0.110022E+01  0.470012E-01  0.829334E-03  0.873469E-02  0.179514E-01  0.358902E-02 -0.106003E+04
  0.303554E+02  0.109286E+02 -0.183506E+00  0.293323E+02  0.329344E+01  0.191326E+01  0.995015E+00  0.131401E+01  0.109514E+01  0.110022E+01  0.472869E-01  0.877905E-03  0.101318E-01  0.186605E-01  0.231209E-02 -0.105946E+04
  0.303554E+02  0.109286E+02 -0.183506E+00  0.293341E+02  0.329344E+01  0.191326E+01  0.995015E+00  0.131401E+01  0.109514E+01  0.110022E+01  0.447148E-01  0.877905E-03  0.896330E-02  0.207163E-01  0.253365E-02 -0.106022E+04
  0.303554E+02  0.108991E+02 -0.183506E+00  0.293347E+02  0.329344E+01  0.191326E+01  0.995015E+00  0.131401E+01  0.109514E+01  0.110022E+01  0.454798E-01  0.245565E-02  0.826944E-02  0.209236E-01  0.257327E-02 -0.106028E+04
  0.303554E+02  0.108991E+02 -0.183506E+00  0.292622E+02  0.329344E+01  0.447496E+01  0.995015E+00  0.131401E+01  0.109514E+01  0.110022E+01  0.460798E-01  0.111891E-02  0.832142E-02  0.222229E-01  0.242180E-02 -0.106073E+04
  0.303554E+02  0.108991E+02 -0.183506E+00  0.292842E+02  0.329344E+01  0.196839E+01  0.995015E+00  0.131401E+01  0.109514E+01  0.110022E+01  0.460335E-01  0.279496E-02  0.714137E-02  0.228505E-01  0.750796E-03 -0.106024E+04
  0.301205E+02  0.108991E+02 -0.183506E+00  0.291868E+02  0.329344E+01  0.196839E+01  0.995015E+00  0.131401E+01  0.109514E+01  0.110653E+01  0.463888E-01  0.146907E-02  0.749028E-02  0.219290E-01  0.126170E-02 -0.106054E+04
  0.301205E+02  0.108991E+02 -0.183506E+00  0.291868E+02  0.329344E+01  0.196839E+01  0.995015E+00  0.131401E+01  0.109514E+01  0.109616E+01  0.463540E-01  0.197952E-02  0.749028E-02  0.232603E-01  0.380367E-03 -0.106072E+04
  0.303406E+02  0.108991E+02 -0.183506E+00  0.292632E+02  0.329344E+01  0.196839E+01  0.995015E+00  0.131401E+01  0.109514E+01  0.109616E+01  0.470429E-01  0.319385E-02  0.806154E-02  0.230321E-01  0.212606E-04 -0.106020E+04
  0.303406E+02  0.108991E+02 -0.183506E+00  0.293020E+02  0.329344E+01  0.166192E+01  0.995015E+00  0.146921E+01  0.109514E+01  0.112960E+01  0.469977E-01  0.582597E-02  0.896765E-02  0.237935E-01  0.212606E-04 -0.106239E+04
  0.303406E+02  0.108991E+02 -0.183506E+00  0.293020E+02  0.370033E+01  0.166192E+01  0.995015E+00  0.119254E+01  0.109514E+01  0.112960E+01  0.469977E-01  0.507782E-02  0.801815E-02  0.224147E-01  0.139992E-02 -0.105954E+04
  0.303406E+02  0.108991E+02 -0.183506E+00  0.295603E+02  0.370033E+01  0.166192E+01  0.995015E+00  0.119254E+01  0.109514E+01  0.112960E+01  0.468371E-01  0.431390E-02  0.721161E-02  0.224147E-01  0.225836E-02 -0.105785E+04
  0.303406E+02  0.108991E+02 -0.183506E+00  0.293638E+02  0.370033E+01  0.166192E+01  0.995015E+00  0.119254E+01  0.109514E+01  0.112960E+01  0.463234E-01  0.421719E-02  0.968642E-02  0.236513E-01  0.812557E-03 -0.105940E+04
  0.303406E+02  0.108991E+02 -0.183506E+00  0.293485E+02  0.426253E+01  0.166192E+01  0.995015E+00  0.119254E+01  0.109514E+01  0.112960E+01  0.474631E-01  0.561269E-02  0.100251E-01  0.236341E-01  0.907572E-03 -0.105956E+04
  0.303406E+02  0.108991E+02 -0.183506E+00  0.296059E+02  0.426253E+01  0.166192E+01  0.995015E+00  0.119254E+01  0.108767E+01  0.112960E+01  0.477583E-01  0.658348E-02  0.114675E-01  0.249608E-01  0.209140E-02 -0.105832E+04
  0.303406E+02  0.108991E+02 -0.183506E+00  0.296117E+02  0.385355E+01  0.166192E+01  0.995015E+00  0.119254E+01  0.108935E+01  0.110641E+01  0.481326E-01  0.657348E-02  0.120597E-01  0.254522E-01  0.141905E-02 -0.105898E+04
  0.303406E+02  0.109693E+02 -0.183506E+00  0.294669E+02  0.385355E+01  0.166192E+01  0.995015E+00  0.119254E+01  0.108935E+01  0.110641E+01  0.480531E-01  0.619754E-02  0.149894E-01  0.262168E-01  0.109625E-02 -0.105930E+04
  0.303406E+02  0.109693E+02 -0.183506E+00  0.296278E+02  0.385355E+01  0.123082E+01  0.995015E+00  0.119254E+01  0.108935E+01  0.110641E+01  0.480531E-01  0.630934E-02  0.148658E-01  0.263496E-01  0.344002E-03 -0.105903E+04
  0.303406E+02  0.109693E+02 -0.183506E+00  0.294698E+02  0.412230E+01  0.307555E+01  0.995015E+00  0.119254E+01  0.108935E+01  0.110641E+01  0.484670E-01  0.662914E-02  0.145506E-01  0.263496E-01  0.504487E-03 -0.105893E+04
  0.303406E+02  0.109693E+02 -0.183506E+00  0.295213E+02  0.412230E+01  0.307555E+01  0.995015E+00  0.119254E+01  0.108935E+01  0.114330E+01  0.493639E-01  0.811733E-02  0.148336E-01  0.272901E-01  0.504487E-03 -0.105943E+04
  0.303406E+02  0.109693E+02 -0.183506E+00  0.295213E+02  0.412230E+01  0.307555E+01  0.995015E+00  0.119254E+01  0.108935E+01  0.114330E+01  0.496273E-01  0.590713E-02  0.148336E-01  0.275279E-01  0.103709E-02 -0.105933E+04
  0.301637E+02  0.109693E+02 -0.183506E+00  0.295589E+02  0.172210E+01  0.307555E+01  0.995015E+00  0.102984E+01  0.108935E+01  0.114330E+01  0.487394E-01  0.633882E-02  0.155301E-01  0.285332E-01  0.167191E-02 -0.106090E+04
  0.301637E+02  0.109693E+02 -0.323107E+00  0.295984E+02  0.172210E+01  0.243580E+01  0.995015E+00  0.102984E+01  0.108935E+01  0.114330E+01  0.495698E-01  0.496566E-02  0.150149E-01  0.280045E-01  0.200417E-03 -0.106028E+04
  0.301637E+02  0.109693E+02 -0.323107E+00  0.295707E+02  0.172210E+01  0.243580E+01  0.995015E+00  0.102984E+01  0.109673E+01  0.114330E+01  0.484999E-01  0.252355E-02  0.169109E-01  0.291328E-01  0.200417E-03 -0.106192E+04
  0.301637E+02  0.109693E+02 -0.323107E+00  0.295707E+02  0.563725E+01  0.243580E+01  0.995015E+00  0.102984E+01  0.109673E+01  0.114330E+01  0.466020E-01  0.323257E-02  0.173965E-01  0.300883E-01  0.200417E-03 -0.106281E+04
  0.301637E+02  0.104672E+02 -0.492093E+00  0.296370E+02  0.449531E+01  0.172000E+01  0.995015E+00  0.102984E+01  0.109673E+01  0.114373E+01  0.464581E-01  0.284953E-02  0.174329E-01  0.301139E-01  0.641392E-03 -0.106351E+04
  0.301637E+02  0.104672E+02 -0.492093E+00  0.296452E+02  0.449531E+01  0.172000E+01  0.995015E+00  0.102984E+01  0.109673E+01  0.114373E+01  0.466422E-01  0.456456E-02  0.174329E-01  0.293583E-01  0.641392E-03 -0.106347E+04
  0.301637E+02  0.110848E+02 -0.492093E+00  0.295384E+02  0.449531E+01  0.172000E+01  0.995015E+00  0.102984E+01  0.109673E+01  0.114373E+01  0.473501E-01  0.250029E-02  0.188735E-01  0.291302E-01  0.116760E-02 -0.106270E+04
  0.301637E+02  0.110848E+02 -0.492093E+00  0.295864E+02  0.449531E+01  0.172000E+01  0.995015E+00  0.102984E+01  0.109673E+01  0.114373E+01  0.471927E-01  0.158102E-02  0.187458E-01  0.301947E-01  0.197186E-02 -0.106246E+04
  0.301637E+02  0.110848E+02 -0.123813E+00  0.295864E+02  0.449531E+01  0.172000E+01  0.995015E+00  0.102984E+01  0.109673E+01  0.109093E+01  0.447783E-01  0.629247E-03  0.190260E-01  0.300045E-01  0.147773E-02 -0.106168E+04
  0.301637E+02  0.110848E+02 -0.123813E+00  0.296069E+02  0.449531E+01  0.172000E+01  0.995015E+00  0.102984E+01  0.109673E+01  0.109093E+01  0.467269E-01  0.479989E-03  0.172271E-01  0.288740E-01  0.760033E-03 -0.106063E+04
  0.301637E+02  0.110848E+02 -0.123813E+00  0.295779E+02  0.179276E+01  0.172000E+01  0.995015E+00  0.102984E+01  0.109673E+01  0.109093E+01  0.464266E-01  0.479989E-03  0.174853E-01  0.300729E-01  0.915609E-03 -0.106188E+04
  0.301637E+02  0.110848E+02 -0.123813E+00  0.295779E+02  0.179276E+01  0.172000E+01  0.995015E+00  0.102984E+01  0.109673E+01  0.109093E+01  0.449380E-01  0.479989E-03  0.180961E-01  0.286690E-01  0.327414E-02 -0.106274E+04
  0.301637E+02  0.110848E+02 -0.123813E+00  0.295779E+02  0.179276E+01  0.172000E+01  0.995015E+00  0.102984E+01  0.109673E+01  0.109093E+01  0.436297E-01  0.479989E-03  0.156515E-01  0.286627E-01  0.264122E-02 -0.106329E+04
  0.301637E+02  0.110848E+02 -0.123813E+00  0.295444E+02  0.316565E+01  0.172000E+01  0.995015E+00  0.102984E+01  0.109673E+01  0.109093E+01  0.437600E-01  0.479989E-03  0.154698E-01  0.299772E-01  0.223868E-02 -0.106159E+04
  0.303478E+02  0.110848E+02 -0.123813E+00  0.295415E+02  0.295916E+01  0.172000E+01  0.995015E+00  0.102984E+01  0.109673E+01  0.109093E+01  0.455167E-01  0.494596E-03  0.160216E-01  0.290660E-01  0.748132E-03 -0.106092E+04
  0.303478E+02  0.110848E+02 -0.123813E+00  0.295415E+02  0.293509E+01  0.464934E+01  0.995015E+00  0.102984E+01  0.109673E+01  0.109093E+01  0.470297E-01  0.494596E-03  0.149318E-01  0.291905E-01  0.185798E-02 -0.105962E+04
  0.303478E+02  0.110848E+02 -0.123813E+00  0.295871E+02  0.427372E+01  0.140215E+01  0.995015E+00  0.102984E+01  0.109673E+01  0.109681E+01  0.467069E-01  0.188865E-03  0.161224E-01  0.297596E-01  0.185798E-02 -0.106045E+04
  0.303478E+02  0.110848E+02 -0.123813E+00  0.297296E+02  0.427372E+01  0.140215E+01  0.995015E+00  0.102984E+01  0.109673E+01  0.109681E+01  0.467080E-01  0.636880E-03  0.185352E-01  0.305261E-01  0.185798E-02 -0.106046E+04
  0.303478E+02  0.110848E+02 -0.123813E+00  0.297588E+02  0.427372E+01  0.140215E+01  0.995015E+00  0.102984E+01  0.109673E+01  0.115255E+01  0.473784E-01  0.165725E-02  0.197283E-01  0.281118E-01  0.220954E-02 -0.105938E+04
  0.303478E+02  0.110848E+02 -0.123813E+00  0.298489E+02  0.449141E+01  0.140215E+01  0.995015E+00  0.102984E+01  0.109673E+01  0.115255E+01  0.478179E-01  0.158841E-02  0.209289E-01  0.281518E-01  0.262294E-02 -0.105902E+04
  0.303478E+02  0.110848E+02 -0.123813E+00  0.299072E+02  0.449141E+01  0.140215E+01  0.995015E+00  0.102984E+01  0.109673E+01  0.115255E+01  0.489312E-01  0.137913E-02  0.195818E-01  0.277078E-01  0.165826E-02 -0.105831E+04
  0.303478E+02  0.110848E+02 -0.123813E+00  0.300009E+02  0.488870E+01  0.140215E+01  0.995015E+00  0.102984E+01  0.109673E+01  0.115255E+01  0.487616E-01  0.137913E-02  0.191372E-01  0.279598E-01  0.305792E-02 -0.105828E+04
  0.303478E+02  0.110848E+02 -0.123813E+00  0.300963E+02  0.488870E+01  0.140215E+01  0.995015E+00  0.102984E+01  0.109673E+01  0.115255E+01  0.501784E-01  0.199068E-02  0.182466E-01  0.280398E-01  0.443193E-02 -0.105798E+04
  0.303478E+02  0.110848E+02 -0.123813E+00  0.300755E+02  0.488870E+01  0.140215E+01  0.995015E+00  0.102984E+01  0.109673E+01  0.115255E+01  0.498612E-01  0.125113E-02  0.176745E-01  0.282067E-01  0.556054E-02 -0.105805E+04
  0.303478E+02  0.110848E+02 -0.123813E+00  0.300329E+02  0.494001E+01  0.140215E+01  0.995015E+00  0.102984E+01  0.109673E+01  0.112720E+01  0.490904E-01  0.993810E-03  0.184494E-01  0.296598E-01  0.741369E-02 -0.105874E+04
  0.303478E+02  0.110848E+02 -0.123813E+00  0.300445E+02  0.494001E+01  0.140215E+01  0.995015E+00  0.102984E+01  0.109673E+01  0.112720E+01  0.491607E-01  0.210861E-02  0.199812E-01  0.311469E-01  0.758032E-02 -0.105913E+04
  0.303478E+02  0.110848E+02 -0.123813E+00  0.300408E+02  0.494001E+01  0.140215E+01  0.995015E+00  0.102984E+01  0.109673E+01  0.112720E+01  0.489422E-01  0.294387E-02  0.189442E-01  0.302306E-01  0.814384E-02 -0.105909E+04
  0.303478E+02  0.110848E+02 -0.123813E+00  0.302728E+02  0.494001E+01  0.140215E+01  0.995015E+00  0.102984E+01  0.109673E+01  0.117198E+01  0.485190E-01  0.406020E-02  0.186972E-01  0.311223E-01  0.786582E-02 -0.105855E+04
  0.303478E+02  0.110848E+02 -0.390523E-01  0.302728E+02  0.286364E+01  0.408955E+01  0.995015E+00  0.102984E+01  0.109673E+01  0.117198E+01  0.475772E-01  0.459695E-02  0.184263E-01  0.307045E-01  0.809467E-02 -0.105868E+04
  0.303478E+02  0.110848E+02 -0.390523E-01  0.302728E+02  0.286364E+01  0.334853E+01  0.995015E+00  0.102984E+01  0.109673E+01  0.117198E+01  0.477444E-01  0.459695E-02  0.189947E-01  0.291960E-01  0.856763E-02 -0.105803E+04
  0.303478E+02  0.110848E+02 -0.390523E-01  0.302065E+02  0.286364E+01  0.334853E+01  0.995015E+00  0.102984E+01  0.109673E+01  0.117198E+01  0.507609E-01  0.438052E-02  0.189947E-01  0.288562E-01  0.705784E-02 -0.105831E+04
  0.303478E+02  0.110848E+02 -0.390523E-01  0.303582E+02  0.286364E+01  0.334853E+01  0.995015E+00  0.102984E+01  0.110816E+01  0.117198E+01  0.514882E-01  0.207723E-02  0.191148E-01  0.290596E-01  0.582318E-02 -0.105945E+04
  0.303478E+02  0.110848E+02 -0.390523E-01  0.305556E+02  0.286364E+01  0.334853E+01  0.995015E+00  0.102984E+01  0.110816E+01  0.117198E+01  0.503093E-01  0.268931E-02  0.195925E-01  0.288394E-01  0.581774E-02 -0.105810E+04
  0.303478E+02  0.110848E+02 -0.390523E-01  0.305327E+02  0.286364E+01  0.334853E+01  0.995015E+00  0.102984E+01  0.110816E+01  0.115354E+01  0.492773E-01  0.232255E-02  0.195925E-01  0.302670E-01  0.478731E-02 -0.105720E+04
  0.303478E+02  0.110848E+02 -0.390523E-01  0.305327E+02  0.286364E+01  0.334853E+01  0.995015E+00  0.102984E+01  0.110816E+01  0.115354E+01  0.495757E-01  0.280491E-02  0.192989E-01  0.302670E-01  0.470931E-02 -0.105721E+04
