Kmin_MC_a1     Kmin_MC_a2     Kmin_MC_a3     Kmin_MC_a4     Kmin_MC_a5     Kmin_MC_a6     Kmin_TR_a1     Kmin_TR_a2     Kmin_TR_a3     Kmin_TR_a4     Kmin_TR_a5     Kmin_TR_a6     Y1_intercept   Y2_intercept   Y3_intercept   Y4_intercept   Y5_intercept   LogPost        
   0.269279E+02   0.348947E+02   0.372674E+02   0.371453E+02   0.331229E+02   0.358998E+02   0.255846E+02   0.266767E+02   0.295828E+02   0.386384E+02   0.197723E+02   0.231744E+02   0.257557E-01   0.220362E-01   0.769434E-02   0.219811E-02   0.484267E-02  -0.568365E+02
   0.354544E+02   0.351916E+02   0.314600E+02   0.369905E+02   0.326806E+02   0.341145E+02   0.246746E+02   0.321281E+02   0.247980E+02   0.292735E+02   0.250278E+02   0.257366E+02   0.630176E-02   0.207171E-02   0.205107E-01   0.265432E-02   0.408403E-03  -0.505372E+02
   0.335504E+02   0.318156E+02   0.370349E+02   0.372016E+02   0.272246E+02   0.374376E+02   0.279634E+02   0.319736E+02   0.338340E+02   0.261547E+02   0.247356E+02   0.307392E+02   0.277625E-01   0.217271E-01   0.289818E-01   0.510372E-02   0.263332E-02  -0.549716E+02
   0.335504E+02   0.375808E+02   0.391247E+02   0.347076E+02   0.353810E+02   0.309139E+02   0.362718E+02   0.356133E+02   0.297351E+02   0.253980E+02   0.260602E+02   0.281821E+02   0.836791E-02   0.312489E-02   0.457262E-02   0.693023E-02   0.214324E-02  -0.515062E+02
   0.392976E+02   0.360727E+02   0.372596E+02   0.319349E+02   0.341572E+02   0.328497E+02   0.259089E+02   0.314432E+02   0.284916E+02   0.300685E+02   0.224362E+02   0.281821E+02   0.809327E-02   0.313905E-01   0.278727E-02   0.269622E-02   0.155828E-01  -0.533669E+02
   0.322071E+02   0.328896E+02   0.374282E+02   0.375814E+02   0.307434E+02   0.356309E+02   0.269477E+02   0.245958E+02   0.226604E+02   0.270665E+02   0.272401E+02   0.355832E+02   0.390495E-01   0.111890E-02   0.116790E-01   0.554347E-02   0.756718E-02  -0.522973E+02
   0.285543E+02   0.375045E+02   0.350618E+02   0.382836E+02   0.303300E+02   0.332612E+02   0.296672E+02   0.319026E+02   0.311759E+02   0.275012E+02   0.319668E+02   0.200804E+02   0.202746E-02   0.124920E-01   0.107625E-01   0.108694E-01   0.234231E-01  -0.554717E+02
   0.376891E+02   0.363567E+02   0.386520E+02   0.353393E+02   0.304775E+02   0.336319E+02   0.268971E+02   0.327471E+02   0.354560E+02   0.275012E+02   0.235300E+02   0.269157E+02   0.116216E-02   0.284317E-01   0.252342E-01   0.989248E-02   0.981680E-02  -0.554791E+02
   0.332808E+02   0.338056E+02   0.349349E+02   0.350074E+02   0.436959E+02   0.343670E+02   0.293900E+02   0.323135E+02   0.358802E+02   0.203651E+02   0.222106E+02   0.223070E+02   0.116216E-02   0.122949E-01   0.100975E-01   0.224237E-01   0.117110E-01  -0.613324E+02
   0.268611E+02   0.344776E+02   0.439984E+02   0.357512E+02   0.340093E+02   0.317177E+02   0.300261E+02   0.361620E+02   0.323436E+02   0.262556E+02   0.258391E+02   0.316171E+02   0.556593E-02   0.130466E-01   0.351802E-02   0.630907E-02   0.218708E-02  -0.534287E+02
   0.395431E+02   0.342411E+02   0.378594E+02   0.371642E+02   0.342251E+02   0.319030E+02   0.282310E+02   0.306608E+02   0.301522E+02   0.291081E+02   0.259447E+02   0.259055E+02   0.214380E-02   0.165246E-01   0.735128E-02   0.153563E-01   0.793513E-02  -0.514183E+02
   0.328905E+02   0.334952E+02   0.372380E+02   0.325815E+02   0.395997E+02   0.319262E+02   0.329989E+02   0.387348E+02   0.252071E+02   0.263306E+02   0.270552E+02   0.305820E+02   0.315338E-01   0.952934E-02   0.936229E-02   0.984365E-02   0.528874E-02  -0.530475E+02
   0.378424E+02   0.289362E+02   0.412695E+02   0.365549E+02   0.369981E+02   0.331034E+02   0.256183E+02   0.244939E+02   0.268271E+02   0.385154E+02   0.344936E+02   0.242652E+02   0.240358E-01   0.156261E-01   0.348339E-01   0.575838E-03   0.939444E-02  -0.600387E+02
   0.310731E+02   0.346902E+02   0.371061E+02   0.424809E+02   0.358854E+02   0.301734E+02   0.219758E+02   0.344211E+02   0.208432E+02   0.304707E+02   0.240046E+02   0.263975E+02   0.182092E-01   0.178247E-01   0.377367E-02   0.543861E-02   0.203300E-01  -0.588484E+02
   0.301827E+02   0.377178E+02   0.382690E+02   0.414431E+02   0.354950E+02   0.322885E+02   0.290253E+02   0.281648E+02   0.298977E+02   0.226989E+02   0.265829E+02   0.273027E+02   0.244051E-01   0.167994E-02   0.597388E-02   0.136684E-02   0.226509E-02  -0.497427E+02
   0.366712E+02   0.364048E+02   0.299433E+02   0.360506E+02   0.325332E+02   0.316869E+02   0.274525E+02   0.298822E+02   0.288170E+02   0.363765E+02   0.327699E+02   0.269545E+02   0.298527E-01   0.513218E-02   0.106883E-01   0.634974E-02   0.343578E-02  -0.521738E+02
   0.347367E+02   0.366236E+02   0.325614E+02   0.298610E+02   0.370189E+02   0.406894E+02   0.287058E+02   0.356283E+02   0.250233E+02   0.164143E+02   0.317505E+02   0.220358E+02   0.295665E-01   0.136339E-01   0.121533E-03   0.170000E-03   0.306753E-01  -0.660800E+02
   0.382668E+02   0.310978E+02   0.352185E+02   0.353411E+02   0.313721E+02   0.335640E+02   0.279763E+02   0.205300E+02   0.337328E+02   0.253908E+02   0.327503E+02   0.264271E+02   0.505339E-01   0.262475E-01   0.178382E-01   0.256341E-01   0.671470E-03  -0.582085E+02
   0.289668E+02   0.370054E+02   0.321114E+02   0.336111E+02   0.361614E+02   0.305365E+02   0.271479E+02   0.345783E+02   0.334839E+02   0.305452E+02   0.275735E+02   0.258872E+02   0.371245E-01   0.220081E-01   0.116402E-01   0.130934E-01   0.671470E-03  -0.544860E+02
   0.284279E+02   0.364644E+02   0.284469E+02   0.366284E+02   0.417680E+02   0.303529E+02   0.271839E+02   0.239382E+02   0.253735E+02   0.351744E+02   0.208238E+02   0.255475E+02   0.458880E-01   0.994245E-03   0.108368E-02   0.559055E-02   0.717198E-02  -0.563830E+02
   0.325826E+02   0.394753E+02   0.377669E+02   0.379702E+02   0.286413E+02   0.368273E+02   0.350404E+02   0.294708E+02   0.368159E+02   0.332256E+02   0.275771E+02   0.241950E+02   0.243382E-01   0.994245E-03   0.742413E-02   0.142293E-01   0.939838E-02  -0.559181E+02
   0.339962E+02   0.359458E+02   0.410004E+02   0.373667E+02   0.318408E+02   0.307328E+02   0.272496E+02   0.374520E+02   0.297504E+02   0.311307E+02   0.333559E+02   0.296549E+02   0.423912E-01   0.475497E-02   0.222580E-02   0.129958E-01   0.199657E-03  -0.520067E+02
   0.334872E+02   0.373908E+02   0.393263E+02   0.290687E+02   0.333716E+02   0.347830E+02   0.258794E+02   0.293073E+02   0.273947E+02   0.335148E+02   0.276508E+02   0.233873E+02   0.284789E-01   0.169705E-01   0.342107E-02   0.725727E-02   0.126480E-01  -0.533384E+02
   0.281338E+02   0.347723E+02   0.342476E+02   0.350969E+02   0.312380E+02   0.352444E+02   0.331364E+02   0.243546E+02   0.254225E+02   0.277565E+02   0.238877E+02   0.249820E+02   0.150313E-01   0.286634E-01   0.136652E-01   0.232494E-02   0.262863E-01  -0.564957E+02
   0.372293E+02   0.348573E+02   0.355393E+02   0.350969E+02   0.373346E+02   0.319470E+02   0.256572E+02   0.253207E+02   0.318357E+02   0.269483E+02   0.185165E+02   0.215565E+02   0.286875E-01   0.740527E-02   0.169457E-02   0.588920E-03   0.261188E-02  -0.509879E+02
   0.337582E+02   0.421505E+02   0.404882E+02   0.358287E+02   0.278461E+02   0.362560E+02   0.220694E+02   0.305253E+02   0.280362E+02   0.339035E+02   0.322332E+02   0.233866E+02   0.112474E-01   0.246942E-02   0.396444E-02   0.151938E-01   0.104883E-01  -0.562207E+02
   0.324372E+02   0.330334E+02   0.371342E+02   0.366394E+02   0.285796E+02   0.374269E+02   0.235385E+02   0.286839E+02   0.275082E+02   0.250556E+02   0.239249E+02   0.251954E+02   0.229114E-01   0.329934E-02   0.194387E-01   0.125075E-01   0.324228E-02  -0.524185E+02
   0.361646E+02   0.349235E+02   0.394574E+02   0.323289E+02   0.271885E+02   0.327462E+02   0.278470E+02   0.268801E+02   0.333582E+02   0.328596E+02   0.307304E+02   0.299367E+02   0.245188E-01   0.208052E-02   0.623397E-02   0.112994E-01   0.636607E-03  -0.531871E+02
   0.291504E+02   0.360302E+02   0.281172E+02   0.348824E+02   0.365287E+02   0.347995E+02   0.282257E+02   0.249061E+02   0.250451E+02   0.211533E+02   0.232325E+02   0.274125E+02   0.193648E-01   0.208052E-02   0.177062E-01   0.690616E-02   0.679353E-03  -0.546958E+02
   0.351356E+02   0.344771E+02   0.352425E+02   0.383807E+02   0.295690E+02   0.347995E+02   0.243653E+02   0.262609E+02   0.264787E+02   0.298891E+02   0.285605E+02   0.223752E+02   0.281697E-01   0.409995E-02   0.225161E-01   0.106088E-01   0.111788E-01  -0.521340E+02
   0.324740E+02   0.316835E+02   0.516214E+02   0.370066E+02   0.316212E+02   0.357863E+02   0.272444E+02   0.251900E+02   0.261042E+02   0.331643E+02   0.214147E+02   0.193716E+02   0.243702E-01   0.647159E-02   0.614741E-02   0.568954E-03   0.272672E-02  -0.576190E+02
   0.289403E+02   0.288563E+02   0.473556E+02   0.324876E+02   0.299537E+02   0.355110E+02   0.253259E+02   0.274669E+02   0.311921E+02   0.274302E+02   0.218376E+02   0.212461E+02   0.199880E-01   0.166624E-01   0.780468E-03   0.147916E-01   0.286641E-01  -0.612192E+02
   0.373621E+02   0.360851E+02   0.317966E+02   0.362034E+02   0.330657E+02   0.329005E+02   0.362352E+02   0.291951E+02   0.315778E+02   0.275697E+02   0.250208E+02   0.234356E+02   0.468704E-02   0.511350E-02   0.179789E-01   0.178168E-01   0.315324E-02  -0.543281E+02
   0.382160E+02   0.349546E+02   0.377771E+02   0.349834E+02   0.401340E+02   0.317108E+02   0.243677E+02   0.241675E+02   0.289314E+02   0.267520E+02   0.235518E+02   0.297548E+02   0.313875E-02   0.524184E-02   0.211711E-01   0.574514E-02   0.519626E-02  -0.528500E+02
   0.326350E+02   0.349546E+02   0.337292E+02   0.341750E+02   0.351603E+02   0.318659E+02   0.327949E+02   0.252981E+02   0.225466E+02   0.283348E+02   0.296312E+02   0.310933E+02   0.218578E-01   0.111461E-01   0.297706E-02   0.156187E-02   0.122691E-02  -0.502218E+02
   0.366129E+02   0.355836E+02   0.394412E+02   0.315937E+02   0.295322E+02   0.349169E+02   0.359514E+02   0.278344E+02   0.232512E+02   0.277088E+02   0.245384E+02   0.290081E+02   0.170726E-01   0.102396E-01   0.291631E-01   0.241883E-01   0.122691E-02  -0.574603E+02
   0.382506E+02   0.356480E+02   0.423340E+02   0.347949E+02   0.313091E+02   0.330207E+02   0.304729E+02   0.227396E+02   0.210310E+02   0.327696E+02   0.292263E+02   0.226224E+02   0.459528E-01   0.280071E-02   0.135956E-01   0.442182E-01   0.700736E-02  -0.586475E+02
   0.350780E+02   0.348972E+02   0.391262E+02   0.357223E+02   0.319628E+02   0.350121E+02   0.227233E+02   0.302067E+02   0.280970E+02   0.253631E+02   0.362410E+02   0.324302E+02   0.363631E-01   0.483734E-02   0.325968E-02   0.513445E-01   0.230790E-02  -0.566523E+02
   0.398944E+02   0.342430E+02   0.419077E+02   0.344557E+02   0.343465E+02   0.291699E+02   0.261989E+02   0.319903E+02   0.279973E+02   0.236200E+02   0.319862E+02   0.328473E+02   0.446687E-01   0.461120E-02   0.229820E-01   0.418795E-01   0.227664E-02  -0.599099E+02
   0.349081E+02   0.376272E+02   0.361865E+02   0.347074E+02   0.349087E+02   0.325248E+02   0.217057E+02   0.342933E+02   0.257208E+02   0.254347E+02   0.302799E+02   0.250304E+02   0.245981E-01   0.461120E-02   0.318466E-02   0.129494E-01   0.138376E-01  -0.518445E+02
   0.350331E+02   0.329475E+02   0.406654E+02   0.338467E+02   0.337199E+02   0.316643E+02   0.361904E+02   0.368345E+02   0.313512E+02   0.339094E+02   0.291745E+02   0.293631E+02   0.471072E-01   0.191345E-01   0.544734E-02   0.157140E-01   0.111305E-01  -0.574719E+02
   0.310972E+02   0.355882E+02   0.432907E+02   0.374199E+02   0.341340E+02   0.314769E+02   0.288480E+02   0.319403E+02   0.369662E+02   0.341200E+02   0.214705E+02   0.264847E+02   0.108891E-01   0.113363E-01   0.487953E-02   0.691925E-03   0.160440E-02  -0.529770E+02
   0.371872E+02   0.376359E+02   0.368703E+02   0.323983E+02   0.334771E+02   0.347785E+02   0.304508E+02   0.280722E+02   0.317533E+02   0.255642E+02   0.289713E+02   0.245431E+02   0.308181E-01   0.820555E-02   0.729561E-02   0.155305E-02   0.150661E-02  -0.490669E+02
   0.307494E+02   0.363699E+02   0.249594E+02   0.368634E+02   0.303310E+02   0.372578E+02   0.312357E+02   0.279407E+02   0.255247E+02   0.325794E+02   0.257613E+02   0.190360E+02   0.229956E-01   0.248481E-02   0.370293E-02   0.155305E-02   0.173961E-01  -0.578355E+02
   0.331441E+02   0.338507E+02   0.358583E+02   0.377661E+02   0.296488E+02   0.329122E+02   0.257126E+02   0.249460E+02   0.252980E+02   0.332281E+02   0.271333E+02   0.244822E+02   0.544731E-01   0.116636E-01   0.112756E-01   0.204457E-02   0.123619E-01  -0.536657E+02
   0.377894E+02   0.394858E+02   0.389427E+02   0.340695E+02   0.335442E+02   0.290986E+02   0.288625E+02   0.291522E+02   0.244551E+02   0.217095E+02   0.379097E+02   0.272708E+02   0.504693E-01   0.169595E-01   0.814937E-02   0.204457E-02   0.956045E-04  -0.586610E+02
   0.372625E+02   0.372165E+02   0.394940E+02   0.291659E+02   0.360578E+02   0.320006E+02   0.254757E+02   0.267287E+02   0.305679E+02   0.208980E+02   0.224183E+02   0.212904E+02   0.376848E-01   0.193406E-01   0.814937E-02   0.204457E-02   0.127938E-02  -0.551797E+02
   0.308954E+02   0.280709E+02   0.410735E+02   0.377172E+02   0.323384E+02   0.337409E+02   0.234812E+02   0.278295E+02   0.261768E+02   0.252658E+02   0.262425E+02   0.335144E+02   0.391307E-01   0.583642E-02   0.286526E-01   0.526923E-02   0.430318E-02  -0.557675E+02
   0.351482E+02   0.305479E+02   0.386281E+02   0.367075E+02   0.374901E+02   0.317649E+02   0.234498E+02   0.287344E+02   0.278250E+02   0.344132E+02   0.196339E+02   0.326101E+02   0.291165E-01   0.141579E-01   0.110446E-02   0.457740E-02   0.111328E-01  -0.539517E+02
   0.354284E+02   0.362340E+02   0.327604E+02   0.392074E+02   0.312097E+02   0.315999E+02   0.274713E+02   0.336487E+02   0.299630E+02   0.341479E+02   0.232434E+02   0.291899E+02   0.248182E-01   0.104448E-01   0.270537E-02   0.173039E-01   0.324825E-01  -0.546939E+02
   0.353451E+02   0.400799E+02   0.381118E+02   0.341342E+02   0.354630E+02   0.316073E+02   0.316515E+02   0.340339E+02   0.260226E+02   0.219957E+02   0.268660E+02   0.291899E+02   0.326835E-01   0.112924E-01   0.404476E-02   0.139289E-02   0.298200E-02  -0.504353E+02
   0.378641E+02   0.347027E+02   0.387405E+02   0.300859E+02   0.335657E+02   0.328682E+02   0.234681E+02   0.307496E+02   0.319442E+02   0.304994E+02   0.255086E+02   0.266793E+02   0.162457E-01   0.271266E-01   0.469258E-02   0.114103E-01   0.581311E-03  -0.538507E+02
   0.366547E+02   0.399762E+02   0.319486E+02   0.349322E+02   0.372026E+02   0.330663E+02   0.295468E+02   0.283167E+02   0.276985E+02   0.305312E+02   0.174735E+02   0.221029E+02   0.423032E-01   0.115765E-01   0.258098E-02   0.296529E-02   0.568981E-02  -0.538078E+02
   0.354648E+02   0.374163E+02   0.381119E+02   0.344444E+02   0.336464E+02   0.338110E+02   0.256908E+02   0.199854E+02   0.249324E+02   0.268380E+02   0.353992E+02   0.239862E+02   0.287550E-01   0.178745E-01   0.129877E-01   0.238128E-03   0.766415E-02  -0.537148E+02
   0.312180E+02   0.355904E+02   0.362578E+02   0.353475E+02   0.315814E+02   0.355619E+02   0.261505E+02   0.199854E+02   0.257503E+02   0.332056E+02   0.240721E+02   0.306152E+02   0.646056E-01   0.796805E-02   0.710291E-02   0.238128E-03   0.108903E-01  -0.553792E+02
   0.396018E+02   0.382658E+02   0.299077E+02   0.347127E+02   0.315814E+02   0.340253E+02   0.235368E+02   0.254531E+02   0.273521E+02   0.251455E+02   0.286024E+02   0.241618E+02   0.276729E-01   0.154128E-02   0.867064E-02   0.651832E-02   0.135155E-01  -0.527741E+02
   0.359285E+02   0.313116E+02   0.324256E+02   0.379311E+02   0.351703E+02   0.318047E+02   0.300908E+02   0.275359E+02   0.320167E+02   0.205111E+02   0.239918E+02   0.313002E+02   0.288016E-01   0.491074E-02   0.260109E-01   0.974973E-02   0.199605E-01  -0.552851E+02
   0.360378E+02   0.401558E+02   0.394905E+02   0.363445E+02   0.383338E+02   0.324093E+02   0.237046E+02   0.220954E+02   0.320531E+02   0.345682E+02   0.299777E+02   0.211889E+02   0.144434E-01   0.600481E-02   0.777905E-02   0.708619E-02   0.276194E-01  -0.575877E+02
   0.315802E+02   0.360949E+02   0.303150E+02   0.319343E+02   0.375639E+02   0.325480E+02   0.325938E+02   0.357505E+02   0.305871E+02   0.237572E+02   0.213928E+02   0.290343E+02   0.217812E-01   0.314690E-01   0.860169E-03   0.349349E-01   0.145989E-02  -0.577163E+02
   0.300333E+02   0.352803E+02   0.443262E+02   0.359485E+02   0.331611E+02   0.357846E+02   0.206943E+02   0.184243E+02   0.215414E+02   0.193843E+02   0.276442E+02   0.308384E+02   0.192170E-01   0.107337E-01   0.822873E-02   0.840948E-02   0.361612E-02  -0.610578E+02
   0.338914E+02   0.377541E+02   0.382828E+02   0.326225E+02   0.326863E+02   0.339629E+02   0.346647E+02   0.238730E+02   0.265753E+02   0.267707E+02   0.227695E+02   0.287287E+02   0.246996E-01   0.994639E-02   0.678452E-02   0.422090E-01   0.227858E-01  -0.566278E+02
   0.302765E+02   0.324408E+02   0.477127E+02   0.381479E+02   0.367090E+02   0.301705E+02   0.298107E+02   0.343477E+02   0.320364E+02   0.280585E+02   0.243509E+02   0.327257E+02   0.222332E-01   0.594389E-02   0.886353E-02   0.592067E-02   0.134121E-01  -0.556814E+02
   0.277742E+02   0.375617E+02   0.331347E+02   0.345382E+02   0.441943E+02   0.308847E+02   0.316465E+02   0.285040E+02   0.227411E+02   0.278883E+02   0.243539E+02   0.284588E+02   0.293765E-01   0.108443E-02   0.103054E-02   0.272235E-02   0.559828E-03  -0.525872E+02
   0.330467E+02   0.354856E+02   0.456397E+02   0.346238E+02   0.332329E+02   0.336953E+02   0.255866E+02   0.340046E+02   0.302104E+02   0.281058E+02   0.332854E+02   0.197059E+02   0.240317E-01   0.642098E-02   0.799255E-02   0.269962E-02   0.559828E-03  -0.522366E+02
   0.383157E+02   0.376534E+02   0.376293E+02   0.374642E+02   0.329438E+02   0.339859E+02   0.322333E+02   0.249065E+02   0.260067E+02   0.284811E+02   0.278063E+02   0.218890E+02   0.386197E-01   0.642098E-02   0.935882E-02   0.269962E-02   0.422035E-02  -0.507794E+02
   0.387051E+02   0.329994E+02   0.397836E+02   0.390028E+02   0.274785E+02   0.341207E+02   0.342405E+02   0.302118E+02   0.305551E+02   0.233304E+02   0.262849E+02   0.227916E+02   0.471208E-01   0.810299E-02   0.301199E-02   0.309840E-02   0.156437E-01  -0.552060E+02
   0.329037E+02   0.376345E+02   0.288155E+02   0.376074E+02   0.329616E+02   0.346201E+02   0.276546E+02   0.384965E+02   0.238732E+02   0.349815E+02   0.222284E+02   0.403987E+02   0.258886E-01   0.131146E-02   0.434439E-02   0.299066E-02   0.134600E-01  -0.582512E+02
   0.343798E+02   0.395976E+02   0.321149E+02   0.327390E+02   0.357818E+02   0.375340E+02   0.300480E+02   0.207388E+02   0.322628E+02   0.247248E+02   0.274255E+02   0.278619E+02   0.493892E-01   0.131146E-02   0.158534E-01   0.449030E-02   0.310658E-01  -0.585544E+02
   0.386662E+02   0.374181E+02   0.429959E+02   0.302033E+02   0.357818E+02   0.359249E+02   0.286159E+02   0.297952E+02   0.281560E+02   0.305428E+02   0.167616E+02   0.237628E+02   0.252027E-01   0.309056E-03   0.153075E-01   0.108704E-01   0.367136E-01  -0.591015E+02
   0.355320E+02   0.374614E+02   0.398383E+02   0.340815E+02   0.369929E+02   0.321261E+02   0.286159E+02   0.282966E+02   0.318957E+02   0.349584E+02   0.238900E+02   0.291195E+02   0.287193E-01   0.122338E-02   0.103466E-01   0.397892E-02   0.385375E-01  -0.531176E+02
   0.362013E+02   0.373225E+02   0.366235E+02   0.313057E+02   0.408626E+02   0.327776E+02   0.330204E+02   0.313304E+02   0.266503E+02   0.244089E+02   0.257451E+02   0.303012E+02   0.164681E-01   0.894788E-02   0.887981E-02   0.185505E-01   0.347817E-02  -0.537268E+02
   0.342492E+02   0.328487E+02   0.366235E+02   0.392332E+02   0.308344E+02   0.311069E+02   0.301523E+02   0.337327E+02   0.250469E+02   0.289937E+02   0.316865E+02   0.341992E+02   0.187025E-01   0.487465E-02   0.262407E-02   0.191801E-01   0.260631E-01  -0.549910E+02
   0.324590E+02   0.352228E+02   0.460996E+02   0.365760E+02   0.330657E+02   0.327618E+02   0.272757E+02   0.432464E+02   0.284356E+02   0.259629E+02   0.395099E+02   0.243164E+02   0.770936E-02   0.391407E-02   0.393621E-02   0.475227E-02   0.298088E-02  -0.574733E+02
   0.323289E+02   0.387933E+02   0.345441E+02   0.367790E+02   0.260275E+02   0.377782E+02   0.279994E+02   0.257098E+02   0.283182E+02   0.251171E+02   0.194050E+02   0.330628E+02   0.177461E-01   0.300837E-02   0.857168E-02   0.119336E-01   0.102419E-01  -0.549964E+02
   0.395458E+02   0.384124E+02   0.350591E+02   0.386541E+02   0.276748E+02   0.380818E+02   0.246593E+02   0.298915E+02   0.285373E+02   0.369005E+02   0.206781E+02   0.307581E+02   0.386394E-01   0.279622E-02   0.507925E-02   0.118128E-01   0.240171E-01  -0.578962E+02
   0.333499E+02   0.374221E+02   0.350591E+02   0.383390E+02   0.311692E+02   0.366682E+02   0.290761E+02   0.255004E+02   0.233556E+02   0.250710E+02   0.332232E+02   0.185979E+02   0.435469E-01   0.279622E-02   0.454900E-02   0.879127E-03   0.114042E-01  -0.537914E+02
   0.333940E+02   0.347037E+02   0.351181E+02   0.383837E+02   0.317589E+02   0.316902E+02   0.271169E+02   0.273038E+02   0.298003E+02   0.316851E+02   0.267113E+02   0.248483E+02   0.347168E-01   0.757464E-02   0.264766E-01   0.127233E-01   0.106937E-01  -0.522516E+02
   0.350976E+02   0.299006E+02   0.336919E+02   0.425995E+02   0.343771E+02   0.307900E+02   0.282779E+02   0.273038E+02   0.311027E+02   0.273736E+02   0.270118E+02   0.294748E+02   0.144457E-01   0.346536E-02   0.405220E-02   0.125520E-02   0.295547E-04  -0.509094E+02
   0.294366E+02   0.315201E+02   0.424702E+02   0.384896E+02   0.332385E+02   0.336507E+02   0.235932E+02   0.283474E+02   0.289505E+02   0.258378E+02   0.221698E+02   0.236491E+02   0.316596E-01   0.896528E-02   0.103463E-02   0.170798E-01   0.295547E-04  -0.526942E+02
   0.349498E+02   0.357378E+02   0.365555E+02   0.395079E+02   0.343189E+02   0.315813E+02   0.274208E+02   0.177893E+02   0.259140E+02   0.295884E+02   0.264019E+02   0.191665E+02   0.107500E-01   0.227714E-01   0.103463E-02   0.179950E-01   0.272064E-01  -0.581222E+02
   0.356086E+02   0.364098E+02   0.288019E+02   0.368573E+02   0.322416E+02   0.337865E+02   0.352343E+02   0.262544E+02   0.284674E+02   0.171328E+02   0.259520E+02   0.193122E+02   0.350057E-01   0.529398E-02   0.103463E-02   0.673590E-02   0.118452E-02  -0.555793E+02
   0.287124E+02   0.352504E+02   0.383431E+02   0.363417E+02   0.370649E+02   0.345594E+02   0.305949E+02   0.406662E+02   0.305203E+02   0.288006E+02   0.280202E+02   0.288129E+02   0.245861E-01   0.195660E-01   0.249266E-02   0.318265E-01   0.455682E-02  -0.571564E+02
   0.331968E+02   0.375015E+02   0.331001E+02   0.422110E+02   0.311551E+02   0.343147E+02   0.319650E+02   0.299122E+02   0.305218E+02   0.354179E+02   0.271748E+02   0.231752E+02   0.460444E-01   0.301002E-01   0.249266E-02   0.153938E-01   0.256859E-02  -0.563158E+02
   0.324298E+02   0.305934E+02   0.386271E+02   0.326098E+02   0.300203E+02   0.352824E+02   0.304575E+02   0.280607E+02   0.342986E+02   0.260830E+02   0.193906E+02   0.188812E+02   0.191263E-01   0.868666E-02   0.373076E-01   0.185907E-02   0.822836E-02  -0.583406E+02
   0.372790E+02   0.404218E+02   0.361001E+02   0.401571E+02   0.301046E+02   0.354846E+02   0.269389E+02   0.285848E+02   0.269497E+02   0.195392E+02   0.248520E+02   0.301394E+02   0.283168E-01   0.208068E-01   0.124678E-01   0.617888E-02   0.216722E-01  -0.564197E+02
   0.312675E+02   0.368294E+02   0.320703E+02   0.358115E+02   0.367293E+02   0.306226E+02   0.275206E+02   0.262553E+02   0.272982E+02   0.290709E+02   0.265257E+02   0.240647E+02   0.295322E-01   0.392640E-02   0.355574E-02   0.110530E-01   0.913283E-02  -0.501254E+02
   0.316951E+02   0.337662E+02   0.364167E+02   0.384507E+02   0.369310E+02   0.291634E+02   0.284782E+02   0.367609E+02   0.264912E+02   0.345566E+02   0.226531E+02   0.387203E+02   0.470742E-02   0.465088E-02   0.171307E-01   0.102994E-01   0.913283E-02  -0.588922E+02
   0.330022E+02   0.341909E+02   0.348946E+02   0.364996E+02   0.325660E+02   0.304971E+02   0.217799E+02   0.256980E+02   0.315862E+02   0.318719E+02   0.253140E+02   0.238118E+02   0.383063E-03   0.999596E-02   0.130988E-01   0.389523E-02   0.234444E-01  -0.564743E+02
   0.378299E+02   0.323001E+02   0.300471E+02   0.356744E+02   0.282337E+02   0.362752E+02   0.321419E+02   0.277054E+02   0.330854E+02   0.301669E+02   0.240191E+02   0.324829E+02   0.359567E-01   0.440146E-02   0.497054E-02   0.110663E-02   0.240195E-01  -0.548301E+02
   0.297526E+02   0.342821E+02   0.397216E+02   0.346651E+02   0.373742E+02   0.297900E+02   0.303536E+02   0.249975E+02   0.234577E+02   0.266635E+02   0.279683E+02   0.245572E+02   0.197506E-01   0.547792E-02   0.161827E-02   0.167405E-01   0.334365E-01  -0.555930E+02
   0.329523E+02   0.324941E+02   0.347948E+02   0.421255E+02   0.337595E+02   0.312561E+02   0.293714E+02   0.227831E+02   0.285512E+02   0.303161E+02   0.191678E+02   0.312950E+02   0.393620E-01   0.151877E-01   0.979751E-03   0.909529E-03   0.595496E-02  -0.536970E+02
   0.369742E+02   0.368591E+02   0.378835E+02   0.380516E+02   0.312476E+02   0.354629E+02   0.286441E+02   0.308067E+02   0.250811E+02   0.319421E+02   0.289309E+02   0.292549E+02   0.268398E-01   0.154385E-01   0.122278E-01   0.322519E-02   0.103105E-01  -0.515175E+02
   0.327150E+02   0.344758E+02   0.395134E+02   0.409568E+02   0.380019E+02   0.318429E+02   0.257429E+02   0.236252E+02   0.246909E+02   0.349949E+02   0.225534E+02   0.292652E+02   0.488045E-01   0.870687E-02   0.779507E-02   0.476077E-02   0.128890E-01  -0.556886E+02
   0.353350E+02   0.339829E+02   0.375891E+02   0.299704E+02   0.400728E+02   0.340224E+02   0.256660E+02   0.348690E+02   0.273930E+02   0.252060E+02   0.206148E+02   0.280651E+02   0.243041E-01   0.269470E-01   0.457688E-03   0.182489E-02   0.591310E-02  -0.539188E+02
