Kmin_MR_a0     Kmin_MR_a1     Kmin_MR_a2     Kmin_MR_a3     Kmin_MR_a4     Kmin_MR_a5     Kmin_TR_a0     Kmin_TR_a1     Kmin_TR_a2     Kmin_TR_a3     Kmin_TR_a4     Kmin_TR_a5     Y1_intercept   Y2_intercept   Y3_intercept   Y4_intercept   Y5_intercept   LogPost        LogPrior       LogHyper       LogLkh         Deviance       
   0.303995E+02   0.103866E+02   0.586428E+00  -0.341635E+01   0.112018E+01  -0.819122E+01   0.279429E+02   0.671630E+00   0.760509E+01  -0.211399E+01   0.211955E+01  -0.190721E+01   0.396956E-01   0.280177E-01   0.194264E-01   0.378696E-03   0.243679E-02  -0.104791E+04   0.133947E+02   0.000000E+00  -0.106130E+04   0.212261E+04
   0.303510E+02   0.106033E+02   0.784762E+00  -0.369567E+01   0.940370E+00  -0.818942E+01   0.282056E+02   0.323056E+01   0.416859E+01  -0.384807E+01   0.944175E-01  -0.450706E+01   0.368409E-01   0.684862E-02   0.286232E-01   0.285965E-02   0.301992E-01  -0.104440E+04   0.115676E+02   0.000000E+00  -0.105597E+04   0.211194E+04
   0.304826E+02   0.106033E+02   0.109315E+01  -0.361909E+01   0.588062E+00  -0.886661E+01   0.279179E+02   0.239751E+01   0.423334E+01  -0.517709E+01  -0.107254E+01  -0.143012E+01   0.384583E-01   0.985376E-02   0.199548E-01   0.226874E-01   0.220037E-01  -0.104299E+04   0.109707E+02   0.000000E+00  -0.105396E+04   0.210792E+04
   0.303718E+02   0.103545E+02   0.113242E+01  -0.392109E+01   0.684712E+00  -0.916971E+01   0.292204E+02   0.134476E+01   0.464114E+01  -0.517709E+01   0.512010E+00  -0.267881E+01   0.403387E-01   0.593590E-02   0.762452E-02   0.438995E-02   0.180732E-02  -0.104041E+04   0.164449E+02   0.000000E+00  -0.105685E+04   0.211371E+04
   0.304630E+02   0.102357E+02   0.968656E+00  -0.450006E+01   0.114696E+01  -0.823328E+01   0.294623E+02   0.159787E+01   0.719192E+01  -0.625362E+01   0.173454E+01  -0.427907E+01   0.349048E-01   0.333665E-02   0.871700E-02   0.777362E-02   0.259086E-02  -0.104552E+04   0.161789E+02   0.000000E+00  -0.106170E+04   0.212340E+04
   0.304666E+02   0.101869E+02   0.118558E+01  -0.440523E+01   0.764990E+00  -0.990011E+01   0.292396E+02   0.116651E+01   0.778863E+01  -0.624619E+01   0.241342E+00  -0.437249E+01   0.345900E-01   0.146290E-01   0.777974E-02   0.258210E-01   0.279400E-01  -0.104813E+04   0.108037E+02   0.000000E+00  -0.105893E+04   0.211787E+04
   0.304126E+02   0.101374E+02   0.660125E+00  -0.443629E+01   0.106843E+01  -0.915657E+01   0.293831E+02   0.509971E+00   0.582693E+01  -0.556474E+01   0.171330E+01  -0.203202E+01   0.391820E-01   0.354719E-02   0.835770E-02   0.202728E-02   0.240218E-01  -0.104356E+04   0.146253E+02   0.000000E+00  -0.105819E+04   0.211637E+04
   0.304333E+02   0.102278E+02   0.428825E+00  -0.387793E+01   0.159818E+01  -0.739647E+01   0.284019E+02   0.235351E+01   0.391161E+01  -0.447703E+01   0.145318E+00  -0.317846E+01   0.408333E-01   0.260503E-02   0.392872E-02   0.115050E-01   0.242246E-01  -0.104503E+04   0.141943E+02   0.000000E+00  -0.105922E+04   0.211845E+04
   0.303243E+02   0.104957E+02   0.147301E+01  -0.238901E+01   0.231859E+01  -0.785697E+01   0.276186E+02   0.270248E+01   0.356903E+01  -0.444813E+01   0.684234E+00  -0.226995E+01   0.405058E-01   0.260503E-02   0.510062E-02   0.283515E-01   0.998755E-02  -0.104983E+04   0.138162E+02   0.000000E+00  -0.106365E+04   0.212729E+04
   0.304111E+02   0.105366E+02   0.104329E+01  -0.366253E+01   0.923658E+00  -0.848426E+01   0.272828E+02   0.257999E+01   0.363109E+01  -0.477099E+01  -0.304440E+01  -0.201702E+01   0.359056E-01   0.142705E-02   0.145113E-01   0.652836E-02   0.815190E-03  -0.104064E+04   0.160925E+02   0.000000E+00  -0.105673E+04   0.211346E+04
   0.303221E+02   0.104912E+02   0.104329E+01  -0.348010E+01   0.116230E+01  -0.793356E+01   0.284667E+02   0.874751E+00   0.363109E+01  -0.411044E+01  -0.654944E+00   0.607791E+00   0.361715E-01   0.142705E-02   0.106199E-01   0.531427E-02   0.704626E-02  -0.104266E+04   0.159799E+02   0.000000E+00  -0.105864E+04   0.211728E+04
   0.302889E+02   0.103012E+02   0.138122E+00  -0.348010E+01   0.336664E+00  -0.903100E+01   0.278337E+02   0.314543E+01   0.482487E+01  -0.368492E+01  -0.193306E+01   0.140763E+01   0.430250E-01   0.142705E-02   0.114208E-01   0.186753E-01   0.173852E-01  -0.104524E+04   0.135298E+02   0.000000E+00  -0.105877E+04   0.211754E+04
   0.303018E+02   0.104366E+02   0.509923E+00  -0.327920E+01   0.622422E-02  -0.903100E+01   0.278005E+02   0.140972E+01   0.517150E+01  -0.561307E+01   0.235084E+01  -0.249373E+01   0.311517E-01   0.142705E-02   0.163636E-01   0.540469E-03   0.229442E-01  -0.104373E+04   0.142931E+02   0.000000E+00  -0.105802E+04   0.211605E+04
   0.302567E+02   0.106273E+02   0.483184E+00  -0.326862E+01   0.851983E+00  -0.818460E+01   0.285174E+02   0.161589E+01   0.471740E+01  -0.239622E+01  -0.170859E+01  -0.118629E+01   0.372185E-01   0.925174E-02   0.154971E-02   0.828512E-03   0.463103E-02  -0.103906E+04   0.167946E+02   0.000000E+00  -0.105585E+04   0.211171E+04
   0.302797E+02   0.102746E+02   0.919294E+00  -0.373106E+01   0.847653E+00  -0.818460E+01   0.295226E+02   0.365233E+01   0.521016E+01  -0.645665E+01  -0.517317E+00   0.313382E+00   0.396452E-01   0.527052E-01   0.106023E-02   0.136259E-02   0.104863E-01  -0.104983E+04   0.118592E+02   0.000000E+00  -0.106169E+04   0.212338E+04
   0.302714E+02   0.102899E+02   0.814019E+00  -0.349124E+01   0.970737E+00  -0.922788E+01   0.280963E+02   0.328330E+01   0.461467E+01  -0.100742E+01   0.222868E-02  -0.152115E+01   0.356359E-01   0.215147E-01   0.158056E-01   0.220218E-02   0.123739E-01  -0.104515E+04   0.132310E+02   0.000000E+00  -0.105838E+04   0.211676E+04
   0.304201E+02   0.102899E+02   0.802020E+00  -0.392037E+01   0.834289E+00  -0.933740E+01   0.281426E+02   0.221419E+01   0.475179E+01  -0.412435E+01  -0.235146E+01  -0.690791E+00   0.356359E-01   0.117960E-01   0.804648E-04   0.123978E-01   0.742165E-02  -0.103877E+04   0.152511E+02   0.000000E+00  -0.105402E+04   0.210804E+04
   0.303313E+02   0.101806E+02   0.902305E+00  -0.346278E+01   0.178212E+01  -0.761467E+01   0.281426E+02   0.221419E+01   0.475179E+01  -0.232471E+01  -0.176554E+00   0.695825E+00   0.359900E-01   0.206888E-01   0.164875E-01   0.352667E-02   0.531763E-02  -0.104559E+04   0.138186E+02   0.000000E+00  -0.105941E+04   0.211882E+04
   0.303903E+02   0.101806E+02   0.694519E+00  -0.437602E+01   0.107881E+01  -0.810107E+01   0.281426E+02   0.354014E+01   0.214145E+01  -0.311648E+01   0.188926E+01  -0.394147E+01   0.452004E-01   0.138182E-02   0.553505E-02   0.344884E-02   0.301761E-01  -0.104964E+04   0.143665E+02   0.000000E+00  -0.106401E+04   0.212801E+04
   0.303071E+02   0.102919E+02   0.204875E-01  -0.392192E+01  -0.198872E-01  -0.839263E+01   0.283200E+02   0.448998E+01   0.270460E+01  -0.190673E+01  -0.287818E+01  -0.339965E-01   0.363776E-01   0.330410E-02   0.954129E-03   0.505214E-02   0.143806E-01  -0.104112E+04   0.160516E+02   0.000000E+00  -0.105717E+04   0.211434E+04
   0.302987E+02   0.102454E+02   0.401724E+00  -0.378756E+01   0.499446E+00  -0.839263E+01   0.284084E+02   0.514608E+01   0.349100E+01  -0.292455E+01  -0.308764E+01  -0.134331E+00   0.361348E-01   0.835251E-02   0.215388E-02   0.280736E-01   0.254373E-01  -0.104544E+04   0.120190E+02   0.000000E+00  -0.105746E+04   0.211492E+04
   0.302533E+02   0.103664E+02   0.401724E+00  -0.317301E+01   0.499446E+00  -0.886647E+01   0.277359E+02   0.389146E+01   0.317006E+01  -0.291158E+01  -0.151249E+01   0.110975E+01   0.411082E-01   0.424185E-01   0.241682E-02   0.917724E-02   0.145586E-01  -0.104544E+04   0.115636E+02   0.000000E+00  -0.105700E+04   0.211401E+04
   0.304771E+02   0.104503E+02   0.901897E+00  -0.316157E+01   0.728384E+00  -0.886647E+01   0.279360E+02   0.389146E+01   0.287642E+01  -0.188657E+01  -0.117997E+01  -0.154704E+01   0.382593E-01   0.775144E-04   0.118725E-01   0.725737E-02   0.142138E-01  -0.104029E+04   0.150786E+02   0.000000E+00  -0.105537E+04   0.211074E+04
   0.303463E+02   0.102761E+02   0.832211E+00  -0.349520E+01   0.728384E+00  -0.886647E+01   0.275691E+02   0.389146E+01   0.343158E+01  -0.419792E+01  -0.374975E+00  -0.628534E+01   0.345913E-01   0.260855E-02   0.781634E-02   0.259095E-02   0.107419E-01  -0.104181E+04   0.160449E+02   0.000000E+00  -0.105785E+04   0.211571E+04
   0.303463E+02   0.102680E+02   0.832211E+00  -0.370318E+01   0.732803E+00  -0.886647E+01   0.282462E+02   0.198652E+01   0.467499E+01  -0.272880E+01  -0.107233E+00  -0.903227E+00   0.361326E-01   0.759621E-03   0.863889E-02   0.302041E-02   0.899687E-02  -0.103762E+04   0.162791E+02   0.000000E+00  -0.105390E+04   0.210780E+04
   0.303023E+02   0.105022E+02   0.832211E+00  -0.357014E+01   0.123765E+00  -0.910131E+01   0.286572E+02   0.243161E+01   0.399284E+01  -0.241372E+01  -0.274470E+00  -0.169178E+01   0.385641E-01   0.102503E-01   0.262795E-02   0.121887E-02   0.495171E-02  -0.103932E+04   0.165158E+02   0.000000E+00  -0.105584E+04   0.211167E+04
   0.302266E+02   0.104157E+02   0.521536E+00  -0.334859E+01   0.721064E+00  -0.823195E+01   0.282965E+02   0.127766E+01   0.460670E+01  -0.381960E+01  -0.137252E+01  -0.303304E+01   0.355116E-01   0.570268E-02   0.127857E-02   0.121887E-02   0.754702E-03  -0.103701E+04   0.175252E+02   0.000000E+00  -0.105454E+04   0.210907E+04
   0.303819E+02   0.105065E+02   0.441952E+00  -0.351095E+01   0.195242E+00  -0.897579E+01   0.288208E+02   0.214796E+01   0.539195E+01  -0.376347E+01  -0.317876E+01  -0.832168E+00   0.392542E-01   0.253277E-02   0.214199E-03   0.265976E-02   0.754702E-03  -0.103685E+04   0.178045E+02   0.000000E+00  -0.105465E+04   0.210931E+04
   0.303727E+02   0.103748E+02   0.441952E+00  -0.351095E+01   0.719228E+00  -0.897579E+01   0.284220E+02   0.213508E+01   0.448050E+01  -0.157814E+01   0.111204E+00   0.365196E+00   0.397060E-01   0.396872E-02   0.446270E-02   0.594306E-03   0.355452E-02  -0.103842E+04   0.171627E+02   0.000000E+00  -0.105558E+04   0.211117E+04
   0.304418E+02   0.102651E+02   0.519241E+00  -0.339366E+01   0.106724E+01  -0.910535E+01   0.283602E+02   0.226110E+01   0.593622E+01  -0.453984E+01  -0.127377E+01  -0.245435E+01   0.336587E-01   0.582463E-01   0.717398E-02   0.462834E-01   0.234613E-01  -0.105021E+04   0.490418E+01   0.000000E+00  -0.105511E+04   0.211023E+04
   0.303876E+02   0.102651E+02   0.682552E+00  -0.393544E+01   0.824825E+00  -0.916732E+01   0.283976E+02   0.705355E+00   0.637222E+01  -0.634070E+01  -0.887021E+00  -0.393635E+01   0.365490E-01   0.107171E-01   0.302258E-02   0.936196E-02   0.654832E-02  -0.103939E+04   0.154557E+02   0.000000E+00  -0.105485E+04   0.210969E+04
   0.303568E+02   0.106455E+02   0.609163E+00  -0.314949E+01   0.104854E+01  -0.726514E+01   0.283976E+02   0.990092E+00   0.538692E+01  -0.427831E+01   0.335300E+01  -0.361341E+01   0.399690E-01   0.187272E-02   0.310062E-02   0.634986E-02   0.471256E-02  -0.104150E+04   0.168171E+02   0.000000E+00  -0.105832E+04   0.211663E+04
   0.305396E+02   0.108557E+02   0.747200E+00  -0.314949E+01   0.104854E+01  -0.751145E+01   0.283976E+02   0.240690E+01   0.629341E+01  -0.361889E+01  -0.135267E+01  -0.110056E+01   0.354411E-01   0.275712E-01   0.106411E-01   0.808510E-02   0.159092E-01  -0.104351E+04   0.122000E+02   0.000000E+00  -0.105571E+04   0.211142E+04
   0.307253E+02   0.102416E+02   0.114592E+01  -0.371861E+01   0.116469E+01  -0.892267E+01   0.283976E+02   0.162589E+01   0.629341E+01  -0.670811E+01  -0.294353E+01  -0.601024E+00   0.456473E-01   0.422668E-01   0.991202E-02   0.106128E-02   0.329314E-01  -0.105699E+04   0.980353E+01   0.000000E+00  -0.106679E+04   0.213359E+04
   0.306718E+02   0.110816E+02   0.530744E+00  -0.283480E+01   0.979268E+00  -0.926453E+01   0.289029E+02   0.162589E+01   0.629341E+01  -0.665385E+01   0.186714E+01  -0.237707E+01   0.421685E-01   0.177848E-02   0.473731E-02   0.304388E-02   0.268198E-01  -0.104773E+04   0.147827E+02   0.000000E+00  -0.106251E+04   0.212503E+04
   0.303961E+02   0.102687E+02  -0.486590E+00  -0.387608E+01  -0.405746E+00  -0.101507E+02   0.282141E+02   0.323444E+01   0.397303E+01  -0.238557E+01   0.764944E-01  -0.359743E+01   0.367986E-01   0.572340E-02   0.182516E-01   0.463084E-02   0.490784E-02  -0.104945E+04   0.150693E+02   0.000000E+00  -0.106452E+04   0.212904E+04
   0.303239E+02   0.102900E+02  -0.278961E+00  -0.386386E+01   0.301363E+00  -0.811762E+01   0.275319E+02   0.343630E+01   0.237936E+01  -0.166107E+01  -0.379304E+01   0.352573E+00   0.429798E-01   0.479546E-02   0.125655E-02   0.419951E-02   0.174224E-01  -0.104427E+04   0.156533E+02   0.000000E+00  -0.105992E+04   0.211985E+04
   0.303951E+02   0.107285E+02   0.451577E-01  -0.322063E+01   0.301363E+00  -0.738281E+01   0.288978E+02   0.372301E+01   0.339853E+01  -0.113065E+01  -0.157794E+01   0.147554E+01   0.464570E-01   0.287625E-02   0.174686E-01   0.104480E-01   0.152633E-01  -0.104700E+04   0.138151E+02   0.000000E+00  -0.106082E+04   0.212163E+04
   0.303951E+02   0.107959E+02   0.451577E-01  -0.289115E+01  -0.173700E+00  -0.808452E+01   0.279054E+02   0.240949E+01   0.339853E+01  -0.388716E+01  -0.230548E+01  -0.217322E+01   0.407685E-01   0.130811E-01   0.180657E-01   0.973113E-02   0.131116E-01  -0.104225E+04   0.130217E+02   0.000000E+00  -0.105527E+04   0.211054E+04
   0.303787E+02   0.107959E+02  -0.158798E+00  -0.370649E+01  -0.657766E+00  -0.808452E+01   0.281309E+02   0.226344E+01   0.299392E+01  -0.400714E+01  -0.828868E+00  -0.271733E+01   0.354535E-01   0.110760E-01   0.969339E-02   0.103788E-01   0.168597E-01  -0.104308E+04   0.136199E+02   0.000000E+00  -0.105670E+04   0.211340E+04
   0.303812E+02   0.104335E+02   0.833646E+00  -0.342641E+01   0.987568E+00  -0.808452E+01   0.298049E+02   0.143645E+01   0.652486E+01  -0.435288E+01  -0.194734E+01  -0.161076E+01   0.418646E-01   0.377208E-01   0.108851E-02   0.356615E-02   0.163682E-02  -0.104383E+04   0.140195E+02   0.000000E+00  -0.105785E+04   0.211570E+04
   0.303942E+02   0.104335E+02   0.569213E+00  -0.356739E+01   0.987568E+00  -0.826887E+01   0.287282E+02   0.168199E+01   0.841058E+01  -0.687966E+01   0.208485E+01  -0.517791E+01   0.393381E-01   0.376931E-02   0.254374E-01   0.156339E-02   0.163682E-02  -0.104159E+04   0.151800E+02   0.000000E+00  -0.105677E+04   0.211354E+04
   0.302355E+02   0.104335E+02   0.152428E+00  -0.296887E+01   0.774413E+00  -0.827638E+01   0.283804E+02   0.879989E+00   0.768135E+01  -0.454981E+01   0.221557E+00  -0.232517E+01   0.420207E-01   0.376931E-02   0.445113E-01   0.162136E-02   0.631835E-03  -0.104376E+04   0.133673E+02   0.000000E+00  -0.105713E+04   0.211425E+04
   0.302355E+02   0.101561E+02   0.495803E+00  -0.399380E+01   0.597550E+00  -0.846869E+01   0.283804E+02   0.878619E+00   0.678357E+01  -0.507526E+01   0.859899E+00  -0.432320E+01   0.352273E-01   0.555970E-02   0.597819E-03   0.367759E-02   0.155513E-02  -0.103852E+04   0.172817E+02   0.000000E+00  -0.105580E+04   0.211160E+04
   0.303796E+02   0.103289E+02   0.515051E+00  -0.361607E+01   0.697387E+00  -0.841913E+01   0.290005E+02   0.878619E+00   0.974269E+01  -0.517151E+01   0.150722E+01  -0.443781E+01   0.352890E-01   0.673969E-02   0.690621E-02   0.214442E-02   0.194061E-02  -0.104246E+04   0.166476E+02   0.000000E+00  -0.105911E+04   0.211822E+04
   0.302312E+02   0.107004E+02  -0.125472E+00  -0.292918E+01   0.697387E+00  -0.820743E+01   0.292213E+02   0.457499E+00   0.698076E+01  -0.760182E+01   0.162591E+01  -0.415389E+01   0.351172E-01   0.219054E-01   0.909069E-02   0.422561E-01   0.101307E-01  -0.105016E+04   0.100824E+02   0.000000E+00  -0.106024E+04   0.212048E+04
   0.303209E+02   0.106695E+02  -0.125472E+00  -0.292918E+01   0.519646E+00  -0.803812E+01   0.291881E+02   0.457499E+00   0.715482E+01  -0.737673E+01   0.110346E+01  -0.322232E+01   0.366313E-01   0.287475E-01   0.276831E-02   0.191957E-01   0.750845E-02  -0.104322E+04   0.125987E+02   0.000000E+00  -0.105582E+04   0.211164E+04
   0.304060E+02   0.105185E+02   0.758826E+00  -0.347415E+01   0.807460E+00  -0.803812E+01   0.282930E+02   0.921105E+00   0.468382E+01  -0.563620E+01  -0.106368E+01  -0.369038E+01   0.363378E-01   0.201232E-01   0.537881E-02   0.698973E-02   0.102393E-01  -0.104052E+04   0.141476E+02   0.000000E+00  -0.105467E+04   0.210934E+04
   0.303953E+02   0.109472E+02   0.894243E+00  -0.291656E+01  -0.203435E+00  -0.766520E+01   0.280550E+02   0.328069E+01   0.398689E+01  -0.355732E+01  -0.134965E+01  -0.380197E+01   0.458245E-01   0.169430E-01   0.642393E-02   0.347330E-02   0.123783E-01  -0.104679E+04   0.144988E+02   0.000000E+00  -0.106129E+04   0.212258E+04
   0.304569E+02   0.108405E+02   0.901268E+00  -0.310345E+01   0.123480E+01  -0.766520E+01   0.282004E+02   0.138770E+01   0.516817E+01  -0.414532E+01   0.486406E+00  -0.125097E+01   0.423141E-01   0.167051E-03   0.175343E-01   0.466282E-02   0.263858E-01  -0.104241E+04   0.135457E+02   0.000000E+00  -0.105596E+04   0.211191E+04
   0.302848E+02   0.108894E+02   0.671691E+00  -0.298283E+01  -0.195488E+00  -0.828554E+01   0.282365E+02   0.276826E+01   0.591680E+01  -0.499535E+01  -0.187449E+00  -0.547440E+01   0.360455E-01   0.332178E-02   0.160255E-01   0.163067E-01   0.258492E-02  -0.104041E+04   0.145968E+02   0.000000E+00  -0.105501E+04   0.211001E+04
   0.301925E+02   0.106547E+02   0.262557E+00  -0.374225E+01  -0.454212E+00  -0.798289E+01   0.280362E+02   0.339934E+01   0.562027E+01  -0.243770E+01   0.165710E+01  -0.108391E+01   0.356149E-01   0.396256E-01   0.601641E-03   0.153776E-01   0.131215E-01  -0.104577E+04   0.115480E+02   0.000000E+00  -0.105732E+04   0.211464E+04
   0.302582E+02   0.107414E+02   0.262557E+00  -0.266817E+01   0.256862E+00  -0.845054E+01   0.288929E+02   0.809249E+00   0.524932E+01  -0.440529E+01   0.644784E+00  -0.233519E+01   0.377265E-01   0.927815E-02   0.594243E-02   0.279814E-02   0.380210E-01  -0.104239E+04   0.128167E+02   0.000000E+00  -0.105521E+04   0.211041E+04
   0.305076E+02   0.107614E+02   0.118838E+00  -0.316732E+01   0.805927E-01  -0.845054E+01   0.277758E+02   0.362778E+01   0.390120E+01  -0.251203E+01  -0.689311E+00  -0.161532E+01   0.340225E-01   0.132661E-02   0.183264E-01   0.429387E-02   0.404486E-01  -0.104240E+04   0.119811E+02   0.000000E+00  -0.105438E+04   0.210876E+04
   0.304274E+02   0.104321E+02   0.544184E+00  -0.354290E+01   0.635745E-01  -0.902151E+01   0.278199E+02   0.130362E+01   0.369793E+01  -0.577669E+01   0.105038E+01  -0.161532E+01   0.372452E-01   0.782320E-02   0.407018E-02   0.124614E-01   0.758121E-02  -0.104156E+04   0.152271E+02   0.000000E+00  -0.105679E+04   0.211357E+04
   0.304884E+02   0.106196E+02   0.409525E+00  -0.287515E+01   0.109261E+01  -0.820647E+01   0.281290E+02   0.305525E+01   0.336032E+01  -0.297607E+01  -0.274871E+01  -0.284675E+01   0.364771E-01   0.215634E-02   0.624225E-02   0.996097E-02   0.344694E-01  -0.104241E+04   0.131378E+02   0.000000E+00  -0.105555E+04   0.211110E+04
   0.302733E+02   0.105459E+02   0.806284E+00  -0.287515E+01   0.914637E+00  -0.801959E+01   0.294871E+02  -0.339699E+00   0.566851E+01  -0.441272E+01  -0.150560E+01  -0.192266E+00   0.389797E-01   0.213341E-02   0.455036E-02   0.404968E-02   0.593065E-02  -0.104261E+04   0.167543E+02   0.000000E+00  -0.105936E+04   0.211873E+04
   0.302733E+02   0.109666E+02  -0.150357E+00  -0.239525E+01   0.655546E+00  -0.694680E+01   0.298267E+02   0.198835E+01   0.790157E+01  -0.654931E+01   0.772919E+00  -0.221608E+01   0.389797E-01   0.671648E-02   0.306596E-02   0.534751E-02   0.921146E-02  -0.104401E+04   0.159865E+02   0.000000E+00  -0.106000E+04   0.211999E+04
   0.302695E+02   0.108224E+02   0.213249E+00  -0.250944E+01   0.211008E+00  -0.717102E+01   0.294151E+02   0.264979E+01   0.536946E+01  -0.645060E+01  -0.233715E+00  -0.519777E+00   0.408710E-01   0.118257E-01   0.276457E-02   0.649753E-02   0.169043E-02  -0.104206E+04   0.161429E+02   0.000000E+00  -0.105820E+04   0.211641E+04
   0.303195E+02   0.108453E+02   0.752196E+00  -0.291125E+01  -0.992129E-01  -0.833572E+01   0.283094E+02   0.364088E+00   0.660933E+01  -0.643236E+01   0.143098E+01  -0.288526E+01   0.399478E-01   0.410907E-02   0.177507E-01   0.927097E-02   0.223696E-01  -0.104327E+04   0.130706E+02   0.000000E+00  -0.105634E+04   0.211268E+04
   0.303507E+02   0.105077E+02   0.558717E+00  -0.344234E+01   0.166186E+00  -0.867729E+01   0.284639E+02   0.171905E+01   0.715782E+01  -0.643236E+01   0.143098E+01  -0.182934E+01   0.398595E-01   0.410907E-02   0.218507E-02   0.665081E-02   0.169443E-01  -0.103952E+04   0.154318E+02   0.000000E+00  -0.105495E+04   0.210990E+04
   0.303111E+02   0.105573E+02   0.100465E+01  -0.346233E+01   0.125791E+01  -0.797827E+01   0.287494E+02   0.324741E+01   0.678865E+01  -0.413353E+01  -0.204072E+00  -0.232882E+01   0.431400E-01   0.148335E-02   0.666397E-02   0.130987E-01   0.695205E-02  -0.104271E+04   0.156009E+02   0.000000E+00  -0.105831E+04   0.211662E+04
   0.302922E+02   0.103297E+02   0.580270E+00  -0.354625E+01   0.788014E+00  -0.797827E+01   0.289655E+02   0.741148E+00   0.783589E+01  -0.616875E+01   0.928349E-01  -0.325399E+01   0.409546E-01   0.683342E-02   0.551268E-01   0.887004E-02   0.172267E-01  -0.104603E+04   0.961498E+01   0.000000E+00  -0.105564E+04   0.211129E+04
   0.303629E+02   0.109189E+02   0.201236E+00  -0.276445E+01  -0.358757E-01  -0.832261E+01   0.290787E+02   0.105680E+01   0.611471E+01  -0.516992E+01   0.207585E+01  -0.212322E+01   0.373183E-01   0.528730E-02   0.814469E-02   0.114796E-01   0.956600E-02  -0.103985E+04   0.149729E+02   0.000000E+00  -0.105482E+04   0.210965E+04
   0.303629E+02   0.105870E+02   0.388990E+00  -0.351873E+01   0.119239E+00  -0.834779E+01   0.290787E+02   0.815070E+00   0.620924E+01  -0.802946E+01   0.694208E+00  -0.149381E+01   0.364623E-01   0.172902E-02   0.255744E-02   0.798127E-02   0.623532E-02  -0.103917E+04   0.165704E+02   0.000000E+00  -0.105574E+04   0.211148E+04
   0.303629E+02   0.107576E+02   0.546813E+00  -0.310964E+01   0.194013E-01  -0.837533E+01   0.292380E+02   0.212766E+01   0.594523E+01  -0.392271E+01  -0.108526E+01   0.395318E+00   0.375922E-01   0.172902E-02   0.567387E-02   0.936907E-02   0.191536E-02  -0.103864E+04   0.165519E+02   0.000000E+00  -0.105519E+04   0.211038E+04
   0.303629E+02   0.105910E+02   0.546813E+00  -0.352430E+01  -0.104157E+00  -0.911708E+01   0.291650E+02   0.251010E+01   0.636327E+01  -0.356388E+01   0.969735E+00  -0.402279E+01   0.426865E-01   0.269204E-02   0.675039E-02   0.142127E-01   0.323529E-01  -0.104438E+04   0.128199E+02   0.000000E+00  -0.105720E+04   0.211440E+04
   0.303905E+02   0.106878E+02   0.425663E+00  -0.313071E+01   0.156692E+00  -0.911708E+01   0.286593E+02   0.218827E+01   0.653350E+01  -0.384533E+01  -0.515470E+00  -0.239651E+01   0.376120E-01   0.577125E-02   0.606687E-02   0.232152E-01   0.641173E-03  -0.103905E+04   0.148512E+02   0.000000E+00  -0.105390E+04   0.210780E+04
   0.303437E+02   0.107766E+02   0.429500E+00  -0.294291E+01   0.172469E+00  -0.876058E+01   0.278582E+02   0.305536E+01   0.512863E+01  -0.273563E+01  -0.220166E+01  -0.355990E+00   0.336652E-01   0.135261E-02   0.235088E-02   0.241099E-01   0.236638E-01  -0.104114E+04   0.132730E+02   0.000000E+00  -0.105441E+04   0.210883E+04
   0.301511E+02   0.105985E+02  -0.130437E+00  -0.342637E+01   0.172469E+00  -0.758912E+01   0.279228E+02   0.237205E+01   0.386494E+01  -0.293584E+01  -0.209840E+01  -0.672679E+00   0.378402E-01   0.662826E-02   0.627604E-02   0.253694E-02   0.317422E-02  -0.103871E+04   0.165591E+02   0.000000E+00  -0.105527E+04   0.211054E+04
   0.303271E+02   0.106156E+02   0.349549E+00  -0.270781E+01   0.426277E+00  -0.769776E+01   0.274928E+02   0.126439E+01   0.496376E+01  -0.412286E+01  -0.110449E+01  -0.161240E+01   0.394098E-01   0.303169E-01   0.119356E-01   0.253694E-02   0.806508E-02  -0.104353E+04   0.131352E+02   0.000000E+00  -0.105667E+04   0.211333E+04
   0.303297E+02   0.106156E+02   0.223359E+00  -0.321525E+01   0.426277E+00  -0.819031E+01   0.284373E+02   0.116169E+01   0.445427E+01  -0.591863E+01   0.313567E+00  -0.548801E+01   0.466405E-01   0.110576E-01   0.157020E-01   0.253694E-02   0.116367E-02  -0.104409E+04   0.153747E+02   0.000000E+00  -0.105946E+04   0.211893E+04
   0.304325E+02   0.106704E+02   0.827797E+00  -0.404618E+01   0.615168E+00  -0.819031E+01   0.288208E+02   0.116169E+01   0.733120E+01  -0.353491E+01   0.212218E+01  -0.119383E+01   0.383553E-01   0.204167E-01   0.232827E-02   0.586862E-02   0.124150E-02  -0.104203E+04   0.154352E+02   0.000000E+00  -0.105747E+04   0.211493E+04
   0.303915E+02   0.103369E+02   0.827797E+00  -0.372778E+01   0.920387E+00  -0.800329E+01   0.290072E+02   0.368778E+01   0.733120E+01  -0.458401E+01   0.725612E+00  -0.538668E+01   0.410610E-01   0.757569E-02   0.232827E-02   0.332155E-02   0.124150E-02  -0.104228E+04   0.169740E+02   0.000000E+00  -0.105925E+04   0.211851E+04
   0.303716E+02   0.103369E+02   0.145884E+00  -0.327268E+01   0.108187E+01  -0.757755E+01   0.288218E+02   0.165372E+01   0.674001E+01  -0.354867E+01  -0.658874E+00  -0.264112E+01   0.426293E-01   0.552035E-01   0.434485E-02   0.332155E-02   0.323948E-02  -0.104554E+04   0.118097E+02   0.000000E+00  -0.105735E+04   0.211470E+04
