Kmin_MR_a0    Kmin_MR_a1    Kmin_MR_a2    Kmin_MR_a3    Kmin_MR_a4    Kmin_MR_a5    Kmin_MR_a6    Kmin_MR_a7    Kmin_TR_a0    Kmin_TR_a1    Kmin_TR_a2    Kmin_TR_a3    Kmin_TR_a4    Kmin_TR_a5    Kmin_TR_a6    Kmin_TR_a7    Y1_intercept  Y2_intercept  Y3_intercept  Y4_intercept  Y5_intercept  LogPost       
  0.303754E+02  0.109613E+02  0.444958E-01 -0.181836E+01 -0.613821E+00 -0.552975E+01 -0.226295E-03  0.631005E+01  0.273182E+02  0.426895E+01  0.304053E+01 -0.258798E+01 -0.115767E+01 -0.141914E+01  0.137212E+01  0.273560E+01  0.187931E-01  0.242217E-01  0.186263E-03  0.683357E-02  0.186944E-03 -0.100123E+04
  0.303754E+02  0.109613E+02  0.444958E-01 -0.181836E+01 -0.613821E+00 -0.552975E+01 -0.226295E-03  0.631005E+01  0.273182E+02  0.426895E+01  0.304053E+01 -0.258798E+01 -0.115767E+01 -0.141914E+01  0.137212E+01  0.273560E+01  0.197221E-01  0.244702E-01  0.108828E-02  0.476495E-02  0.186944E-03 -0.100044E+04
  0.303754E+02  0.109613E+02  0.444958E-01 -0.181836E+01 -0.613821E+00 -0.552975E+01 -0.226295E-03  0.631005E+01  0.273182E+02  0.426895E+01  0.304053E+01 -0.280207E+01 -0.115767E+01 -0.141914E+01  0.408515E+01  0.273560E+01  0.194892E-01  0.260415E-01  0.251169E-02  0.185467E-02  0.186944E-03 -0.100056E+04
  0.303754E+02  0.109613E+02  0.444958E-01 -0.181836E+01 -0.613821E+00 -0.552975E+01  0.579445E+00  0.631005E+01  0.273182E+02  0.426895E+01  0.304053E+01 -0.280207E+01 -0.115767E+01 -0.141914E+01  0.408515E+01  0.389706E+01  0.199355E-01  0.261600E-01  0.257429E-02  0.282618E-02  0.186944E-03 -0.999227E+03
  0.303754E+02  0.109613E+02  0.444958E-01 -0.181836E+01 -0.613821E+00 -0.460352E+01  0.579445E+00  0.631005E+01  0.273182E+02  0.426895E+01  0.304053E+01 -0.215963E+01 -0.115767E+01 -0.141914E+01  0.408515E+01  0.389706E+01  0.205342E-01  0.257124E-01  0.141906E-02  0.177767E-02  0.186944E-03 -0.998223E+03
  0.303754E+02  0.109613E+02  0.444958E-01 -0.181836E+01 -0.613821E+00 -0.460352E+01  0.579445E+00  0.631005E+01  0.273182E+02  0.426895E+01  0.304053E+01 -0.215963E+01 -0.115767E+01 -0.148176E+01  0.408515E+01  0.389706E+01  0.205342E-01  0.260724E-01  0.265117E-02  0.259884E-02  0.186944E-03 -0.998499E+03
  0.303754E+02  0.109613E+02  0.444958E-01 -0.181836E+01 -0.613821E+00 -0.460352E+01  0.579445E+00  0.631005E+01  0.273182E+02  0.426895E+01  0.304053E+01 -0.327460E+01 -0.177386E+01 -0.148176E+01  0.164371E+01  0.389706E+01  0.217143E-01  0.266769E-01  0.185564E-02  0.320554E-02  0.356637E-03 -0.997601E+03
  0.303754E+02  0.109613E+02  0.444958E-01 -0.181836E+01 -0.613821E+00 -0.460352E+01  0.579445E+00  0.652060E+01  0.273182E+02  0.426895E+01  0.304053E+01 -0.327460E+01 -0.177386E+01 -0.148176E+01  0.164371E+01  0.389706E+01  0.235521E-01  0.264474E-01  0.331381E-02  0.270364E-02  0.356637E-03 -0.996956E+03
  0.303754E+02  0.109613E+02  0.444958E-01 -0.181836E+01 -0.613821E+00 -0.460352E+01  0.579445E+00  0.671945E+01  0.273182E+02  0.426895E+01  0.304053E+01 -0.327460E+01 -0.177386E+01 -0.148176E+01  0.164371E+01  0.389706E+01  0.242576E-01  0.265071E-01  0.359905E-02  0.320212E-02  0.220625E-02 -0.997110E+03
  0.303754E+02  0.109613E+02  0.444958E-01 -0.181836E+01 -0.613821E+00 -0.460352E+01  0.579445E+00  0.671945E+01  0.269519E+02  0.426895E+01  0.304053E+01 -0.327460E+01 -0.177386E+01  0.494446E+00  0.931995E+00  0.389706E+01  0.246121E-01  0.257547E-01  0.426008E-02  0.318349E-02  0.232601E-02 -0.999068E+03
  0.303754E+02  0.109613E+02  0.444958E-01 -0.181836E+01 -0.613821E+00 -0.460352E+01  0.579445E+00  0.671945E+01  0.272546E+02  0.292057E+01  0.538229E+01 -0.327460E+01 -0.177386E+01 -0.115440E+00  0.931995E+00  0.386119E+01  0.241561E-01  0.275676E-01  0.253767E-02  0.377104E-02  0.249197E-02 -0.997846E+03
  0.303754E+02  0.109613E+02  0.444958E-01 -0.181836E+01 -0.613821E+00 -0.460352E+01  0.579445E+00  0.671945E+01  0.272546E+02  0.292057E+01  0.583749E+01 -0.327460E+01 -0.177386E+01  0.153492E+01  0.931995E+00  0.386119E+01  0.231492E-01  0.268751E-01  0.207997E-02  0.121572E-02  0.167221E-02 -0.100021E+04
  0.303754E+02  0.109613E+02  0.444958E-01 -0.181836E+01 -0.613821E+00 -0.460352E+01  0.353563E+00  0.664653E+01  0.281849E+02  0.318500E+01  0.408520E+01 -0.327460E+01 -0.177386E+01  0.153492E+01  0.931995E+00  0.386119E+01  0.222380E-01  0.248013E-01  0.395594E-03  0.155925E-02  0.103771E-02 -0.998855E+03
  0.303754E+02  0.109613E+02  0.444958E-01 -0.151255E+01 -0.613821E+00 -0.460352E+01  0.353563E+00  0.664653E+01  0.281849E+02  0.318500E+01  0.436377E+01 -0.327460E+01 -0.177386E+01  0.153492E+01  0.931995E+00  0.386119E+01  0.217469E-01  0.245431E-01  0.248526E-03  0.293110E-02  0.169878E-02 -0.999564E+03
  0.303754E+02  0.109613E+02  0.444958E-01 -0.151255E+01 -0.613821E+00 -0.460352E+01  0.353563E+00  0.664653E+01  0.281849E+02  0.318500E+01  0.436377E+01 -0.327460E+01 -0.177386E+01  0.153492E+01  0.417141E+00  0.386119E+01  0.217839E-01  0.245431E-01  0.248526E-03  0.200222E-02  0.535259E-03 -0.999519E+03
  0.303754E+02  0.109613E+02  0.444958E-01 -0.151255E+01 -0.613821E+00 -0.460352E+01  0.353563E+00  0.670656E+01  0.281849E+02  0.318500E+01  0.517527E+01 -0.327460E+01 -0.310605E+01  0.153492E+01  0.173528E+00  0.449762E+01  0.217839E-01  0.246620E-01  0.183230E-02  0.211559E-02  0.175787E-02 -0.999972E+03
  0.303754E+02  0.109613E+02  0.444958E-01 -0.151255E+01 -0.613821E+00 -0.460352E+01  0.353563E+00  0.670656E+01  0.282963E+02  0.318500E+01  0.517527E+01 -0.223158E+01 -0.310605E+01  0.153492E+01  0.173528E+00  0.426078E+01  0.222571E-01  0.252217E-01  0.231752E-02  0.280097E-02  0.224669E-03 -0.100092E+04
  0.303754E+02  0.109613E+02  0.444958E-01 -0.151255E+01 -0.613821E+00 -0.460352E+01  0.353563E+00  0.764767E+01  0.282963E+02  0.318500E+01  0.517527E+01 -0.221809E+01 -0.155804E+01  0.153492E+01  0.173528E+00  0.426078E+01  0.234089E-01  0.254480E-01  0.338084E-02  0.229498E-02  0.733789E-03 -0.999424E+03
  0.303754E+02  0.109613E+02  0.444958E-01 -0.151255E+01 -0.613821E+00 -0.423495E+01  0.353563E+00  0.764767E+01  0.282963E+02  0.318500E+01  0.459050E+01 -0.221809E+01 -0.155804E+01  0.153492E+01 -0.143647E+01  0.521113E+01  0.233269E-01  0.255447E-01  0.245576E-02  0.382519E-02  0.567634E-03 -0.100044E+04
  0.303754E+02  0.109613E+02  0.444958E-01 -0.151255E+01 -0.613821E+00 -0.423495E+01  0.353563E+00  0.764767E+01  0.282963E+02  0.318500E+01  0.459050E+01 -0.215609E+01 -0.155804E+01  0.153492E+01 -0.819726E+00  0.686770E+01  0.233269E-01  0.280243E-01  0.243052E-02  0.317643E-02  0.125587E-02 -0.100059E+04
  0.303754E+02  0.109613E+02  0.444958E-01 -0.151255E+01 -0.710152E+00 -0.423495E+01  0.353563E+00  0.764767E+01  0.275689E+02  0.318500E+01  0.459050E+01 -0.215609E+01 -0.303376E+01  0.153492E+01 -0.819726E+00  0.563974E+01  0.237860E-01  0.270716E-01  0.137326E-02  0.180168E-02  0.125587E-02 -0.998278E+03
  0.303754E+02  0.109613E+02  0.444958E-01 -0.151255E+01 -0.710152E+00 -0.423495E+01  0.353563E+00  0.764767E+01  0.280087E+02  0.318500E+01  0.355428E+01 -0.215609E+01 -0.303376E+01  0.153492E+01  0.848655E+00  0.563974E+01  0.237860E-01  0.264888E-01  0.137326E-02  0.231936E-03  0.112799E-02 -0.998942E+03
  0.303754E+02  0.109613E+02  0.444958E-01 -0.151255E+01 -0.710152E+00 -0.423495E+01  0.353563E+00  0.764767E+01  0.280087E+02  0.318500E+01  0.355428E+01 -0.215609E+01 -0.303376E+01  0.153492E+01  0.116815E+01  0.563974E+01  0.230318E-01  0.258082E-01  0.127679E-02  0.165393E-02  0.112799E-02 -0.999399E+03
  0.303754E+02  0.109613E+02  0.444958E-01 -0.151255E+01 -0.710152E+00 -0.423495E+01  0.353563E+00  0.764767E+01  0.280087E+02  0.318500E+01  0.355428E+01 -0.215609E+01 -0.303376E+01  0.153492E+01 -0.412223E+00  0.563974E+01  0.238217E-01  0.266556E-01  0.701452E-03  0.874574E-03  0.112799E-02 -0.998966E+03
  0.303754E+02  0.109613E+02  0.444958E-01 -0.151255E+01 -0.710152E+00 -0.423495E+01  0.353563E+00  0.764767E+01  0.280087E+02  0.318500E+01  0.355428E+01 -0.215609E+01 -0.303376E+01  0.153492E+01 -0.412223E+00  0.563974E+01  0.233950E-01  0.256225E-01  0.701452E-03  0.180699E-02  0.110577E-02 -0.999082E+03
  0.303754E+02  0.109613E+02  0.444958E-01 -0.151255E+01 -0.710152E+00 -0.423495E+01  0.353563E+00  0.764767E+01  0.280087E+02  0.318500E+01  0.355428E+01 -0.215609E+01 -0.277709E+01  0.104954E+01  0.417841E+00  0.650235E+01  0.233785E-01  0.263904E-01  0.115065E-02  0.267732E-02  0.652925E-03 -0.999538E+03
  0.303754E+02  0.109613E+02  0.444958E-01 -0.151255E+01 -0.710152E+00 -0.423495E+01  0.353563E+00  0.764767E+01  0.273760E+02  0.318500E+01  0.355428E+01 -0.228077E+01 -0.277709E+01  0.104954E+01 -0.181480E+00  0.650235E+01  0.254597E-01  0.266126E-01  0.125646E-02  0.204794E-02  0.652925E-03 -0.998742E+03
  0.303754E+02  0.109613E+02  0.444958E-01 -0.151255E+01 -0.710152E+00 -0.386701E+01  0.353563E+00  0.764767E+01  0.273760E+02  0.318500E+01  0.355428E+01 -0.228077E+01 -0.277709E+01  0.104954E+01  0.193731E+01  0.688878E+01  0.261176E-01  0.262182E-01  0.125646E-02  0.328187E-03  0.652925E-03 -0.999860E+03
  0.303754E+02  0.109613E+02  0.444958E-01 -0.151255E+01 -0.306661E+00 -0.386701E+01  0.353563E+00  0.764767E+01  0.273760E+02  0.318500E+01  0.355428E+01 -0.230117E+01 -0.277709E+01  0.104954E+01  0.193731E+01  0.532568E+01  0.274353E-01  0.262213E-01  0.125646E-02  0.172044E-02  0.225484E-03 -0.998754E+03
  0.303754E+02  0.109613E+02  0.444958E-01 -0.151255E+01 -0.306661E+00 -0.386701E+01  0.353563E+00  0.764767E+01  0.279803E+02  0.318500E+01  0.352151E+01 -0.230117E+01 -0.274820E+01  0.104954E+01 -0.850562E+00  0.532568E+01  0.265618E-01  0.271499E-01  0.321392E-03  0.113576E-02  0.578803E-03 -0.998547E+03
  0.303754E+02  0.109613E+02  0.444958E-01 -0.151255E+01 -0.306661E+00 -0.386701E+01  0.353563E+00  0.764767E+01  0.279803E+02  0.318500E+01  0.352151E+01 -0.230117E+01 -0.274820E+01  0.104954E+01 -0.614265E+00  0.532568E+01  0.264104E-01  0.275448E-01  0.321392E-03  0.113576E-02  0.195195E-02 -0.998569E+03
  0.303754E+02  0.109613E+02  0.444958E-01 -0.151255E+01 -0.306661E+00 -0.386701E+01  0.353563E+00  0.764767E+01  0.279803E+02  0.318075E+01  0.352151E+01 -0.230117E+01 -0.274820E+01  0.104954E+01 -0.614265E+00  0.302645E+01  0.267368E-01  0.268661E-01  0.746378E-03  0.409173E-02  0.248317E-03 -0.999195E+03
  0.303754E+02  0.109613E+02  0.444958E-01 -0.151255E+01 -0.306661E+00 -0.386701E+01  0.353563E+00  0.764767E+01  0.279803E+02  0.318075E+01  0.369821E+01 -0.230117E+01 -0.234010E+01  0.104954E+01 -0.113257E+01  0.286824E+01  0.272472E-01  0.268661E-01  0.207776E-02  0.321039E-02  0.337976E-03 -0.999610E+03
  0.303754E+02  0.109613E+02  0.444958E-01 -0.151255E+01 -0.306661E+00 -0.386701E+01  0.353563E+00  0.764767E+01  0.279803E+02  0.318075E+01  0.369821E+01 -0.230117E+01 -0.234010E+01 -0.582765E+00  0.188193E+01  0.286824E+01  0.268875E-01  0.272540E-01  0.181208E-03  0.314297E-02  0.337976E-03 -0.998415E+03
  0.303754E+02  0.109613E+02  0.444958E-01 -0.151255E+01 -0.306661E+00 -0.386701E+01  0.353563E+00  0.764767E+01  0.279803E+02  0.350673E+01  0.369821E+01 -0.230117E+01 -0.193321E+01 -0.582765E+00  0.840984E+00  0.225341E+01  0.263962E-01  0.278248E-01  0.181208E-03  0.437953E-02  0.817291E-03 -0.998482E+03
  0.305001E+02  0.109613E+02  0.563515E+00 -0.151255E+01 -0.306661E+00 -0.386701E+01  0.353563E+00  0.764767E+01  0.279803E+02  0.350673E+01  0.369821E+01 -0.230117E+01 -0.193321E+01 -0.582765E+00  0.107113E+01  0.225341E+01  0.268286E-01  0.280639E-01  0.181208E-03  0.291971E-02  0.817291E-03 -0.100191E+04
  0.305001E+02  0.109613E+02  0.563515E+00 -0.151255E+01 -0.306661E+00 -0.439982E+01  0.353563E+00  0.764767E+01  0.279803E+02  0.388503E+01  0.369821E+01 -0.230117E+01 -0.157358E+01 -0.611603E+00  0.107113E+01  0.225341E+01  0.277782E-01  0.270737E-01  0.123728E-02  0.411754E-02  0.817291E-03 -0.100143E+04
  0.305001E+02  0.109613E+02  0.563515E+00 -0.159077E+01  0.820356E-01 -0.439982E+01  0.353563E+00  0.764767E+01  0.279803E+02  0.388503E+01  0.369821E+01 -0.230117E+01 -0.194743E+01 -0.611603E+00  0.241265E+01  0.225341E+01  0.277782E-01  0.284004E-01  0.242110E-02  0.574427E-02  0.148773E-03 -0.100160E+04
  0.305001E+02  0.111976E+02  0.195429E+00 -0.159077E+01  0.820356E-01 -0.439982E+01  0.437786E+00  0.648826E+01  0.279803E+02  0.383955E+01  0.369821E+01 -0.230117E+01 -0.194743E+01 -0.143190E+01  0.249066E+01  0.225341E+01  0.263303E-01  0.284004E-01  0.349665E-02  0.713224E-02  0.199024E-02 -0.998654E+03
  0.305001E+02  0.111976E+02  0.195429E+00 -0.159077E+01  0.820356E-01 -0.439982E+01  0.437786E+00  0.648826E+01  0.279803E+02  0.383955E+01  0.369821E+01 -0.230117E+01 -0.237854E+01 -0.143190E+01  0.419832E+00  0.437517E+01  0.256467E-01  0.289114E-01  0.343594E-02  0.854567E-02  0.615193E-03 -0.999039E+03
  0.305001E+02  0.111976E+02  0.195429E+00 -0.159077E+01  0.820356E-01 -0.439982E+01  0.437786E+00  0.719593E+01  0.279803E+02  0.383955E+01  0.557955E+01 -0.230117E+01 -0.237854E+01 -0.218881E-01  0.114931E+01  0.437517E+01  0.255819E-01  0.260220E-01  0.395094E-02  0.976651E-02  0.173717E-02 -0.999351E+03
  0.305001E+02  0.111976E+02  0.159117E+00 -0.159077E+01  0.820356E-01 -0.439982E+01  0.437786E+00  0.719593E+01  0.279803E+02  0.279911E+01  0.557955E+01 -0.371715E+01 -0.237854E+01 -0.218881E-01  0.207608E+01  0.437517E+01  0.271498E-01  0.261182E-01  0.367273E-02  0.984563E-02  0.398706E-02 -0.998761E+03
  0.305001E+02  0.111976E+02  0.159117E+00 -0.159077E+01  0.820356E-01 -0.397236E+01  0.437786E+00  0.719593E+01  0.284479E+02  0.345092E+01  0.557955E+01 -0.371715E+01 -0.237854E+01 -0.218881E-01  0.337976E+00  0.467374E+01  0.258826E-01  0.267622E-01  0.260247E-02  0.113583E-01  0.351628E-02 -0.999353E+03
  0.305001E+02  0.111976E+02  0.159117E+00 -0.771723E+00  0.820356E-01 -0.386769E+01  0.181197E-01  0.719593E+01  0.284479E+02  0.345092E+01  0.539167E+01 -0.371715E+01 -0.237854E+01 -0.218881E-01  0.337976E+00  0.467374E+01  0.262434E-01  0.268434E-01  0.135946E-02  0.102884E-01  0.107417E-02 -0.999920E+03
  0.305001E+02  0.111976E+02  0.159117E+00 -0.771723E+00  0.820356E-01 -0.386769E+01  0.181197E-01  0.719593E+01  0.285858E+02  0.345092E+01  0.539167E+01 -0.371715E+01 -0.157837E+01 -0.218881E-01  0.337976E+00  0.467374E+01  0.272634E-01  0.282641E-01  0.123671E-02  0.102471E-01  0.107417E-02 -0.100044E+04
  0.305001E+02  0.111976E+02  0.159117E+00 -0.771723E+00  0.820356E-01 -0.384805E+01  0.181197E-01  0.719593E+01  0.285858E+02  0.356714E+01  0.539167E+01 -0.213625E+01 -0.157837E+01 -0.218881E-01  0.710656E+00  0.467374E+01  0.272634E-01  0.286357E-01  0.205193E-03  0.884072E-02  0.487913E-03 -0.100131E+04
  0.304204E+02  0.111976E+02  0.159117E+00 -0.771723E+00  0.820356E-01 -0.384805E+01  0.170064E+01  0.719593E+01  0.285858E+02  0.356714E+01  0.539167E+01 -0.213625E+01 -0.157837E+01 -0.218881E-01 -0.176733E+01  0.467374E+01  0.270198E-01  0.285417E-01  0.186298E-03  0.885043E-02  0.154940E-03 -0.100147E+04
  0.303803E+02  0.111976E+02  0.159117E+00 -0.771723E+00  0.820356E-01 -0.384805E+01  0.170064E+01  0.719593E+01  0.285858E+02  0.298701E+01  0.539167E+01 -0.213625E+01 -0.157837E+01 -0.218881E-01 -0.135813E+01  0.467374E+01  0.253732E-01  0.273642E-01  0.314254E-03  0.875675E-02  0.314344E-03 -0.999859E+03
  0.303803E+02  0.111976E+02  0.159117E+00 -0.771723E+00  0.820356E-01 -0.384805E+01  0.170064E+01  0.719593E+01  0.285858E+02  0.298701E+01  0.539167E+01 -0.399141E+01 -0.157837E+01 -0.218881E-01 -0.135813E+01  0.467374E+01  0.272220E-01  0.286944E-01  0.314254E-03  0.762620E-02  0.314344E-03 -0.998580E+03
  0.303803E+02  0.111976E+02  0.159117E+00 -0.771723E+00  0.820356E-01 -0.384805E+01  0.170064E+01  0.719593E+01  0.285858E+02  0.239001E+01  0.539167E+01 -0.399141E+01 -0.157837E+01 -0.218881E-01  0.935705E+00  0.513934E+01  0.276761E-01  0.285997E-01  0.173977E-02  0.836726E-02  0.946076E-03 -0.997131E+03
  0.303803E+02  0.111976E+02  0.159117E+00 -0.771723E+00  0.820356E-01 -0.384805E+01  0.170064E+01  0.719593E+01  0.285858E+02  0.239001E+01  0.539167E+01 -0.399141E+01 -0.157837E+01 -0.218881E-01  0.345381E+01  0.463400E+01  0.267710E-01  0.270020E-01  0.431449E-03  0.680226E-02  0.132794E-02 -0.997740E+03
  0.303803E+02  0.110985E+02  0.159117E+00 -0.771723E+00  0.820356E-01 -0.384805E+01  0.273645E-01  0.719593E+01  0.285858E+02  0.239001E+01  0.539167E+01 -0.339893E+01 -0.157837E+01 -0.218881E-01  0.963609E+00  0.463400E+01  0.268232E-01  0.269827E-01  0.550425E-03  0.547861E-02  0.223871E-02 -0.998914E+03
  0.303803E+02  0.110985E+02  0.159117E+00 -0.771723E+00  0.820356E-01 -0.384805E+01  0.273645E-01  0.719593E+01  0.285858E+02  0.239001E+01  0.539167E+01 -0.339893E+01 -0.132112E+01 -0.218881E-01  0.963609E+00  0.391278E+01  0.272273E-01  0.270035E-01  0.550425E-03  0.444894E-02  0.375178E-02 -0.998979E+03
  0.303803E+02  0.110985E+02  0.159117E+00 -0.771723E+00  0.820356E-01 -0.390256E+01  0.273645E-01  0.719593E+01  0.285858E+02  0.245265E+01  0.539167E+01 -0.339893E+01 -0.132112E+01 -0.218881E-01 -0.564718E+00  0.391278E+01  0.273855E-01  0.272139E-01  0.194817E-02  0.472413E-02  0.416989E-02 -0.999877E+03
  0.303803E+02  0.110985E+02  0.159117E+00 -0.771723E+00  0.820356E-01 -0.390256E+01  0.273645E-01  0.720105E+01  0.285858E+02  0.245265E+01  0.539167E+01 -0.339893E+01 -0.132112E+01 -0.218881E-01 -0.564718E+00  0.524017E+01  0.280654E-01  0.253355E-01  0.174522E-02  0.469808E-02  0.302898E-02 -0.999634E+03
  0.303803E+02  0.110985E+02  0.159117E+00 -0.771723E+00  0.820356E-01 -0.390256E+01  0.273645E-01  0.720105E+01  0.285858E+02  0.245265E+01  0.560936E+01 -0.339893E+01 -0.132112E+01  0.291976E+01 -0.143475E+01  0.532639E+01  0.279044E-01  0.259129E-01  0.257166E-02  0.546279E-02  0.414060E-02 -0.100174E+04
  0.303803E+02  0.110985E+02  0.159117E+00 -0.771723E+00  0.820356E-01 -0.390256E+01  0.273645E-01  0.720105E+01  0.285858E+02  0.245265E+01  0.560936E+01 -0.339893E+01 -0.132112E+01  0.291976E+01 -0.143475E+01  0.532639E+01  0.265927E-01  0.255299E-01  0.439296E-03  0.547896E-02  0.297972E-02 -0.100128E+04
  0.303803E+02  0.110985E+02  0.159117E+00 -0.771723E+00  0.820356E-01 -0.390256E+01  0.117321E+01  0.720105E+01  0.285858E+02  0.245265E+01  0.560936E+01 -0.339893E+01 -0.132112E+01  0.291976E+01 -0.143475E+01  0.357728E+01  0.280902E-01  0.260584E-01  0.439296E-03  0.609051E-02  0.208914E-02 -0.100141E+04
  0.303803E+02  0.110985E+02  0.159117E+00 -0.771723E+00  0.820356E-01 -0.475362E+01  0.117321E+01  0.720105E+01  0.285858E+02  0.245265E+01  0.560936E+01 -0.339893E+01 -0.168711E+01  0.822362E+00 -0.143475E+01  0.357728E+01  0.286818E-01  0.261146E-01  0.439296E-03  0.635195E-02  0.166272E-02 -0.100126E+04
  0.304080E+02  0.110985E+02  0.159117E+00 -0.771723E+00  0.820356E-01 -0.475362E+01  0.117321E+01  0.720105E+01  0.285858E+02  0.245265E+01  0.560936E+01 -0.339893E+01 -0.168711E+01 -0.945847E+00 -0.905779E+00  0.357728E+01  0.265326E-01  0.259753E-01  0.439296E-03  0.764020E-02  0.643306E-03 -0.100073E+04
  0.304080E+02  0.110985E+02  0.159117E+00 -0.771723E+00  0.820356E-01 -0.377420E+01  0.117321E+01  0.720105E+01  0.285858E+02  0.245265E+01  0.560936E+01 -0.339893E+01 -0.151283E+01  0.184718E+00 -0.905779E+00  0.357728E+01  0.268283E-01  0.261601E-01  0.109774E-02  0.808697E-02  0.103802E-02 -0.999148E+03
  0.304080E+02  0.110985E+02  0.159117E+00 -0.771723E+00  0.820356E-01 -0.445629E+01  0.117321E+01  0.720105E+01  0.285858E+02  0.245265E+01  0.560936E+01 -0.452188E+01 -0.151283E+01 -0.107901E+01  0.336984E+01  0.357728E+01  0.268490E-01  0.241012E-01  0.640937E-03  0.867819E-02  0.756046E-03 -0.998631E+03
  0.304080E+02  0.110985E+02  0.159117E+00 -0.771723E+00  0.820356E-01 -0.445629E+01  0.117321E+01  0.824129E+01  0.285858E+02  0.245265E+01  0.560936E+01 -0.452188E+01 -0.151283E+01 -0.182003E+01  0.349889E+01  0.357728E+01  0.275616E-01  0.231536E-01  0.640937E-03  0.867819E-02  0.132441E-02 -0.100236E+04
  0.304080E+02  0.110985E+02  0.159117E+00 -0.771723E+00  0.820356E-01 -0.445629E+01  0.117321E+01  0.824129E+01  0.285858E+02  0.369410E+01  0.560936E+01 -0.452188E+01 -0.151283E+01 -0.182003E+01  0.349889E+01  0.274407E+01  0.277536E-01  0.227417E-01  0.696687E-03  0.783972E-02  0.231173E-02 -0.100362E+04
  0.304080E+02  0.110985E+02  0.159117E+00 -0.771723E+00  0.820356E-01 -0.445629E+01  0.117321E+01  0.824129E+01  0.285858E+02  0.369410E+01  0.560936E+01 -0.522799E+01 -0.151283E+01 -0.182003E+01  0.165609E+01  0.274407E+01  0.265266E-01  0.233733E-01  0.696687E-03  0.898152E-02  0.282278E-02 -0.100360E+04
  0.304080E+02  0.110985E+02  0.159117E+00 -0.771723E+00  0.820356E-01 -0.267670E+01  0.117321E+01  0.824129E+01  0.281156E+02  0.126879E+01  0.560936E+01 -0.522799E+01  0.866415E+00 -0.276287E+01  0.165609E+01  0.274407E+01  0.265266E-01  0.235534E-01  0.232377E-02  0.773654E-02  0.431921E-02 -0.998116E+03
  0.304080E+02  0.110985E+02  0.159117E+00 -0.771723E+00  0.820356E-01 -0.267670E+01  0.117321E+01  0.824129E+01  0.281156E+02  0.126879E+01  0.560936E+01 -0.558256E+01  0.866415E+00 -0.276287E+01  0.165609E+01  0.274407E+01  0.265266E-01  0.247020E-01  0.235424E-02  0.655945E-02  0.493991E-02 -0.998097E+03
  0.304080E+02  0.110985E+02  0.256469E+00 -0.771723E+00  0.820356E-01 -0.267670E+01  0.117321E+01  0.824129E+01  0.281156E+02  0.126879E+01  0.560936E+01 -0.558256E+01 -0.191250E+00  0.499750E+00  0.165609E+01 -0.158185E+00  0.259508E-01  0.232029E-01  0.225132E-02  0.798621E-02  0.379143E-02 -0.100346E+04
  0.304080E+02  0.110985E+02  0.571255E+00 -0.771723E+00  0.820356E-01 -0.267670E+01  0.117321E+01  0.824129E+01  0.281156E+02  0.126879E+01  0.560936E+01 -0.506113E+01 -0.191250E+00  0.499750E+00  0.165609E+01 -0.158185E+00  0.253794E-01  0.243970E-01  0.174323E-02  0.920775E-02  0.464656E-02 -0.100486E+04
  0.304080E+02  0.110985E+02  0.571255E+00 -0.771723E+00  0.820356E-01 -0.267670E+01  0.117321E+01  0.824129E+01  0.281156E+02  0.126879E+01  0.560936E+01 -0.506113E+01  0.675796E+00  0.499750E+00  0.165609E+01 -0.158185E+00  0.250487E-01  0.237221E-01  0.242486E-02  0.989653E-02  0.431394E-02 -0.100492E+04
  0.304080E+02  0.110985E+02  0.571255E+00 -0.771723E+00  0.820356E-01 -0.267670E+01  0.129713E+01  0.824129E+01  0.278712E+02  0.126879E+01  0.560936E+01 -0.506113E+01  0.675796E+00 -0.323488E+01  0.165609E+01 -0.158185E+00  0.268629E-01  0.245694E-01  0.208511E-02  0.983996E-02  0.296795E-02 -0.100130E+04
  0.304080E+02  0.110985E+02  0.571255E+00 -0.771723E+00  0.820356E-01 -0.267670E+01  0.129713E+01  0.824129E+01  0.278712E+02  0.126879E+01  0.560936E+01 -0.506113E+01  0.675796E+00 -0.321441E+01  0.165609E+01 -0.158185E+00  0.252576E-01  0.235650E-01  0.109822E-02  0.873847E-02  0.403326E-02 -0.100088E+04
