Kmin_MC_a0     Kmin_MC_a1     Kmin_MC_a2     Kmin_MC_a3     Kmin_MC_a4     Kmin_TR_a0     Kmin_TR_a1     Kmin_TR_a2     Kmin_TR_a3     Kmin_TR_a4     Q_mult_e1_n1   Q_mult_e1_n2   Q_mult_e2_n1   Q_mult_e2_n2   Y1_intercept   Y2_intercept   Y3_intercept   Y4_intercept   Y5_intercept   LogPost        LogPrior       LogHyper       LogLkh         Deviance       
   0.323024E+02   0.117666E+02   0.320292E-01   0.117609E+01   0.234935E+00   0.350226E+02   0.258596E+01   0.245251E+01  -0.354344E+01  -0.230829E+01   0.106292E+01   0.967467E+00   0.115257E+01   0.133510E+01   0.480277E-01   0.544261E-02   0.718389E-03   0.118693E-02   0.181967E-01  -0.104000E+04   0.155166E+02   0.000000E+00  -0.105552E+04   0.211103E+04
   0.323218E+02   0.115288E+02  -0.983270E-01  -0.776678E+00  -0.262139E+00   0.347352E+02   0.258596E+01   0.618153E+01  -0.481269E+01  -0.296582E+01   0.106589E+01   0.101859E+01   0.114242E+01   0.133510E+01   0.567813E-01   0.396197E-02   0.171587E-01   0.186710E-02   0.755248E-02  -0.104474E+04   0.151136E+02   0.000000E+00  -0.105985E+04   0.211971E+04
   0.321897E+02   0.119141E+02   0.614617E+00   0.247878E+00   0.216665E+00   0.353512E+02   0.269769E+01   0.539866E+01  -0.374923E+01  -0.121535E+01   0.105657E+01   0.116914E+01   0.114182E+01   0.133510E+01   0.429068E-01   0.269486E-02   0.310589E-01   0.113124E-02   0.207494E-01  -0.104192E+04   0.113308E+02   0.000000E+00  -0.105325E+04   0.210650E+04
   0.319973E+02   0.118417E+02   0.685036E+00   0.810270E+00   0.468430E+00   0.348121E+02   0.414417E+01   0.313819E+01  -0.354883E+01  -0.844048E+00   0.105513E+01   0.118763E+01   0.112944E+01   0.133510E+01   0.495164E-01   0.378870E-03   0.581889E-01   0.644560E-02   0.591903E-02  -0.104287E+04   0.968614E+01   0.000000E+00  -0.105256E+04   0.210511E+04
   0.317666E+02   0.119684E+02   0.426310E+00   0.385165E+00  -0.183935E+00   0.347242E+02   0.252617E+01   0.441489E+01  -0.369008E+01  -0.167127E+01   0.105210E+01   0.103171E+01   0.112944E+01   0.126769E+01   0.465550E-01   0.179230E-01   0.352970E-01   0.104019E-01   0.453114E-03  -0.104189E+04   0.133752E+02   0.000000E+00  -0.105527E+04   0.211053E+04
   0.323203E+02   0.119119E+02   0.553088E+00   0.589337E+00   0.752239E-01   0.334423E+02   0.139682E+01   0.467492E+01  -0.340697E+01  -0.298022E+01   0.105998E+01   0.108637E+01   0.117946E+01   0.126769E+01   0.481532E-01   0.491839E-02   0.179642E-01   0.360208E-02   0.116982E-02  -0.104174E+04   0.159584E+02   0.000000E+00  -0.105770E+04   0.211540E+04
   0.321625E+02   0.113749E+02   0.251241E-01   0.340215E+00  -0.499967E+00   0.331278E+02   0.297104E+01   0.401828E+01  -0.153737E+01  -0.887825E+00   0.105998E+01   0.111808E+01   0.116248E+01   0.129760E+01   0.542675E-01   0.164090E-02   0.511403E-02   0.361770E-02   0.330969E-01  -0.104312E+04   0.137081E+02   0.000000E+00  -0.105683E+04   0.211366E+04
   0.320182E+02   0.115722E+02   0.470327E+00   0.132610E-01  -0.337500E+00   0.346968E+02   0.370673E+01   0.365532E+01  -0.581685E+01  -0.398355E+01   0.105999E+01   0.112441E+01   0.114728E+01   0.129760E+01   0.439506E-01   0.101525E-01   0.351738E-04   0.121701E-03   0.145203E-01  -0.104136E+04   0.157044E+02   0.000000E+00  -0.105706E+04   0.211413E+04
   0.321460E+02   0.116386E+02   0.792741E+00  -0.112636E+00  -0.278271E+00   0.342558E+02   0.262417E+01   0.434028E+01  -0.273404E+01  -0.774426E+00   0.106194E+01   0.100986E+01   0.115118E+01   0.129760E+01   0.478130E-01   0.246157E-01   0.997689E-02   0.247407E-02   0.197326E-02  -0.103945E+04   0.150102E+02   0.000000E+00  -0.105446E+04   0.210892E+04
   0.324195E+02   0.116856E+02  -0.925237E-01   0.131314E+00   0.168774E+00   0.340787E+02   0.449905E+01   0.594477E+00   0.201487E+01  -0.143425E+01   0.106362E+01   0.105762E+01   0.114706E+01   0.130337E+01   0.497283E-01   0.348836E-02   0.272706E-01   0.258331E-02   0.995571E-02  -0.104173E+04   0.143073E+02   0.000000E+00  -0.105604E+04   0.211207E+04
   0.323961E+02   0.118190E+02   0.397880E+00  -0.258121E+00   0.304843E+00   0.345834E+02   0.449905E+01   0.821024E+00  -0.188800E+01   0.124099E+01   0.106882E+01   0.944370E+00   0.114706E+01   0.129179E+01   0.541571E-01   0.329672E-02   0.262195E-02   0.159344E-02   0.799826E-02  -0.103964E+04   0.173976E+02   0.000000E+00  -0.105704E+04   0.211408E+04
   0.324885E+02   0.118750E+02   0.253295E+00   0.525522E+00   0.556010E-01   0.331908E+02   0.470162E+01   0.666114E+00  -0.413180E+01  -0.469683E+01   0.106429E+01   0.117521E+01   0.114706E+01   0.127166E+01   0.495535E-01   0.789698E-02   0.672894E-02   0.155118E-02   0.377055E-01  -0.104421E+04   0.126394E+02   0.000000E+00  -0.105685E+04   0.211370E+04
   0.324885E+02   0.122122E+02   0.600125E+00   0.525522E+00   0.556010E-01   0.340256E+02   0.463108E+01   0.132574E+01  -0.907339E+00  -0.490518E+01   0.107066E+01   0.104332E+01   0.113735E+01   0.129282E+01   0.520568E-01   0.194513E-01   0.893156E-02   0.319152E-02   0.112317E-01  -0.104106E+04   0.147293E+02   0.000000E+00  -0.105579E+04   0.211158E+04
   0.327817E+02   0.123199E+02  -0.979148E-01   0.438150E+00   0.556010E-01   0.334581E+02   0.584760E+01   0.230241E+01   0.134012E+00  -0.341975E+01   0.107141E+01   0.893962E+00   0.114748E+01   0.125432E+01   0.447311E-01   0.780193E-02   0.214843E-02   0.107948E-01   0.115652E-01  -0.104512E+04   0.160236E+02   0.000000E+00  -0.106114E+04   0.212229E+04
   0.327735E+02   0.120737E+02   0.558540E+00   0.124635E+01   0.982913E+00   0.338076E+02   0.289009E+01   0.828077E+00  -0.395259E+01  -0.733755E+00   0.107643E+01   0.104546E+01   0.115632E+01   0.126125E+01   0.495574E-01   0.155922E-02   0.342826E-02   0.389432E-02   0.852722E-02  -0.104049E+04   0.176005E+02   0.000000E+00  -0.105809E+04   0.211618E+04
   0.326144E+02   0.118423E+02   0.559861E+00   0.756360E+00   0.596675E+00   0.345149E+02   0.180443E+01   0.588513E+01  -0.424519E+01   0.131004E+01   0.108063E+01   0.894191E+00   0.115632E+01   0.125379E+01   0.544604E-01   0.494900E-04   0.464305E-02   0.809601E-02   0.153196E-01  -0.104305E+04   0.162689E+02   0.000000E+00  -0.105932E+04   0.211864E+04
   0.327067E+02   0.117635E+02   0.531361E+00   0.538763E+00   0.596675E+00   0.347017E+02   0.696497E+00   0.551952E+01  -0.305065E+01  -0.372788E+00   0.108569E+01   0.108738E+01   0.117733E+01   0.128013E+01   0.544487E-01   0.494900E-04   0.229188E-03   0.257141E-02   0.266307E-01  -0.104218E+04   0.153601E+02   0.000000E+00  -0.105754E+04   0.211508E+04
   0.327067E+02   0.116512E+02   0.531361E+00   0.538763E+00   0.596675E+00   0.334050E+02   0.251109E+01   0.467630E+01  -0.527649E+01   0.479803E+00   0.108216E+01   0.111232E+01   0.117735E+01   0.128251E+01   0.517362E-01   0.192697E-01   0.133742E-01   0.137161E-01   0.660352E-02  -0.104470E+04   0.127548E+02   0.000000E+00  -0.105745E+04   0.211491E+04
   0.327067E+02   0.117785E+02   0.870639E+00   0.197127E+00   0.608934E+00   0.347201E+02   0.116037E+01   0.375849E+01  -0.300262E+01  -0.102486E+01   0.107543E+01   0.111232E+01   0.115822E+01   0.127103E+01   0.482605E-01   0.114405E-01   0.151814E-01   0.189768E-01   0.203385E-01  -0.104273E+04   0.120101E+02   0.000000E+00  -0.105474E+04   0.210948E+04
   0.327067E+02   0.120139E+02   0.625680E+00   0.197127E+00   0.682633E+00   0.353799E+02   0.282721E+01   0.507382E+01  -0.537334E+01  -0.322366E+01   0.107543E+01   0.988793E+00   0.117186E+01   0.124444E+01   0.501506E-01   0.678000E-02   0.395870E-02   0.233156E-01   0.240692E-02  -0.104333E+04   0.159509E+02   0.000000E+00  -0.105928E+04   0.211856E+04
   0.326578E+02   0.118425E+02   0.530066E+00   0.581773E+00   0.443895E+00   0.354305E+02   0.116215E+01   0.437252E+01  -0.363606E+01  -0.274477E+01   0.107543E+01   0.125260E+01   0.116500E+01   0.132429E+01   0.477162E-01   0.291490E-01   0.149608E-01   0.252554E-02   0.145617E-02  -0.104234E+04   0.105032E+02   0.000000E+00  -0.105284E+04   0.210569E+04
   0.327063E+02   0.116174E+02   0.725328E+00   0.602478E+00   0.443895E+00   0.341933E+02   0.636388E+01   0.189106E+01   0.247547E+00  -0.440893E+01   0.108312E+01   0.976719E+00   0.117114E+01   0.133600E+01   0.527657E-01   0.576675E-01   0.454411E-02   0.252554E-02   0.905141E-02  -0.104832E+04   0.102824E+02   0.000000E+00  -0.105860E+04   0.211720E+04
   0.330913E+02   0.118854E+02   0.417949E-01   0.924548E-01   0.587027E+00   0.330538E+02   0.417907E+01   0.131148E+00  -0.317756E+01  -0.509874E+01   0.108312E+01   0.899999E+00   0.116435E+01   0.123935E+01   0.608026E-01   0.131556E-01   0.133599E-02   0.313693E-02   0.257118E-01  -0.104936E+04   0.149461E+02   0.000000E+00  -0.106431E+04   0.212861E+04
   0.326026E+02   0.112650E+02   0.110366E+00  -0.710195E+00   0.261045E+00   0.341786E+02   0.217293E+01   0.293011E+01  -0.400342E+01  -0.314570E+01   0.107738E+01   0.107259E+01   0.117397E+01   0.131117E+01   0.545486E-01   0.110299E-02   0.134848E-01   0.243860E-01   0.314263E-02  -0.104091E+04   0.136883E+02   0.000000E+00  -0.105460E+04   0.210920E+04
   0.327525E+02   0.116939E+02   0.246494E+00   0.152761E+00   0.552318E+00   0.356955E+02   0.430560E+01   0.363298E+01  -0.357318E+01  -0.368558E+01   0.107976E+01   0.130859E+01   0.116893E+01   0.128734E+01   0.503454E-01   0.110299E-02   0.340286E-02   0.230526E-02   0.512936E-03  -0.104133E+04   0.141494E+02   0.000000E+00  -0.105548E+04   0.211096E+04
   0.329324E+02   0.118462E+02   0.246494E+00  -0.154753E+00  -0.816086E+00   0.338122E+02   0.402670E+01   0.363298E+01   0.494457E+00  -0.590261E+00   0.108034E+01   0.114666E+01   0.118840E+01   0.128721E+01   0.532652E-01   0.275063E-01   0.592803E-03   0.182421E-01   0.472250E-02  -0.104331E+04   0.122978E+02   0.000000E+00  -0.105561E+04   0.211122E+04
   0.327944E+02   0.115674E+02  -0.155250E+00  -0.154753E+00  -0.316130E+00   0.337437E+02   0.507511E+01   0.179154E+01  -0.104238E+01   0.101386E+00   0.108269E+01   0.100574E+01   0.117276E+01   0.128721E+01   0.495949E-01   0.561767E-03   0.129457E-02   0.205639E-01   0.538302E-03  -0.103882E+04   0.163881E+02   0.000000E+00  -0.105521E+04   0.211042E+04
   0.326761E+02   0.124423E+02  -0.230791E+00   0.130028E-01  -0.378473E+00   0.337193E+02   0.390652E+01   0.231848E+01  -0.105198E+00  -0.288930E+01   0.106608E+01   0.106957E+01   0.115499E+01   0.126058E+01   0.484328E-01   0.991589E-02   0.173411E-01   0.238024E-01   0.376641E-02  -0.104547E+04   0.138155E+02   0.000000E+00  -0.105929E+04   0.211857E+04
   0.325662E+02   0.123843E+02   0.706480E+00  -0.244454E+00  -0.773211E+00   0.355554E+02   0.208434E+01   0.524460E+01  -0.152027E+01   0.884081E+00   0.106596E+01   0.896419E+00   0.114383E+01   0.130501E+01   0.531337E-01   0.220896E-02   0.157048E-02   0.189144E-01   0.751185E-02  -0.104563E+04   0.153314E+02   0.000000E+00  -0.106096E+04   0.212192E+04
   0.328496E+02   0.121808E+02   0.319468E+00  -0.934558E+00  -0.944161E+00   0.354479E+02   0.208434E+01   0.448155E+01  -0.572919E+01   0.144195E+01   0.107588E+01   0.100760E+01   0.116533E+01   0.132447E+01   0.539009E-01   0.106537E-01   0.209623E-01   0.659016E-02   0.153746E-02  -0.104618E+04   0.140769E+02   0.000000E+00  -0.106026E+04   0.212051E+04
   0.326820E+02   0.114829E+02  -0.241485E+00  -0.845725E+00  -0.136442E+00   0.343236E+02   0.467761E+01   0.350810E+01  -0.262700E-01  -0.512756E+01   0.108100E+01   0.114963E+01   0.116533E+01   0.132447E+01   0.532723E-01   0.363062E-02   0.839970E-02   0.487616E-02   0.308201E-03  -0.104089E+04   0.151880E+02   0.000000E+00  -0.105608E+04   0.211216E+04
   0.328684E+02   0.117331E+02   0.251544E+00   0.167526E+00   0.531876E+00   0.341707E+02   0.311871E+01   0.623903E+00   0.374922E+00  -0.241678E+01   0.107982E+01   0.107696E+01   0.117617E+01   0.133968E+01   0.563472E-01   0.773914E-02   0.190729E-02   0.582087E-02   0.491976E-02  -0.104089E+04   0.151489E+02   0.000000E+00  -0.105604E+04   0.211208E+04
   0.325328E+02   0.117250E+02  -0.271374E-01   0.208774E+00  -0.270151E+00   0.344438E+02   0.326463E+01   0.312086E+01  -0.201751E+01  -0.272717E+01   0.107565E+01   0.100373E+01   0.117617E+01   0.127229E+01   0.489781E-01   0.474786E-02   0.127069E-01   0.437983E-02   0.293391E-03  -0.103702E+04   0.167800E+02   0.000000E+00  -0.105380E+04   0.210760E+04
   0.325328E+02   0.117429E+02  -0.449286E-03   0.208774E+00  -0.644824E+00   0.346553E+02   0.353637E+01   0.333952E+01  -0.339938E+00   0.706562E+00   0.106909E+01   0.108230E+01   0.115996E+01   0.124852E+01   0.573783E-01   0.272129E-02   0.554760E-02   0.437983E-02   0.252862E-01  -0.104429E+04   0.155454E+02   0.000000E+00  -0.105984E+04   0.211967E+04
   0.329809E+02   0.117429E+02   0.930753E+00   0.208774E+00   0.780462E+00   0.345266E+02   0.179123E+01   0.189892E+01  -0.220994E+01  -0.299599E+01   0.108987E+01   0.108230E+01   0.117979E+01   0.124938E+01   0.505448E-01   0.189128E-02   0.104880E-02   0.171500E-02   0.832505E-02  -0.103964E+04   0.175757E+02   0.000000E+00  -0.105722E+04   0.211443E+04
   0.325921E+02   0.117429E+02   0.246033E+00   0.464161E-01   0.291863E+00   0.339940E+02   0.357801E+01   0.100391E+01  -0.344415E+01  -0.299599E+01   0.107478E+01   0.102068E+01   0.113763E+01   0.127217E+01   0.553198E-01   0.105331E-01   0.111762E-01   0.790985E-02   0.328669E-03  -0.104089E+04   0.164885E+02   0.000000E+00  -0.105738E+04   0.211476E+04
   0.323284E+02   0.119422E+02   0.246033E+00   0.558655E+00   0.727153E+00   0.343780E+02   0.299651E+01   0.448340E+01  -0.296978E+01  -0.250355E+01   0.106227E+01   0.106566E+01   0.116037E+01   0.128260E+01   0.468439E-01   0.411096E-02   0.843562E-02   0.109644E-01   0.307663E-01  -0.104108E+04   0.134178E+02   0.000000E+00  -0.105450E+04   0.210900E+04
   0.324270E+02   0.116406E+02  -0.331995E+00  -0.258560E+00  -0.252616E+00   0.352997E+02   0.318250E+01   0.341454E+01   0.131940E+00  -0.127703E+01   0.106638E+01   0.106586E+01   0.113943E+01   0.131246E+01   0.527696E-01   0.102270E-01   0.191054E-01   0.212780E-01   0.260810E-03  -0.104193E+04   0.133793E+02   0.000000E+00  -0.105531E+04   0.211062E+04
   0.321944E+02   0.117562E+02   0.790392E+00  -0.258560E+00   0.868869E+00   0.344867E+02   0.291125E+01   0.401961E+01  -0.215670E+01  -0.407900E+01   0.106241E+01   0.102781E+01   0.113426E+01   0.131246E+01   0.487250E-01   0.579840E-02   0.283429E-01   0.279729E-01   0.130760E-01  -0.104286E+04   0.112394E+02   0.000000E+00  -0.105410E+04   0.210820E+04
   0.322066E+02   0.120931E+02   0.344451E+00   0.307205E+00   0.868869E+00   0.356462E+02   0.291125E+01   0.623327E+01  -0.332667E+01  -0.391518E+00   0.104965E+01   0.101661E+01   0.113426E+01   0.133243E+01   0.439802E-01   0.260113E-02   0.446016E-02   0.213692E-01   0.122298E-02  -0.104295E+04   0.154689E+02   0.000000E+00  -0.105842E+04   0.211684E+04
   0.323195E+02   0.118771E+02   0.990447E+00   0.307205E+00   0.107357E+01   0.351564E+02   0.232340E+01   0.213555E+01  -0.337461E+01  -0.175867E+01   0.105178E+01   0.126084E+01   0.114496E+01   0.133243E+01   0.429574E-01   0.140199E-01   0.587454E-03   0.245086E-02   0.260906E-01  -0.104409E+04   0.110874E+02   0.000000E+00  -0.105518E+04   0.211035E+04
   0.326433E+02   0.121644E+02   0.790166E+00   0.657142E-01   0.303609E+00   0.351505E+02   0.369375E+01   0.169487E+01  -0.171444E+01  -0.326987E+01   0.106383E+01   0.109879E+01   0.115246E+01   0.135157E+01   0.489601E-01   0.425017E-02   0.555583E-03   0.129625E-02   0.469160E-02  -0.103702E+04   0.160966E+02   0.000000E+00  -0.105312E+04   0.210623E+04
   0.326433E+02   0.112547E+02   0.175558E-01  -0.715734E+00  -0.842597E-01   0.348428E+02   0.376538E+01   0.157697E+01  -0.171444E+01  -0.493502E+01   0.107654E+01   0.113134E+01   0.115246E+01   0.133685E+01   0.489601E-01   0.138573E-01   0.547523E-02   0.129625E-02   0.136031E-02  -0.103948E+04   0.148727E+02   0.000000E+00  -0.105435E+04   0.210871E+04
   0.326310E+02   0.112547E+02   0.421631E+00  -0.834068E+00   0.106448E+01   0.353887E+02   0.262663E+01   0.980268E+00  -0.146808E+01  -0.223369E+01   0.107516E+01   0.109168E+01   0.116507E+01   0.136282E+01   0.560599E-01   0.995320E-02   0.212002E-01   0.178362E-02   0.590554E-02  -0.104282E+04   0.128428E+02   0.000000E+00  -0.105566E+04   0.211133E+04
   0.327633E+02   0.114075E+02  -0.647146E+00  -0.708120E+00  -0.157778E+00   0.357982E+02   0.337454E+01   0.240393E+01  -0.125759E+01   0.178265E+00   0.108360E+01   0.987407E+00   0.116653E+01   0.136282E+01   0.514403E-01   0.145924E-01   0.345710E-02   0.187345E-02   0.171732E-01  -0.104215E+04   0.134065E+02   0.000000E+00  -0.105556E+04   0.211111E+04
   0.327119E+02   0.112500E+02  -0.287945E+00  -0.203419E+00  -0.380590E+00   0.337060E+02   0.222422E+01   0.178779E+01  -0.140969E+01  -0.303961E+01   0.108446E+01   0.115459E+01   0.116653E+01   0.127797E+01   0.469784E-01   0.206301E-02   0.190924E-02   0.208083E-01   0.137577E-02  -0.104236E+04   0.151594E+02   0.000000E+00  -0.105752E+04   0.211504E+04
   0.327735E+02   0.120596E+02   0.578331E+00  -0.203419E+00  -0.109469E+01   0.351979E+02   0.409395E+01   0.303811E+01  -0.406478E+01  -0.179436E+01   0.107143E+01   0.965441E+00   0.116958E+01   0.127747E+01   0.492184E-01   0.224721E-02   0.184349E-03   0.835396E-02   0.546587E-02  -0.104266E+04   0.173697E+02   0.000000E+00  -0.106003E+04   0.212006E+04
   0.328874E+02   0.119917E+02   0.602679E+00  -0.175054E+00   0.199571E+00   0.337292E+02   0.524196E+01   0.157712E+01  -0.139852E+01  -0.241802E+01   0.107736E+01   0.947326E+00   0.115651E+01   0.127357E+01   0.526757E-01   0.843263E-02   0.538571E-02   0.131535E-01   0.139162E-02  -0.103965E+04   0.163062E+02   0.000000E+00  -0.105596E+04   0.211191E+04
   0.327198E+02   0.118703E+02   0.679484E+00  -0.243814E+00  -0.701835E+00   0.348915E+02   0.509180E+01   0.175449E+01  -0.247834E+01  -0.241802E+01   0.107736E+01   0.110051E+01   0.117814E+01   0.132139E+01   0.500115E-01   0.991093E-02   0.384891E-01   0.994399E-02   0.131429E-01  -0.104449E+04   0.102304E+02   0.000000E+00  -0.105472E+04   0.210944E+04
   0.330198E+02   0.116931E+02   0.456450E+00  -0.243814E+00  -0.153496E+00   0.343853E+02   0.253917E+01   0.908005E+00  -0.265394E+01  -0.176241E+01   0.107997E+01   0.108229E+01   0.116761E+01   0.132748E+01   0.493489E-01   0.937656E-02   0.100998E-01   0.818586E-03   0.396349E-01  -0.104387E+04   0.115464E+02   0.000000E+00  -0.105542E+04   0.211083E+04
   0.327004E+02   0.117652E+02   0.509889E+00   0.783247E+00   0.539544E+00   0.358609E+02   0.275515E+01   0.398953E+01  -0.261926E+01  -0.998718E+00   0.107148E+01   0.115476E+01   0.116973E+01   0.130686E+01   0.482680E-01   0.217424E-01   0.125385E-01   0.628460E-02   0.249537E-01  -0.104386E+04   0.106823E+02   0.000000E+00  -0.105454E+04   0.210908E+04
   0.327804E+02   0.119594E+02   0.967856E+00  -0.564639E+00   0.249091E+00   0.355232E+02   0.247063E+01   0.321068E+01  -0.369350E+01  -0.244340E+01   0.107794E+01   0.108388E+01   0.115051E+01   0.133272E+01   0.534569E-01   0.120682E-01   0.409439E-02   0.451400E-02   0.158104E-02  -0.103965E+04   0.154327E+02   0.000000E+00  -0.105508E+04   0.211017E+04
   0.328241E+02   0.117922E+02   0.594621E+00  -0.673829E+00   0.119398E+01   0.341797E+02   0.128582E+01   0.330101E+01  -0.193148E+01   0.884694E+00   0.107662E+01   0.114724E+01   0.115051E+01   0.126854E+01   0.533917E-01   0.311704E-02   0.189239E-01   0.117425E-01   0.743051E-02  -0.104205E+04   0.142168E+02   0.000000E+00  -0.105627E+04   0.211253E+04
   0.330883E+02   0.118765E+02   0.212288E+00  -0.673829E+00   0.111699E+01   0.341272E+02   0.369234E+01   0.465252E+01  -0.378742E+01  -0.123063E+01   0.108207E+01   0.110246E+01   0.116837E+01   0.129450E+01   0.510390E-01   0.144217E-01   0.230897E-01   0.960570E-02   0.991478E-02  -0.104330E+04   0.123330E+02   0.000000E+00  -0.105563E+04   0.211127E+04
   0.331066E+02   0.114392E+02   0.105589E+01   0.287003E+00   0.129485E+01   0.347882E+02   0.248787E+01   0.256281E+01  -0.649784E+00   0.152809E+01   0.108835E+01   0.117611E+01   0.115755E+01   0.130525E+01   0.524864E-01   0.125255E-01   0.517140E-03   0.129539E-01   0.132550E-01  -0.104779E+04   0.130779E+02   0.000000E+00  -0.106087E+04   0.212174E+04
   0.333145E+02   0.125503E+02   0.184371E+01   0.287003E+00   0.126130E+01   0.334611E+02   0.248787E+01   0.328602E+01  -0.389024E+01  -0.590286E+00   0.107781E+01   0.123446E+01   0.115990E+01   0.126551E+01   0.498267E-01   0.387143E-02   0.271020E-02   0.463028E-02   0.488822E-02  -0.104462E+04   0.153042E+02   0.000000E+00  -0.105992E+04   0.211985E+04
