Kmin_MR_a0    Kmin_MR_a1    Kmin_MR_a2    Kmin_MR_a3    Kmin_MR_a4    Kmin_MR_a5    Kmin_MR_a6    Kmin_MR_a7    Kmin_MR_a8    Kmin_TR_a0    Kmin_TR_a1    Kmin_TR_a2    Kmin_TR_a3    Kmin_TR_a4    Kmin_TR_a5    Kmin_TR_a6    Kmin_TR_a7    Kmin_TR_a8    Y1_intercept  Y2_intercept  Y3_intercept  Y4_intercept  Y5_intercept  LogPost       
  0.306580E+02  0.919068E+01  0.152511E+01 -0.525420E+01  0.197166E+01 -0.892434E+01  0.306549E+01  0.329453E+01 -0.563534E+00  0.276930E+02  0.256630E+01  0.463026E+01 -0.661642E+01 -0.124499E+01 -0.382757E+01  0.440380E+01  0.544215E+00 -0.195644E+01  0.256040E-01  0.151836E-02  0.958642E-02  0.483468E-02  0.140756E-02 -0.103233E+04
  0.306580E+02  0.919068E+01  0.152511E+01 -0.525420E+01  0.197166E+01 -0.892434E+01  0.306549E+01  0.329453E+01 -0.563534E+00  0.276930E+02  0.256630E+01  0.463026E+01 -0.661642E+01  0.195030E+01 -0.239513E+01  0.440380E+01  0.544215E+00 -0.195644E+01  0.274319E-01  0.140386E-02  0.106590E-01  0.286120E-02  0.117243E-02 -0.102902E+04
  0.306580E+02  0.919068E+01  0.152511E+01 -0.525420E+01  0.175757E+01 -0.892434E+01  0.306549E+01  0.329453E+01 -0.563534E+00  0.276930E+02  0.256630E+01  0.463026E+01 -0.661642E+01  0.765726E-01 -0.239513E+01  0.440380E+01  0.544215E+00 -0.195644E+01  0.277883E-01  0.373586E-03  0.870166E-02  0.204346E-02  0.265494E-02 -0.102919E+04
  0.306580E+02  0.919068E+01  0.152511E+01 -0.525420E+01  0.175757E+01 -0.892434E+01  0.306549E+01  0.329453E+01 -0.563534E+00  0.276930E+02  0.256630E+01  0.463026E+01 -0.661642E+01  0.765726E-01 -0.239513E+01  0.440380E+01  0.147045E+01 -0.195644E+01  0.282166E-01  0.122886E-02  0.107858E-01  0.442849E-02  0.278343E-02 -0.102886E+04
  0.306580E+02  0.919068E+01  0.152511E+01 -0.525420E+01  0.175757E+01 -0.892434E+01  0.306549E+01  0.329453E+01 -0.563534E+00  0.276930E+02  0.256630E+01  0.513099E+01 -0.661642E+01 -0.105509E+01 -0.239513E+01  0.440380E+01  0.434073E+01 -0.195644E+01  0.296725E-01  0.325560E-03  0.104988E-01  0.517217E-02  0.197966E-02 -0.102942E+04
  0.306580E+02  0.938436E+01  0.152511E+01 -0.525420E+01  0.175757E+01 -0.892434E+01  0.306549E+01  0.329453E+01 -0.563534E+00  0.276930E+02  0.256630E+01  0.513099E+01 -0.338217E+01  0.132454E+01 -0.239513E+01  0.288930E+01  0.434073E+01 -0.307140E+01  0.295492E-01  0.325560E-03  0.111595E-01  0.454158E-02  0.197966E-02 -0.102454E+04
  0.306580E+02  0.938436E+01  0.165465E+01 -0.525420E+01  0.175757E+01 -0.836276E+01  0.306549E+01  0.329453E+01 -0.563534E+00  0.276930E+02  0.256630E+01  0.422734E+01 -0.334447E+01  0.132454E+01  0.177436E+01  0.154286E+01  0.434073E+01 -0.307140E+01  0.295517E-01  0.738402E-03  0.106165E-01  0.280417E-02  0.653876E-03 -0.102617E+04
  0.306580E+02  0.938436E+01  0.165465E+01 -0.525420E+01  0.175757E+01 -0.836276E+01  0.306549E+01  0.329453E+01 -0.563534E+00  0.277924E+02  0.256630E+01  0.422734E+01 -0.334447E+01  0.132454E+01  0.177436E+01  0.154286E+01  0.434073E+01 -0.307140E+01  0.302572E-01  0.798090E-03  0.109017E-01  0.330264E-02  0.250349E-02 -0.102586E+04
  0.306580E+02  0.938436E+01  0.165465E+01 -0.525420E+01  0.175757E+01 -0.836276E+01  0.306549E+01  0.329453E+01 -0.117399E+01  0.277924E+02  0.256630E+01  0.422734E+01 -0.334447E+01  0.132454E+01  0.106265E+01  0.154286E+01  0.434073E+01 -0.307140E+01  0.309182E-01  0.779462E-03  0.110215E-01  0.594049E-02  0.244342E-02 -0.102544E+04
  0.306580E+02  0.938436E+01  0.165465E+01 -0.525420E+01  0.175757E+01 -0.836276E+01  0.306549E+01  0.329453E+01 -0.117399E+01  0.277924E+02  0.256630E+01  0.361746E+01 -0.334447E+01  0.128867E+01 -0.121725E+01  0.154286E+01  0.434073E+01 -0.307140E+01  0.310842E-01  0.120976E-02  0.106139E-01  0.628334E-02  0.191277E-02 -0.102588E+04
  0.306580E+02  0.938436E+01  0.165465E+01 -0.525420E+01  0.175757E+01 -0.836276E+01  0.352069E+01  0.329453E+01 -0.117399E+01  0.286176E+02  0.256630E+01  0.843353E+01 -0.334447E+01  0.128867E+01 -0.121725E+01  0.154286E+01  0.434073E+01 -0.179520E+00  0.310842E-01  0.120976E-02  0.104857E-01  0.623493E-02  0.113114E-02 -0.102806E+04
  0.306580E+02  0.938436E+01  0.165465E+01 -0.525420E+01  0.213619E+01 -0.836276E+01  0.352069E+01  0.329453E+01 -0.117399E+01  0.286176E+02  0.256630E+01  0.881697E+01 -0.694554E+01  0.128867E+01 -0.121725E+01  0.154286E+01  0.434073E+01 -0.179520E+00  0.310419E-01  0.120976E-02  0.994826E-02  0.702558E-02  0.305996E-02 -0.102974E+04
  0.306580E+02  0.938436E+01  0.165465E+01 -0.497564E+01  0.213619E+01 -0.836276E+01  0.352069E+01  0.329453E+01 -0.117399E+01  0.286176E+02  0.127550E+01  0.808163E+01 -0.694554E+01  0.128867E+01 -0.121725E+01  0.154286E+01  0.434073E+01 -0.179520E+00  0.316442E-01  0.153118E-04  0.901355E-02  0.783956E-02  0.245985E-02 -0.102350E+04
  0.306580E+02  0.938436E+01  0.165465E+01 -0.497564E+01  0.213619E+01 -0.836276E+01  0.352069E+01  0.347975E+01 -0.492667E+00  0.286176E+02  0.127550E+01  0.808163E+01 -0.648663E+01  0.128867E+01 -0.121725E+01  0.154286E+01  0.434073E+01 -0.179520E+00  0.307290E-01  0.121016E-02  0.998390E-02  0.792982E-02  0.368003E-02 -0.102267E+04
  0.306580E+02  0.938436E+01  0.165465E+01 -0.497564E+01  0.213619E+01 -0.826107E+01  0.352069E+01  0.347975E+01 -0.492667E+00  0.286176E+02  0.127550E+01  0.808163E+01 -0.648663E+01  0.128867E+01 -0.160340E+01  0.154286E+01  0.434073E+01 -0.179520E+00  0.308633E-01  0.161662E-02  0.111695E-01  0.759701E-02  0.205762E-02 -0.102266E+04
  0.306580E+02  0.938436E+01  0.165465E+01 -0.497564E+01  0.213619E+01 -0.826107E+01  0.415281E+01  0.347975E+01 -0.492667E+00  0.286176E+02  0.889998E+00  0.808163E+01 -0.648663E+01  0.128867E+01 -0.292920E+01  0.154286E+01  0.434073E+01 -0.457783E+01  0.300173E-01  0.153818E-02  0.125827E-01  0.787290E-02  0.156087E-02 -0.102529E+04
  0.306580E+02  0.938436E+01  0.165465E+01 -0.497564E+01  0.213619E+01 -0.826107E+01  0.415281E+01  0.347975E+01 -0.492667E+00  0.286176E+02  0.889998E+00  0.870279E+01 -0.648663E+01  0.128867E+01 -0.292920E+01  0.154286E+01  0.598711E+01 -0.388488E+01  0.299291E-01  0.115608E-02  0.113036E-01  0.634602E-02  0.109235E-02 -0.102691E+04
  0.306580E+02  0.938436E+01  0.165465E+01 -0.497564E+01  0.213619E+01 -0.826107E+01  0.415281E+01  0.347975E+01 -0.492667E+00  0.286176E+02  0.111684E+01  0.870279E+01 -0.496899E+01  0.186414E+01 -0.249819E+00  0.154286E+01  0.598711E+01 -0.388488E+01  0.294925E-01  0.115608E-02  0.100042E-01  0.882559E-02  0.106711E-02 -0.102637E+04
  0.306580E+02  0.938436E+01  0.165465E+01 -0.497564E+01  0.213619E+01 -0.826107E+01  0.405648E+01  0.347975E+01 -0.492667E+00  0.286176E+02  0.111684E+01  0.870279E+01 -0.496899E+01  0.186414E+01 -0.249819E+00 -0.171205E+00  0.598711E+01 -0.511284E+01  0.299517E-01  0.203373E-03  0.894694E-02  0.745085E-02  0.106711E-02 -0.102600E+04
  0.306580E+02  0.938436E+01  0.165465E+01 -0.497564E+01  0.213619E+01 -0.826107E+01  0.405648E+01  0.347975E+01  0.240376E+00  0.286176E+02  0.806226E-01  0.870279E+01 -0.496899E+01  0.186414E+01  0.141856E+01 -0.171205E+00  0.598711E+01 -0.511284E+01  0.281261E-01  0.746354E-03  0.946435E-02  0.699770E-02  0.172418E-02 -0.102907E+04
  0.306580E+02  0.938436E+01  0.165465E+01 -0.497564E+01  0.213619E+01 -0.966069E+01  0.405648E+01  0.347975E+01  0.240376E+00  0.286176E+02  0.806226E-01  0.870279E+01 -0.496899E+01  0.186414E+01  0.141856E+01 -0.171205E+00  0.598711E+01 -0.362010E+00  0.279619E-01  0.746354E-03  0.974765E-02  0.582013E-02  0.747450E-03 -0.103165E+04
  0.306580E+02  0.938436E+01  0.165465E+01 -0.497564E+01  0.213619E+01 -0.966069E+01  0.405648E+01  0.347975E+01  0.240376E+00  0.286176E+02  0.806226E-01  0.856900E+01 -0.496899E+01  0.186414E+01  0.141856E+01  0.378466E+01  0.598711E+01 -0.194994E+01  0.282547E-01  0.107757E-02  0.106143E-01  0.596811E-02  0.132938E-02 -0.103214E+04
  0.306580E+02  0.938436E+01  0.165465E+01 -0.497564E+01  0.213619E+01 -0.966069E+01  0.405648E+01  0.347975E+01  0.240376E+00  0.286176E+02  0.806226E-01  0.856900E+01 -0.496899E+01  0.186414E+01  0.141856E+01  0.358193E+01  0.618810E+01 -0.379438E+01  0.276041E-01  0.200676E-02  0.966825E-02  0.518845E-02  0.198198E-02 -0.103364E+04
  0.306376E+02  0.938436E+01  0.165465E+01 -0.497564E+01  0.213619E+01 -0.966069E+01  0.405648E+01  0.347975E+01  0.240376E+00  0.286176E+02  0.806226E-01  0.856900E+01 -0.496899E+01  0.117362E+01  0.141856E+01  0.199009E+01  0.618810E+01 -0.162785E+01  0.276041E-01  0.347130E-02  0.914310E-02  0.540368E-02  0.247591E-02 -0.103120E+04
  0.306376E+02  0.938436E+01  0.165465E+01 -0.497564E+01  0.213619E+01 -0.966069E+01  0.405648E+01  0.347975E+01 -0.206983E-02  0.286176E+02  0.806226E-01  0.856900E+01 -0.496899E+01  0.117362E+01  0.178650E+01 -0.181911E+01  0.618810E+01 -0.162785E+01  0.296365E-01  0.375395E-02  0.785522E-02  0.515400E-02  0.329371E-02 -0.103093E+04
  0.306376E+02  0.938436E+01  0.165465E+01 -0.497564E+01  0.213619E+01 -0.966069E+01  0.405648E+01  0.240216E+01 -0.206983E-02  0.286176E+02  0.528945E+00  0.856900E+01 -0.496899E+01 -0.488441E-01  0.178650E+01 -0.181911E+01  0.618810E+01 -0.164825E+01  0.294273E-01  0.246794E-02  0.682424E-02  0.484138E-02  0.449168E-02 -0.102942E+04
  0.306460E+02  0.938436E+01  0.165465E+01 -0.497564E+01  0.213619E+01 -0.966069E+01  0.405648E+01  0.240216E+01 -0.206983E-02  0.286176E+02  0.528945E+00  0.856900E+01 -0.496899E+01 -0.488441E-01  0.101794E+01 -0.181911E+01  0.618810E+01 -0.232297E+01  0.294455E-01  0.328866E-02  0.703384E-02  0.573895E-02  0.518709E-02 -0.102878E+04
  0.306460E+02  0.938436E+01  0.165465E+01 -0.479553E+01  0.268998E+01 -0.966069E+01  0.405648E+01  0.240216E+01 -0.206983E-02  0.286176E+02  0.528945E+00  0.856900E+01 -0.496899E+01 -0.488441E-01  0.101794E+01 -0.181911E+01  0.618810E+01 -0.232297E+01  0.301628E-01  0.284637E-02  0.542780E-02  0.515078E-02  0.426529E-02 -0.102775E+04
  0.306460E+02  0.938436E+01  0.165465E+01 -0.479553E+01  0.268998E+01 -0.987121E+01  0.405648E+01  0.240216E+01 -0.206983E-02  0.286176E+02  0.528945E+00  0.577066E+01 -0.496899E+01 -0.488441E-01  0.101794E+01 -0.181911E+01  0.517697E+01 -0.232297E+01  0.288989E-01  0.290943E-02  0.575078E-02  0.394543E-02  0.458248E-02 -0.102975E+04
  0.306460E+02  0.938436E+01  0.165465E+01 -0.479553E+01  0.268998E+01 -0.987121E+01  0.405648E+01  0.171544E+01 -0.206983E-02  0.286176E+02  0.528945E+00  0.558838E+01 -0.551274E+01 -0.488441E-01  0.101794E+01  0.292957E+01  0.517697E+01 -0.149221E+01  0.288989E-01  0.173722E-02  0.658592E-02  0.398561E-02  0.346565E-02 -0.103153E+04
  0.306460E+02  0.938436E+01  0.165465E+01 -0.479553E+01  0.247491E+01 -0.987121E+01  0.366170E+01  0.171544E+01 -0.206983E-02  0.286176E+02  0.528945E+00  0.558838E+01 -0.551274E+01 -0.488441E-01  0.101794E+01  0.258161E+01  0.517697E+01 -0.149221E+01  0.288989E-01  0.173722E-02  0.664124E-02  0.482618E-02  0.288947E-02 -0.102985E+04
  0.306460E+02  0.938436E+01  0.165465E+01 -0.479553E+01  0.247491E+01 -0.987121E+01  0.262075E+01  0.171544E+01 -0.206983E-02  0.286176E+02  0.528945E+00  0.558838E+01 -0.551274E+01 -0.488441E-01  0.101794E+01  0.258161E+01  0.496032E+01 -0.149221E+01  0.312472E-01  0.229557E-02  0.664124E-02  0.420813E-02  0.343860E-02 -0.102776E+04
  0.306460E+02  0.938436E+01  0.165465E+01 -0.479553E+01  0.247491E+01 -0.987121E+01  0.262075E+01  0.171544E+01 -0.206983E-02  0.286176E+02  0.528945E+00  0.558838E+01 -0.551274E+01  0.340311E+00  0.101794E+01  0.258161E+01  0.262528E+01 -0.193177E+01  0.334970E-01  0.341978E-02  0.532687E-02  0.512254E-02  0.449262E-02 -0.102742E+04
  0.306460E+02  0.938436E+01  0.165465E+01 -0.479553E+01  0.247491E+01 -0.987121E+01  0.262075E+01  0.171544E+01 -0.124119E+00  0.286176E+02  0.457418E+00  0.558838E+01 -0.551274E+01  0.340311E+00  0.101794E+01  0.505025E+00  0.262528E+01  0.188835E+00  0.333737E-01  0.250009E-02  0.688998E-02  0.456251E-02  0.565521E-02 -0.102824E+04
  0.306460E+02  0.938436E+01  0.165465E+01 -0.479553E+01  0.247491E+01 -0.987121E+01  0.242538E+01  0.171544E+01 -0.722003E+00  0.286176E+02  0.457418E+00  0.558838E+01 -0.551274E+01  0.340311E+00  0.101794E+01  0.505025E+00  0.262528E+01  0.188835E+00  0.344296E-01  0.732816E-03  0.836970E-02  0.522429E-02  0.484442E-02 -0.102865E+04
  0.306460E+02  0.938436E+01  0.165465E+01 -0.479553E+01  0.247491E+01 -0.982301E+01  0.242538E+01  0.171544E+01 -0.722003E+00  0.286176E+02  0.457418E+00  0.558838E+01 -0.551274E+01  0.340311E+00  0.527472E+00  0.494115E+00  0.262528E+01  0.188835E+00  0.349790E-01  0.161738E-03  0.586940E-02  0.533608E-02  0.472087E-02 -0.102752E+04
  0.306460E+02  0.938436E+01  0.165465E+01 -0.479553E+01  0.247491E+01 -0.982301E+01  0.269413E+01  0.171544E+01 -0.722003E+00  0.286176E+02  0.457418E+00  0.558838E+01 -0.551274E+01  0.340311E+00 -0.202641E+01  0.494115E+00  0.262528E+01 -0.185658E+01  0.342616E-01  0.403277E-03  0.456028E-02  0.367486E-02  0.593694E-02 -0.102556E+04
  0.306460E+02  0.938436E+01  0.165465E+01 -0.479553E+01  0.247491E+01 -0.853622E+01  0.269413E+01  0.171544E+01 -0.722003E+00  0.286176E+02  0.457418E+00  0.558838E+01 -0.551274E+01 -0.295306E+00 -0.441973E+01  0.494115E+00  0.262528E+01 -0.659162E+00  0.342616E-01  0.403277E-03  0.479803E-02  0.420747E-02  0.586490E-02 -0.102719E+04
  0.306460E+02  0.938436E+01  0.165465E+01 -0.479553E+01  0.247491E+01 -0.853622E+01  0.233258E+01  0.171544E+01 -0.722003E+00  0.286176E+02  0.241965E+01  0.558838E+01 -0.551274E+01 -0.295306E+00 -0.441973E+01  0.319822E+01  0.247017E+01  0.113780E+01  0.333997E-01  0.262530E-03  0.325455E-02  0.291329E-02  0.586490E-02 -0.102587E+04
  0.306460E+02  0.938436E+01  0.165465E+01 -0.479553E+01  0.247491E+01 -0.853622E+01  0.233258E+01  0.351026E+01 -0.722003E+00  0.286176E+02  0.241965E+01  0.558838E+01 -0.551274E+01 -0.295306E+00 -0.233775E+01  0.319822E+01  0.247017E+01  0.113780E+01  0.341094E-01  0.253550E-02  0.469208E-02  0.451080E-02  0.429134E-02 -0.102187E+04
  0.306460E+02  0.938436E+01  0.165465E+01 -0.479553E+01  0.247491E+01 -0.853622E+01  0.233258E+01  0.351026E+01 -0.722003E+00  0.286176E+02  0.241965E+01  0.558838E+01 -0.551274E+01 -0.295306E+00 -0.233775E+01  0.319822E+01  0.247017E+01 -0.262779E+01  0.318488E-01  0.326165E-02  0.296625E-02  0.482290E-02  0.502827E-02 -0.102189E+04
  0.306460E+02  0.938436E+01  0.165465E+01 -0.479553E+01  0.247491E+01 -0.852953E+01  0.233258E+01  0.351026E+01 -0.722003E+00  0.286176E+02  0.241965E+01  0.558838E+01 -0.467567E+01 -0.295306E+00 -0.233775E+01 -0.236106E+00  0.247017E+01 -0.262779E+01  0.329732E-01  0.418426E-02  0.270012E-02  0.482290E-02  0.620788E-02 -0.102139E+04
  0.306460E+02  0.938436E+01  0.165465E+01 -0.479553E+01  0.247491E+01 -0.852953E+01  0.233258E+01  0.351026E+01 -0.722003E+00  0.286176E+02  0.241965E+01  0.558838E+01 -0.467567E+01 -0.295306E+00 -0.221189E+01 -0.236106E+00  0.247017E+01 -0.262779E+01  0.335834E-01  0.298595E-02  0.125012E-02  0.382941E-02  0.560258E-02 -0.102079E+04
  0.306460E+02  0.938436E+01  0.165465E+01 -0.479553E+01  0.259566E+01 -0.852953E+01  0.233258E+01  0.351026E+01 -0.724412E+00  0.286176E+02  0.160790E+00  0.542782E+01 -0.612537E+01  0.365643E+00 -0.818341E+00 -0.236106E+00  0.235890E+01 -0.262779E+01  0.343119E-01  0.380701E-02  0.763988E-03  0.363158E-02  0.766614E-02 -0.102303E+04
  0.306460E+02  0.938436E+01  0.165465E+01 -0.479553E+01  0.259566E+01 -0.852953E+01  0.233258E+01  0.277219E+01 -0.724412E+00  0.279584E+02  0.160790E+00  0.542782E+01 -0.612537E+01  0.365643E+00 -0.818341E+00  0.706474E+00  0.134195E+01 -0.145423E+01  0.355108E-01  0.396259E-02  0.135389E-02  0.252577E-02  0.698895E-02 -0.102412E+04
  0.306460E+02  0.938436E+01  0.165465E+01 -0.479553E+01  0.259566E+01 -0.852953E+01  0.233258E+01  0.277219E+01 -0.724412E+00  0.279584E+02  0.160790E+00  0.545337E+01 -0.421001E+01  0.365643E+00  0.148482E+01  0.706474E+00  0.134195E+01 -0.145423E+01  0.333568E-01  0.504196E-02  0.138232E-02  0.478610E-02  0.575071E-02 -0.102628E+04
  0.306460E+02  0.935878E+01  0.165465E+01 -0.479553E+01  0.259566E+01 -0.852953E+01  0.233258E+01  0.277219E+01 -0.724412E+00  0.279584E+02  0.160790E+00  0.541255E+01 -0.421001E+01  0.102559E+01  0.658992E+00  0.706474E+00 -0.487743E+00 -0.111341E+01  0.335776E-01  0.475924E-02  0.135362E-02  0.474068E-02  0.559251E-02 -0.102836E+04
  0.306460E+02  0.935878E+01  0.165465E+01 -0.479553E+01  0.259566E+01 -0.846314E+01  0.233258E+01  0.277219E+01 -0.724412E+00  0.279584E+02  0.160790E+00  0.541255E+01 -0.421001E+01  0.100152E+01  0.658992E+00  0.706474E+00  0.408075E+01 -0.111341E+01  0.325479E-01  0.627231E-02  0.135362E-02  0.365090E-02  0.571703E-02 -0.102495E+04
  0.306460E+02  0.935878E+01  0.165465E+01 -0.479553E+01  0.259566E+01 -0.846314E+01  0.233258E+01  0.277219E+01 -0.724412E+00  0.279584E+02  0.454984E+00  0.541255E+01 -0.559969E+01  0.100152E+01  0.658992E+00  0.706474E+00  0.408075E+01 -0.111341E+01  0.318670E-01  0.769763E-02  0.352836E-02  0.365090E-02  0.314782E-02 -0.102460E+04
  0.306460E+02  0.935878E+01  0.165465E+01 -0.479553E+01  0.259566E+01 -0.846314E+01  0.233258E+01  0.277219E+01 -0.724412E+00  0.279584E+02  0.454984E+00  0.541255E+01 -0.658861E+01  0.496812E+00  0.658992E+00  0.533416E+00  0.408075E+01 -0.177807E+01  0.318670E-01  0.824751E-02  0.239723E-02  0.537404E-02  0.471638E-02 -0.102533E+04
  0.306460E+02  0.935878E+01  0.165465E+01 -0.479553E+01  0.259566E+01 -0.846314E+01  0.233258E+01  0.277219E+01 -0.724412E+00  0.289573E+02  0.454984E+00  0.541255E+01 -0.640672E+01  0.496812E+00 -0.276307E-01  0.533416E+00  0.230825E+01 -0.177807E+01  0.320339E-01  0.706306E-02  0.263139E-02  0.706792E-02  0.539378E-02 -0.102526E+04
  0.306460E+02  0.935878E+01  0.165465E+01 -0.479553E+01  0.259566E+01 -0.846314E+01  0.233258E+01  0.277219E+01 -0.724412E+00  0.289573E+02  0.852278E+00  0.541255E+01 -0.628853E+01  0.496812E+00 -0.382296E+01  0.330663E+01  0.153706E+01 -0.177807E+01  0.320339E-01  0.715377E-02  0.211898E-02  0.559675E-02  0.630616E-02 -0.102540E+04
  0.306460E+02  0.935878E+01  0.165465E+01 -0.479553E+01  0.259566E+01 -0.846314E+01  0.233258E+01  0.277219E+01 -0.724412E+00  0.289573E+02  0.121557E+01  0.541255E+01 -0.628853E+01  0.496812E+00 -0.382296E+01  0.236101E+01  0.153706E+01 -0.177807E+01  0.339693E-01  0.564224E-02  0.287678E-02  0.415602E-02  0.622564E-02 -0.102364E+04
  0.306460E+02  0.935878E+01  0.165465E+01 -0.479553E+01  0.259566E+01 -0.846314E+01  0.233258E+01  0.277219E+01 -0.724412E+00  0.289573E+02  0.121557E+01  0.541255E+01 -0.483319E+01  0.496812E+00 -0.382296E+01  0.236101E+01  0.153706E+01 -0.177807E+01  0.339693E-01  0.621419E-02  0.379602E-02  0.245000E-02  0.908844E-02 -0.102456E+04
  0.306460E+02  0.935878E+01  0.165465E+01 -0.479553E+01  0.259566E+01 -0.846314E+01  0.233258E+01  0.277219E+01 -0.724412E+00  0.289573E+02  0.230382E+01  0.541255E+01 -0.483319E+01  0.496812E+00 -0.382296E+01  0.236101E+01  0.334553E+01 -0.160378E+01  0.342181E-01  0.621419E-02  0.275141E-02  0.274568E-02  0.927329E-02 -0.102391E+04
  0.306460E+02  0.935878E+01  0.165465E+01 -0.479553E+01  0.200333E+01 -0.846314E+01  0.233258E+01  0.277219E+01 -0.148229E+01  0.289573E+02  0.230382E+01  0.765171E+01 -0.675689E+01  0.496812E+00 -0.382296E+01  0.236101E+01  0.208181E+01 -0.160378E+01  0.333979E-01  0.623491E-02  0.692487E-03  0.228888E-02  0.986452E-02 -0.102379E+04
  0.306460E+02  0.935878E+01  0.165465E+01 -0.479553E+01  0.200333E+01 -0.846314E+01  0.233258E+01  0.277219E+01 -0.442053E+00  0.289573E+02  0.230382E+01  0.765171E+01 -0.675689E+01  0.496812E+00 -0.382296E+01  0.249006E+01  0.208181E+01 -0.160378E+01  0.324503E-01  0.503665E-02  0.237652E-02  0.199000E-02  0.833134E-02 -0.102489E+04
  0.306460E+02  0.935878E+01  0.165465E+01 -0.479553E+01  0.200333E+01 -0.888803E+01  0.233258E+01  0.277219E+01 -0.442053E+00  0.289573E+02  0.230382E+01  0.666791E+01 -0.675689E+01  0.496812E+00 -0.382296E+01  0.249006E+01  0.208181E+01 -0.160378E+01  0.339671E-01  0.557227E-02  0.709279E-02  0.262609E-02  0.637735E-02 -0.102342E+04
  0.306460E+02  0.935878E+01  0.175654E+01 -0.479553E+01  0.200333E+01 -0.888803E+01  0.233258E+01  0.277219E+01 -0.442053E+00  0.289573E+02  0.807465E+00  0.666791E+01 -0.675689E+01  0.496812E+00 -0.322457E+01  0.249006E+01  0.440475E+01 -0.160378E+01  0.351367E-01  0.772179E-02  0.758897E-02  0.142859E-02  0.681236E-02 -0.102389E+04
  0.306460E+02  0.935878E+01  0.105121E+01 -0.479553E+01  0.200333E+01 -0.888803E+01  0.233258E+01  0.277219E+01 -0.442053E+00  0.289573E+02  0.807465E+00  0.748682E+01 -0.675689E+01  0.496812E+00 -0.322457E+01  0.249006E+01  0.440475E+01 -0.160378E+01  0.335426E-01  0.733369E-02  0.620601E-02  0.788051E-03  0.711074E-02 -0.102312E+04
  0.306460E+02  0.935878E+01  0.105121E+01 -0.511464E+01  0.200333E+01 -0.888803E+01  0.233258E+01  0.277219E+01 -0.442053E+00  0.289573E+02  0.945956E+00  0.748682E+01 -0.393551E+01  0.496812E+00 -0.291561E-02  0.259823E+01  0.440475E+01 -0.160378E+01  0.340965E-01  0.772063E-02  0.534318E-02  0.110253E-02  0.561250E-02 -0.102402E+04
  0.306460E+02  0.935878E+01  0.105121E+01 -0.511464E+01  0.200333E+01 -0.888803E+01  0.233258E+01  0.277219E+01 -0.909852E+00  0.289573E+02  0.945956E+00  0.586650E+01 -0.393551E+01  0.846574E+00 -0.291561E-02  0.434604E-01  0.725372E+01  0.672932E-01  0.327205E-01  0.839218E-02  0.475683E-02  0.152941E-02  0.572722E-02 -0.102727E+04
  0.306460E+02  0.935878E+01  0.105121E+01 -0.511464E+01  0.200333E+01 -0.888803E+01  0.233258E+01  0.277219E+01 -0.909852E+00  0.289573E+02  0.945956E+00  0.754730E+01 -0.393551E+01  0.846574E+00 -0.291561E-02  0.434604E-01  0.725372E+01 -0.747844E+01  0.314880E-01  0.839218E-02  0.380095E-02  0.172016E-02  0.679492E-02 -0.102864E+04
  0.306460E+02  0.935878E+01  0.105121E+01 -0.511464E+01  0.200333E+01 -0.888803E+01  0.233258E+01  0.277219E+01 -0.909852E+00  0.289573E+02  0.945956E+00  0.664663E+01 -0.393551E+01  0.970486E+00  0.317044E+01 -0.363822E+00  0.686477E+01 -0.292193E+01  0.314880E-01  0.106240E-01  0.297933E-02  0.791208E-03  0.809908E-02 -0.102647E+04
  0.306460E+02  0.935878E+01  0.105121E+01 -0.511464E+01  0.200333E+01 -0.888803E+01  0.233258E+01  0.277219E+01 -0.909852E+00  0.289573E+02  0.945956E+00  0.664663E+01 -0.393551E+01 -0.932050E+00 -0.444385E+00 -0.363822E+00  0.686477E+01 -0.292193E+01  0.314925E-01  0.830300E-02  0.578700E-02  0.791208E-03  0.685840E-02 -0.102516E+04
  0.306460E+02  0.935878E+01  0.135829E+01 -0.511464E+01  0.200333E+01 -0.888803E+01  0.233258E+01  0.277219E+01 -0.909852E+00  0.278715E+02  0.945956E+00  0.704340E+01 -0.453994E+01 -0.932050E+00  0.235589E+01 -0.363822E+00  0.686477E+01 -0.262171E+01  0.324342E-01  0.997111E-02  0.554653E-02  0.570301E-03  0.648481E-02 -0.102547E+04
