Kmin_MC_a0     Kmin_TR_a0     Q_mult_e1_n1   Q_mult_e1_n2   Q_mult_e2_n1   Q_mult_e2_n2   Y1_intercept   Y2_intercept   Y3_intercept   Y4_intercept   Y5_intercept   LogPost        LogPrior       LogHyper       LogLkh         Deviance       
   0.354328E+02   0.358423E+02   0.119670E+01   0.132712E+01   0.160217E+01   0.129429E+01   0.181146E+00   0.324125E-03   0.643270E-02   0.111076E-01   0.933837E-02  -0.121667E+04  -0.100987E-01   0.000000E+00  -0.121666E+04   0.243332E+04
   0.362094E+02   0.342988E+02   0.119120E+01   0.115719E+01   0.168244E+01   0.119414E+01   0.159885E+00   0.112799E-02   0.160279E-01   0.166054E-01   0.107593E-01  -0.121586E+04   0.781535E+00   0.000000E+00  -0.121664E+04   0.243328E+04
   0.365993E+02   0.335942E+02   0.118895E+01   0.988386E+00   0.158164E+01   0.126933E+01   0.162032E+00   0.511979E-02   0.448954E-02   0.131768E-01   0.570899E-02  -0.121647E+04   0.538968E+01   0.000000E+00  -0.122186E+04   0.244372E+04
   0.353272E+02   0.332422E+02   0.116684E+01   0.115458E+01   0.151807E+01   0.136711E+01   0.157031E+00   0.170878E-02   0.764282E-02   0.134213E-01   0.297387E-01  -0.122021E+04   0.185068E+01   0.000000E+00  -0.122206E+04   0.244412E+04
   0.357586E+02   0.346726E+02   0.116684E+01   0.101347E+01   0.164276E+01   0.119878E+01   0.169846E+00   0.646148E-02   0.894186E-02   0.104480E-01   0.328569E-01  -0.121563E+04   0.207661E+01   0.000000E+00  -0.121771E+04   0.243541E+04
   0.346095E+02   0.345701E+02   0.114208E+01   0.115255E+01   0.150295E+01   0.127225E+01   0.158252E+00   0.281362E-01   0.819740E-02   0.175411E-01   0.206585E-01  -0.121841E+04   0.248969E+01   0.000000E+00  -0.122090E+04   0.244180E+04
   0.350051E+02   0.343886E+02   0.111508E+01   0.131309E+01   0.146346E+01   0.116429E+01   0.164115E+00   0.257409E-02   0.644560E-02   0.124530E-01   0.477383E-02  -0.122229E+04   0.770606E+01   0.000000E+00  -0.123000E+04   0.245999E+04
   0.343625E+02   0.344697E+02   0.112800E+01   0.100773E+01   0.154657E+01   0.131765E+01   0.192178E+00   0.184548E-01   0.132948E-01   0.607233E-02   0.150728E-01  -0.121739E+04   0.378625E+01   0.000000E+00  -0.122118E+04   0.244235E+04
   0.341876E+02   0.348530E+02   0.111268E+01   0.106795E+01   0.154657E+01   0.126104E+01   0.175006E+00   0.987781E-02   0.112525E-02   0.195975E-01   0.491626E-01  -0.121805E+04   0.215610E+01   0.000000E+00  -0.122021E+04   0.244041E+04
   0.341876E+02   0.342110E+02   0.113839E+01   0.121551E+01   0.149231E+01   0.120880E+01   0.175158E+00   0.288914E-02   0.126037E-01   0.349689E-01   0.176159E-02  -0.121569E+04   0.526280E+01   0.000000E+00  -0.122095E+04   0.244191E+04
   0.347307E+02   0.359213E+02   0.116307E+01   0.115586E+01   0.152387E+01   0.135283E+01   0.165458E+00   0.124325E-01   0.209079E-01   0.289892E-01   0.783934E-02  -0.121818E+04   0.290099E+00   0.000000E+00  -0.121847E+04   0.243694E+04
   0.357497E+02   0.354866E+02   0.114584E+01   0.104213E+01   0.157974E+01   0.124160E+01   0.193112E+00   0.282616E-01   0.306548E-01   0.997084E-02   0.282636E-02  -0.122090E+04   0.212520E+01   0.000000E+00  -0.122303E+04   0.244605E+04
   0.357497E+02   0.357239E+02   0.121358E+01   0.116137E+01   0.161814E+01   0.121940E+01   0.179524E+00   0.244340E-02   0.246955E-02   0.225098E-01   0.151202E-01  -0.121681E+04   0.213688E+01   0.000000E+00  -0.121895E+04   0.243789E+04
   0.353705E+02   0.335497E+02   0.117386E+01   0.108192E+01   0.156024E+01   0.115961E+01   0.176749E+00   0.684761E-02   0.671022E-02   0.407861E-03   0.391073E-02  -0.121136E+04   0.875037E+01   0.000000E+00  -0.122011E+04   0.244022E+04
   0.364830E+02   0.345873E+02   0.118293E+01   0.116338E+01   0.164540E+01   0.129641E+01   0.168389E+00   0.378558E-03   0.147071E-02   0.407861E-03   0.113214E-01  -0.121323E+04   0.319541E+01   0.000000E+00  -0.121643E+04   0.243285E+04
   0.345150E+02   0.351157E+02   0.115932E+01   0.912272E+00   0.156303E+01   0.124682E+01   0.165118E+00   0.566303E-02   0.220731E-02   0.682875E-03   0.101986E-01  -0.121249E+04   0.743570E+01   0.000000E+00  -0.121993E+04   0.243985E+04
   0.347950E+02   0.335742E+02   0.115932E+01   0.110843E+01   0.157646E+01   0.109988E+01   0.182605E+00   0.818100E-02   0.428488E-02   0.232455E-02   0.777401E-02  -0.121296E+04   0.846236E+01   0.000000E+00  -0.122142E+04   0.244284E+04
   0.347993E+02   0.349636E+02   0.116791E+01   0.116774E+01   0.160980E+01   0.122009E+01   0.161718E+00   0.208776E-02   0.487874E-02   0.104392E-01   0.937872E-02  -0.121295E+04   0.457198E+01   0.000000E+00  -0.121752E+04   0.243504E+04
   0.346537E+02   0.340858E+02   0.114458E+01   0.974837E+00   0.152686E+01   0.136084E+01   0.186325E+00   0.208776E-02   0.191861E-01   0.347338E-02   0.250431E-01  -0.121714E+04   0.348931E+01   0.000000E+00  -0.122063E+04   0.244126E+04
   0.346537E+02   0.349374E+02   0.115762E+01   0.107262E+01   0.152005E+01   0.113519E+01   0.179169E+00   0.134208E-02   0.528700E-02   0.120989E-01   0.234024E-01  -0.121473E+04   0.809213E+01   0.000000E+00  -0.122282E+04   0.244564E+04
   0.347294E+02   0.352396E+02   0.114910E+01   0.986669E+00   0.162029E+01   0.121852E+01   0.177534E+00   0.922922E-02   0.740440E-02   0.406860E-02   0.330289E-03  -0.121219E+04   0.647305E+01   0.000000E+00  -0.121866E+04   0.243733E+04
   0.348056E+02   0.331856E+02   0.117411E+01   0.130265E+01   0.157878E+01   0.123829E+01   0.181871E+00   0.116664E-01   0.201334E-02   0.162776E-01   0.134657E-01  -0.121760E+04   0.102348E+01   0.000000E+00  -0.121862E+04   0.243725E+04
   0.364656E+02   0.343005E+02   0.118776E+01   0.975264E+00   0.161587E+01   0.127977E+01   0.182137E+00   0.745798E-02   0.309335E-02   0.610130E-02   0.603965E-02  -0.121448E+04   0.474422E+01   0.000000E+00  -0.121922E+04   0.243845E+04
   0.354214E+02   0.348496E+02   0.119731E+01   0.127094E+01   0.161335E+01   0.125382E+01   0.168161E+00   0.637097E-02   0.633399E-02   0.769327E-02   0.100735E-01  -0.121450E+04   0.129083E+01   0.000000E+00  -0.121579E+04   0.243158E+04
   0.354214E+02   0.361415E+02   0.116760E+01   0.125164E+01   0.159617E+01   0.144810E+01   0.187132E+00   0.407149E-02   0.514548E-02   0.272552E-02   0.114613E-01  -0.121851E+04  -0.110901E+01   0.000000E+00  -0.121740E+04   0.243480E+04
   0.353898E+02   0.333713E+02   0.114472E+01   0.940685E+00   0.161975E+01   0.122591E+01   0.184601E+00   0.157164E-01   0.386074E-02   0.446984E-03   0.238380E-01  -0.121699E+04   0.400507E+01   0.000000E+00  -0.122100E+04   0.244199E+04
   0.354029E+02   0.337798E+02   0.115725E+01   0.129642E+01   0.158608E+01   0.122186E+01   0.174362E+00   0.131284E-01   0.373047E-01   0.372889E-02   0.109206E-01  -0.121726E+04  -0.702333E+00   0.000000E+00  -0.121656E+04   0.243312E+04
   0.343604E+02   0.335372E+02   0.115702E+01   0.108470E+01   0.149755E+01   0.121882E+01   0.172353E+00   0.729354E-02   0.299285E-01   0.103057E-02   0.635528E-02  -0.121505E+04   0.715968E+01   0.000000E+00  -0.122221E+04   0.244442E+04
   0.340944E+02   0.346947E+02   0.113596E+01   0.118065E+01   0.155905E+01   0.115721E+01   0.175925E+00   0.189001E-01   0.125329E-01   0.134849E-02   0.176080E-02  -0.121367E+04   0.649981E+01   0.000000E+00  -0.122017E+04   0.244034E+04
   0.341514E+02   0.340960E+02   0.113129E+01   0.967625E+00   0.151548E+01   0.106205E+01   0.181768E+00   0.101601E-01   0.126550E-02   0.229807E-02   0.169776E-01  -0.121596E+04   0.106809E+02   0.000000E+00  -0.122664E+04   0.245328E+04
   0.339073E+02   0.337987E+02   0.111124E+01   0.106583E+01   0.155268E+01   0.116256E+01   0.163169E+00   0.106617E-01   0.332934E-03   0.100460E-01   0.148259E-01  -0.121488E+04   0.803567E+01   0.000000E+00  -0.122292E+04   0.244583E+04
   0.345499E+02   0.340758E+02   0.113969E+01   0.121118E+01   0.154670E+01   0.125852E+01   0.178605E+00   0.242513E-01   0.223448E-01   0.100460E-01   0.518396E-02  -0.121597E+04   0.194023E+01   0.000000E+00  -0.121791E+04   0.243582E+04
   0.347138E+02   0.327628E+02   0.116108E+01   0.976268E+00   0.158538E+01   0.121797E+01   0.176752E+00   0.239604E-03   0.425122E-02   0.976406E-02   0.406997E-02  -0.121314E+04   0.763327E+01   0.000000E+00  -0.122077E+04   0.244155E+04
   0.347520E+02   0.355359E+02   0.117729E+01   0.940466E+00   0.147759E+01   0.134266E+01   0.189884E+00   0.158257E-01   0.103530E-02   0.118439E-01   0.192045E-01  -0.121894E+04   0.489499E+01   0.000000E+00  -0.122383E+04   0.244767E+04
   0.348947E+02   0.337131E+02   0.112222E+01   0.109805E+01   0.155562E+01   0.113389E+01   0.164859E+00   0.509925E-02   0.272194E-02   0.224448E-02   0.547812E-03  -0.121339E+04   0.104632E+02   0.000000E+00  -0.122385E+04   0.244771E+04
   0.342030E+02   0.356447E+02   0.111856E+01   0.139449E+01   0.154471E+01   0.130938E+01   0.172966E+00   0.778134E-02   0.523138E-02   0.155135E-01   0.738697E-02  -0.121705E+04  -0.285403E-01   0.000000E+00  -0.121702E+04   0.243404E+04
   0.351277E+02   0.345540E+02   0.115042E+01   0.927848E+00   0.157518E+01   0.129604E+01   0.160281E+00   0.603263E-02   0.523138E-02   0.280109E-02   0.131793E-01  -0.121356E+04   0.550496E+01   0.000000E+00  -0.121906E+04   0.243813E+04
   0.353480E+02   0.348098E+02   0.118789E+01   0.103014E+01   0.151507E+01   0.113647E+01   0.181019E+00   0.354791E-02   0.523138E-02   0.116903E-02   0.134733E-02  -0.121322E+04   0.111054E+02   0.000000E+00  -0.122433E+04   0.244865E+04
   0.350102E+02   0.363036E+02   0.114385E+01   0.124973E+01   0.149443E+01   0.132696E+01   0.193114E+00   0.184600E-02   0.634752E-02   0.116903E-02   0.125349E-01  -0.121742E+04   0.526426E+01   0.000000E+00  -0.122268E+04   0.244537E+04
   0.350692E+02   0.326057E+02   0.115483E+01   0.130170E+01   0.161267E+01   0.118841E+01   0.168996E+00   0.148292E-01   0.663317E-02   0.143275E-02   0.130973E-01  -0.121614E+04   0.187683E+01   0.000000E+00  -0.121802E+04   0.243603E+04
   0.359020E+02   0.356943E+02   0.118679E+01   0.119709E+01   0.165949E+01   0.115021E+01   0.184801E+00   0.686769E-03   0.478241E-02   0.263321E-02   0.573564E-02  -0.121451E+04   0.468255E+01   0.000000E+00  -0.121919E+04   0.243839E+04
   0.359020E+02   0.347416E+02   0.118793E+01   0.868063E+00   0.165689E+01   0.136567E+01   0.174995E+00   0.956264E-03   0.965478E-03   0.158031E-02   0.286908E-02  -0.121475E+04   0.238253E+01   0.000000E+00  -0.121713E+04   0.243427E+04
   0.358320E+02   0.342361E+02   0.117365E+01   0.112533E+01   0.155207E+01   0.130458E+01   0.163924E+00   0.890715E-02   0.123478E-01   0.261749E-02   0.999148E-02  -0.121408E+04   0.440962E+01   0.000000E+00  -0.121849E+04   0.243698E+04
   0.351706E+02   0.352225E+02   0.118881E+01   0.799674E+00   0.156188E+01   0.109167E+01   0.171825E+00   0.266179E-03   0.419761E-01   0.428596E-02   0.922411E-02  -0.122208E+04   0.357710E+01   0.000000E+00  -0.122566E+04   0.245131E+04
   0.352779E+02   0.338363E+02   0.114502E+01   0.130693E+01   0.154582E+01   0.126323E+01   0.169177E+00   0.933314E-03   0.489703E-02   0.729353E-02   0.578576E-02  -0.121368E+04   0.427685E+01   0.000000E+00  -0.121796E+04   0.243591E+04
   0.341633E+02   0.338432E+02   0.113348E+01   0.105843E+01   0.157309E+01   0.113252E+01   0.174824E+00   0.306593E-01   0.204313E-02   0.480092E-01   0.722557E-02  -0.121888E+04   0.241916E+01   0.000000E+00  -0.122130E+04   0.244260E+04
   0.357340E+02   0.349608E+02   0.119507E+01   0.106921E+01   0.162917E+01   0.124800E+01   0.179576E+00   0.110306E-01   0.135581E-01   0.246186E-02   0.470358E-02  -0.121314E+04   0.364866E+01   0.000000E+00  -0.121679E+04   0.243358E+04
   0.355399E+02   0.336509E+02   0.115798E+01   0.814164E+00   0.155238E+01   0.121271E+01   0.171246E+00   0.885882E-02   0.753804E-02   0.472390E-02   0.169069E-01  -0.121738E+04   0.485920E+01   0.000000E+00  -0.122224E+04   0.244448E+04
   0.355399E+02   0.359102E+02   0.117363E+01   0.111028E+01   0.155238E+01   0.137397E+01   0.179271E+00   0.146286E-01   0.410187E-02   0.227383E-02   0.499623E-01  -0.121852E+04  -0.709943E+00   0.000000E+00  -0.121781E+04   0.243562E+04
   0.360638E+02   0.339077E+02   0.118129E+01   0.108797E+01   0.161902E+01   0.120448E+01   0.163371E+00   0.364099E-01   0.415447E-03   0.227383E-02   0.159376E-02  -0.121392E+04   0.388558E+01   0.000000E+00  -0.121781E+04   0.243561E+04
   0.355898E+02   0.360779E+02   0.118129E+01   0.108797E+01   0.163242E+01   0.117188E+01   0.175261E+00   0.318603E-01   0.324425E-02   0.164331E-01   0.670251E-03  -0.121641E+04   0.282559E+01   0.000000E+00  -0.121924E+04   0.243847E+04
   0.355898E+02   0.345941E+02   0.115600E+01   0.109388E+01   0.155781E+01   0.134868E+01   0.166952E+00   0.634694E-01   0.313740E-01   0.154396E-01   0.134812E-01  -0.122338E+04  -0.515032E+01   0.000000E+00  -0.121823E+04   0.243646E+04
   0.348673E+02   0.324640E+02   0.113024E+01   0.996878E+00   0.158626E+01   0.111679E+01   0.166952E+00   0.213355E-01   0.123548E-01   0.195457E-01   0.789692E-03  -0.121848E+04   0.585803E+01   0.000000E+00  -0.122434E+04   0.244868E+04
   0.357958E+02   0.347219E+02   0.117771E+01   0.113154E+01   0.153814E+01   0.131062E+01   0.155357E+00   0.369807E-02   0.172777E-01   0.395843E-02   0.699063E-03  -0.121482E+04   0.537412E+01   0.000000E+00  -0.122019E+04   0.244039E+04
   0.355003E+02   0.345487E+02   0.117687E+01   0.106686E+01   0.158138E+01   0.118574E+01   0.179109E+00   0.796144E-03   0.275045E-01   0.638881E-03   0.238871E-01  -0.121427E+04   0.432769E+01   0.000000E+00  -0.121860E+04   0.243720E+04
   0.355730E+02   0.332522E+02   0.118430E+01   0.110805E+01   0.163934E+01   0.112907E+01   0.171735E+00   0.761043E-02   0.247093E-02   0.265299E-02   0.237659E-02  -0.121204E+04   0.664662E+01   0.000000E+00  -0.121869E+04   0.243737E+04
   0.351877E+02   0.363026E+02   0.116938E+01   0.117872E+01   0.150882E+01   0.132271E+01   0.172791E+00   0.803632E-02   0.608968E-02   0.296398E-02   0.246711E-02  -0.121386E+04   0.604095E+01   0.000000E+00  -0.121990E+04   0.243980E+04
   0.345947E+02   0.350683E+02   0.116264E+01   0.107378E+01   0.161652E+01   0.119690E+01   0.169588E+00   0.166242E-02   0.949331E-02   0.739912E-02   0.139010E-01  -0.121346E+04   0.529054E+01   0.000000E+00  -0.121875E+04   0.243750E+04
   0.348590E+02   0.345468E+02   0.116077E+01   0.120430E+01   0.152977E+01   0.126968E+01   0.175168E+00   0.514585E-02   0.375611E-02   0.631038E-03   0.113817E-01  -0.121156E+04   0.613905E+01   0.000000E+00  -0.121770E+04   0.243540E+04
   0.347388E+02   0.370182E+02   0.115003E+01   0.129507E+01   0.159655E+01   0.123049E+01   0.173986E+00   0.784528E-02   0.883000E-03   0.302843E-02   0.159866E-01  -0.121705E+04   0.269256E+01   0.000000E+00  -0.121974E+04   0.243949E+04
   0.350894E+02   0.330187E+02   0.116859E+01   0.106266E+01   0.149929E+01   0.118421E+01   0.184907E+00   0.283687E-02   0.108356E-02   0.487674E-03   0.188213E-01  -0.121440E+04   0.981311E+01   0.000000E+00  -0.122421E+04   0.244843E+04
   0.353615E+02   0.334194E+02   0.115699E+01   0.121491E+01   0.162221E+01   0.120690E+01   0.169156E+00   0.148178E-02   0.379269E-02   0.527944E-02   0.508551E-02  -0.121191E+04   0.495012E+01   0.000000E+00  -0.121686E+04   0.243372E+04
   0.353141E+02   0.343777E+02   0.115964E+01   0.912834E+00   0.157841E+01   0.120690E+01   0.166970E+00   0.902663E-02   0.158160E-01   0.523176E-02   0.511739E-02  -0.121335E+04   0.603790E+01   0.000000E+00  -0.121939E+04   0.243878E+04
   0.343195E+02   0.340765E+02   0.115964E+01   0.112298E+01   0.149838E+01   0.138075E+01   0.163363E+00   0.228383E-02   0.110024E-01   0.272809E-01   0.460578E-02  -0.121803E+04   0.329666E+01   0.000000E+00  -0.122133E+04   0.244265E+04
   0.351908E+02   0.354709E+02   0.117334E+01   0.102147E+01   0.159671E+01   0.126412E+01   0.172327E+00   0.154082E-01   0.146102E-01   0.877880E-03   0.286163E-02  -0.121244E+04   0.470057E+01   0.000000E+00  -0.121714E+04   0.243428E+04
   0.346933E+02   0.340313E+02   0.115314E+01   0.108717E+01   0.160981E+01   0.118116E+01   0.166626E+00   0.753397E-02   0.127298E-01   0.205871E-01   0.286163E-02  -0.121367E+04   0.463053E+01   0.000000E+00  -0.121830E+04   0.243660E+04
   0.346654E+02   0.352047E+02   0.116601E+01   0.103925E+01   0.156470E+01   0.123647E+01   0.166909E+00   0.905148E-03   0.187396E-02   0.256422E-01   0.460396E-02  -0.121263E+04   0.627290E+01   0.000000E+00  -0.121890E+04   0.243781E+04
   0.372716E+02   0.351000E+02   0.119612E+01   0.105650E+01   0.166352E+01   0.118246E+01   0.177325E+00   0.204981E-01   0.184073E-01   0.166320E-01   0.290112E-01  -0.122409E+04  -0.151997E+01   0.000000E+00  -0.122257E+04   0.244514E+04
   0.366608E+02   0.337425E+02   0.121966E+01   0.111873E+01   0.161295E+01   0.135607E+01   0.159949E+00   0.344811E-01   0.145861E-02   0.169861E-01   0.100841E-02  -0.121973E+04  -0.119857E+01   0.000000E+00  -0.121853E+04   0.243706E+04
   0.353189E+02   0.334267E+02   0.118655E+01   0.115496E+01   0.162614E+01   0.115054E+01   0.163800E+00   0.950353E-02   0.391773E-02   0.679551E-03   0.118039E-01  -0.121342E+04   0.511938E+01   0.000000E+00  -0.121854E+04   0.243708E+04
   0.356868E+02   0.347644E+02   0.120341E+01   0.115496E+01   0.156315E+01   0.122897E+01   0.156050E+00   0.513413E-02   0.638549E-03   0.679551E-03   0.947285E-02  -0.121378E+04   0.652610E+01   0.000000E+00  -0.122031E+04   0.244061E+04
   0.354889E+02   0.352753E+02   0.117716E+01   0.115332E+01   0.163530E+01   0.127481E+01   0.175702E+00   0.443368E-03   0.174886E-02   0.679551E-03   0.284616E-02  -0.121056E+04   0.495339E+01   0.000000E+00  -0.121551E+04   0.243103E+04
   0.354889E+02   0.348715E+02   0.119594E+01   0.113234E+01   0.156729E+01   0.114761E+01   0.167327E+00   0.153182E-02   0.267922E-01   0.515204E-02   0.564768E-02  -0.121501E+04   0.573596E+01   0.000000E+00  -0.122075E+04   0.244149E+04
   0.363897E+02   0.353789E+02   0.119594E+01   0.103220E+01   0.163871E+01   0.113935E+01   0.167864E+00   0.590403E-04   0.515057E-01   0.468585E-03   0.632782E-02  -0.121779E+04   0.258481E+01   0.000000E+00  -0.122037E+04   0.244075E+04
   0.354236E+02   0.346100E+02   0.120310E+01   0.977533E+00   0.158462E+01   0.129247E+01   0.189511E+00   0.161631E-01   0.806845E-02   0.174182E-01   0.166413E-01  -0.121845E+04   0.162495E+01   0.000000E+00  -0.122007E+04   0.244015E+04
   0.342060E+02   0.354249E+02   0.113254E+01   0.114103E+01   0.160940E+01   0.122651E+01   0.185673E+00   0.755347E-02   0.296427E-01   0.107836E-01   0.190711E-02  -0.121696E+04   0.297877E+01   0.000000E+00  -0.121994E+04   0.243988E+04
   0.342060E+02   0.341827E+02   0.112618E+01   0.106083E+01   0.154770E+01   0.116789E+01   0.168778E+00   0.932537E-02   0.867440E-02   0.217387E-01   0.205364E-02  -0.121368E+04   0.738307E+01   0.000000E+00  -0.122106E+04   0.244213E+04
   0.348948E+02   0.353534E+02   0.114026E+01   0.103452E+01   0.152430E+01   0.118040E+01   0.180019E+00   0.979650E-02   0.121019E-01   0.407188E-03   0.136516E-01  -0.121404E+04   0.842800E+01   0.000000E+00  -0.122247E+04   0.244494E+04
   0.347696E+02   0.338133E+02   0.116582E+01   0.115948E+01   0.152533E+01   0.115089E+01   0.177914E+00   0.146612E-01   0.308473E-02   0.238288E-01   0.153680E-02  -0.121470E+04   0.660762E+01   0.000000E+00  -0.122131E+04   0.244262E+04
   0.354057E+02   0.336357E+02   0.118617E+01   0.110070E+01   0.164005E+01   0.114184E+01   0.162819E+00   0.413975E-02   0.100494E-02   0.683172E-02   0.231719E-03  -0.121190E+04   0.680529E+01   0.000000E+00  -0.121871E+04   0.243741E+04
   0.354987E+02   0.341716E+02   0.117598E+01   0.111299E+01   0.158433E+01   0.124890E+01   0.183081E+00   0.460313E-02   0.159441E-01   0.465104E-02   0.790752E-02  -0.121290E+04   0.474879E+01   0.000000E+00  -0.121765E+04   0.243530E+04
